"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","2","2","3","4","2","2","4","1","5","4","4","2","3","2","2","4","2","2","2","2","3","1","4","3","4","2","4","4","4","2","4","4","2","4","5","4","1","4","4","2","4","4","4","3","1","5","2","3","3","54942","10441","5209","6502","3831","4710","6868","4358","7636","4855","5572","5082","10322","2912","3278","4056","3812","7246","7158","2384","12902","9183","7149","3029","4181","2962","4522","4357","4731","4335","10354","5636","9882","4158","10756","4604","2170","5953","1856","6962","6582","10207","3722","6751","2566","8669","5063","3792","6707","2040","2018-08-19 23:40:31","1280","720","3019","340","17","1","AU","-31.9853","115.8052"
"4","4","4","4","5","1","5","3","4","3","1","5","4","4","1","1","1","1","1","2","5","4","3","3","2","1","2","4","1","2","5","1","5","1","5","1","4","1","5","5","5","1","5","1","5","1","5","4","5","5","31535","3669","4668","7997","6236","4764","3572","1812","3658","9848","2945","10887","10044","3218","2704","1835","6247","2436","8482","1740","6389","2582","3962","9148","3565","1917","5040","3218","4409","7734","2581","5020","2324","3000","2897","2982","5089","2483","4969","4804","5297","1447","4157","4599","1569","4966","9224","3066","2369","1429","2018-08-19 23:41:34","320","568","12","253","14","2","US","38.0","-97.0"
"4","1","4","1","5","1","4","1","4","1","2","4","5","4","4","2","2","1","2","1","2","5","4","4","4","4","2","4","5","4","2","2","4","1","1","1","5","4","4","2","2","1","4","1","5","4","5","2","5","5","8097","1778","2566","2441","6177","3196","4748","2498","5399","6964","12702","4173","13128","2508","9258","3870","2700","3329","6277","5769","4791","2654","4916","22591","6277","2621","4916","14164","5592","4725","4635","7425","10914","14208","9248","10620","6423","3476","7166","8697","6638","5096","4679","2554","3296","3477","2430","3421","3049","2049","2018-08-19 23:43:01","1366","768","2380","302","11","2","AU","-37.8833","145.1667"
"4","1","4","2","4","2","5","3","3","2","3","4","4","3","1","3","4","4","3","4","4","3","3","3","3","3","3","3","4","4","2","5","4","2","3","3","4","3","2","3","3","3","4","3","4","2","4","3","5","5","9537","6152","1004","5010","12176","8637","8722","5617","16911","33579","877","5540","11224","5281","16241","5539","5421","7395","9061","9631","11314","5307","8352","5342","907","4454","3202","5630","6552","12108","10364","6681","1081","5828","1017","1233","8003","7296","29637","4905","5043","11157","9058","3165","8888","9080","7338","2368","16976","3911","2018-08-19 23:46:32","360","640","8","403","14","1","KE","1.0","38.0"
"1","2","3","2","4","2","3","3","3","3","3","2","4","1","4","1","2","2","3","3","3","5","4","1","5","0","2","3","1","4","1","5","4","3","1","4","4","2","4","4","3","1","4","1","5","2","5","4","4","4","985","770","4149","2584","2283","2612","4183","2964","3774","3249","5220","11384","2998","3321","2386","5084","70185","58494","6556","7459","7855","7351","7401","2967","4018","0","2751","3241","5597","2881","7052","1163","2917","3961","4683","3269","3267","1844","1650","5345","4882","2668","3052","4316","3418","3781","2082","472663","1984","2416","2018-08-19 23:46:36","375","667","7","785","9","1","AU","-37.8229","145.004"
"1","5","1","5","1","5","1","5","1","4","4","3","4","3","3","3","3","3","3","3","2","3","1","3","4","3","3","3","5","2","2","3","5","3","2","2","4","1","3","4","5","3","3","3","3","3","3","4","3","3","4285","1144","1853","4172","2187","1515","3901","2297","2693","2489","5403","1251","1138","1448","3668","2850","1172","2517","1626","1838","4028","1586","8607","1899","2834","1499","5840","2220","3147","2275","4641","5386","2764","1954","3379","2935","3686","2188","1455","1590","3229","3178","1752","1655","3384","1255","1021","2284","3052","1712","2018-08-19 23:46:55","1440","900","18","140","15","1","GB","51.5","-0.13"
"2","2","4","3","2","2","3","4","2","3","3","3","5","5","2","2","2","1","2","1","1","4","2","5","2","3","2","5","3","4","4","4","4","2","5","5","4","1","4","4","2","5","4","5","4","2","4","1","4","5","3021","4093","4480","2719","2696","2455","4001","4716","5032","5268","3651","4653","2646","2938","2464","3807","2321","987","2468","5783","3672","2790","7053","2164","7867","3475","3049","3218","3749","2983","2671","2974","2551","2882","2724","4286","1948","4133","2019","8383","2922","3535","1901","2465","2611","4462","2530","2584","2197","1734","2018-08-19 23:48:03","375","667","5","173","8","1","US","33.6378","-117.8095"
"1","5","2","4","2","4","1","3","1","5","5","1","5","1","5","5","4","5","5","5","1","5","3","5","2","5","1","5","5","2","5","5","5","3","2","5","4","1","4","4","5","2","5","1","5","1","4","5","5","5","5528","3833","1393","3275","2510","4618","4009","4019","2597","1529","2578","3774","1616","3539","2920","6577","2127","2911","1803","1577","1726","971","2754","2980","5920","2518","2136","2088","2087","4284","3793","2302","2706","4145","3342","1559","3392","2764","7834","2922","2509","5714","2284","1813","1637","4421","4136","1333","3460","1128","2018-08-19 23:48:10","1366","768","14","158","13","1","ZA","-29.0","24.0"
"1","3","3","3","2","3","1","3","3","5","4","2","5","2","3","5","4","4","3","3","1","4","1","5","2","5","2","5","4","3","5","2","5","3","2","3","4","3","3","5","3","3","1","4","3","4","5","2","2","3","4984","1391","1690","1126","1418","2526","1175","2026","2065","1509","1389","1425","1267","993","1494","2313","1361","1101","1180","1027","1172","859","1222","1244","1971","822","1548","1211","1150","1281","1548","2301","936","1963","1196","1609","1150","1520","1306","19925","1694","3806","1462","2774","2016","1266","2485","2009","1526","1399","2018-08-19 23:48:29","1152","648","5","101","8","1","AU","-34.9269","138.6"
"3","4","2","5","4","4","1","5","2","5","4","2","4","4","3","2","2","1","4","1","1","2","2","5","2","1","3","5","4","5","3","5","4","3","1","4","2","1","3","4","3","1","5","1","5","1","4","3","4","5","3742","3865","10240","3194","2920","5847","3458","5039","2670","2170","3873","3818","2322","2546","2837","4032","4294","2142","2992","3057","3899","3826","3394","1978","6025","2169","4854","3972","2690","2471","7568","4142","4085","3196","2473","4416","2700","2577","2261","4305","2458","4111","2445","3487","2372","2614","2974","4885","3015","2750","2018-08-19 23:48:34","1440","900","6","180","16","1","US","40.0483","-85.6855"
