"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","5","3","5","3","2","2","3","3","5","2","3","5","3","3","4","4","4","2","3","5","4","1","5","4","2","3","3","4","4","5","1","5","1","4","1","5","3","5","4","4","2","5","3","5","0","5","4","5","4","6559","1944","2976","2383","4128","2968","4240","2496","3024","2903","4104","3280","2385","4624","3665","3096","2808","2702","3751","3040","4296","15000","1856","2049","4640","3080","6817","6560","4320","2753","2126","1825","2239","4664","5504","7512","2352","2570","824","3464","2937","5424","1625","5616","5064","0","4040","4913","2569","2807","2018-08-17 04:53:01","1920","1200","48","188","19","2","FR","49.3432","0.9586"
"2","4","2","4","4","2","1","5","1","3","4","2","5","4","4","3","4","4","3","4","3","3","1","4","2","3","3","4","5","3","5","4","4","2","3","2","5","2","4","4","3","2","4","2","4","2","4","4","4","3","5308","2980","5377","2127","6200","4935","1510","2847","2316","5766","5876","2684","1913","25739","4070","6132","3520","2468","3380","1452","6693","10478","1968","2788","3972","5116","5146","5968","4123","2691","2515","6453","2460","1940","4556","4075","3205","2898","7316","5283","7757","3590","3707","3291","1231","6028","11310","6094","3525","7586","2018-08-17 04:53:28","1440","900","2639","242","13","2","HU","47.4925","19.0514"
"4","3","2","4","2","2","4","5","1","5","2","4","0","1","1","1","2","2","4","5","2","4","3","4","2","4","2","4","2","4","4","2","4","2","2","2","4","2","1","4","4","2","2","5","4","4","4","4","5","4","3581","4825","7235","3056","4247","2809","2519","3110","2754","1966","8851","1909","0","2142","2750","3983","2201","2887","1998","1826","1800","2618","3030","7379","13913","9688","2843","12562","3299","3643","4523","4448","9012","8734","2770","5786","1061","3311","4612","4244","2982","4725","2489","6931","3887","5012","3947","3748","4708","4080","2018-08-17 04:53:55","1366","768","3","223","9","22","US","39.6412","-85.1411"
"2","2","3","4","2","2","1","4","4","5","2","4","4","2","4","2","1","1","3","4","1","3","1","5","1","5","2","3","5","1","1","2","3","3","1","2","3","1","2","4","5","1","5","1","4","1","5","5","5","3","3149","4579","3875","2266","2288","3020","4107","1986","2961","2740","7830","2283","2030","2276","2504","6943","1897","2592","5185","1984","2453","3101","1851","2498","2578","3082","3515","2676","2170","2779","2068","3449","4502","9006","2382","3647","4352","3076","2285","4502","1378","3921","2009","2210","2044","2010","2132","2618","2161","3667","2018-08-17 04:56:51","1280","720","527","158","10","1","FR","48.8925","2.3444"
"5","1","2","2","4","1","4","3","4","2","5","1","5","1","4","5","5","5","5","5","3","4","2","4","3","3","2","3","4","3","3","5","3","4","2","4","3","4","3","3","4","3","4","3","4","1","4","4","5","5","11961","2706","5792","2851","1935","1464","3754","1450","2048","3232","4192","3418","2564","2217","1817","2013","2305","1699","1620","1373","4566","3268","6489","2730","2530","3374","5347","2232","2333","2535","899","2734","3447","2022","2503","2715","3016","2002","2217","3534","3236","3020","2054","2315","2199","2751","3148","2170","2564","1597","2018-08-17 04:58:38","320","568","3","148","10","1","GB","53.9622","-1.886"
"1","3","3","4","2","2","1","4","2","5","3","3","5","2","2","2","3","4","2","4","1","3","1","5","2","4","2","3","4","3","3","4","4","2","2","3","4","2","4","2","4","2","5","2","4","1","4","4","5","5","4780","2218","6090","3014","3271","3602","2933","3189","3619","2340","3667","7495","2456","2681","3499","2538","2250","2987","1937","2564","4395","7553","2361","4306","1571","3150","2611","3028","2812","2592","2645","4068","2232","3147","7391","3817","2053","2877","4128","3597","3317","1949","1798","1768","2216","2349","2087","2016","2058","1890","2018-08-17 04:58:44","375","667","8","160","8","1","US","33.1769","-96.6985"
"5","1","5","1","5","1","5","3","5","1","5","3","5","3","5","5","5","3","5","3","1","5","3","5","1","5","1","5","5","2","3","1","5","4","1","3","3","3","3","5","2","3","4","2","5","1","4","2","4","5","9251","2948","3884","9831","2737","8871","4578","4025","8832","14875","7451","4283","1628","3671","4652","2804","2615","3438","4553","1076","12733","14367","3617","2799","2833","4122","4868","4670","5395","4267","1250","12315","5070","3965","27496","22224","2483","5845","34264","3210","11659","16894","14005","3451","1334","4660","11087","4548","1701","8638","2018-08-17 05:00:54","375","667","11","364","16","22","US","39.6412","-85.1411"
"1","3","4","4","2","4","1","5","3","5","4","4","5","3","2","4","3","2","2","3","1","3","1","5","2","3","4","3","5","4","4","5","4","2","1","5","4","4","2","4","5","1","5","1","5","1","5","5","4","5","2690","3144","3439","1572","9608","2538","3764","2945","4287","3837","3004","3565","2406","5660","3784","2023","796","1468","15755","1410","3034","4079","1830","2007","3838","5506","3755","6088","2420","4230","5474","3956","2827","1911","4915","715","2230","11689","3072","3579","1684","2620","2479","2729","4686","2192","3277","2154","3041","1638","2018-08-17 05:02:22","1920","1080","1","183","8","1","GB","51.5","-0.13"
"3","2","4","4","4","4","4","5","2","2","4","2","5","2","2","2","4","4","4","4","1","5","3","5","5","5","1","5","5","4","5","2","5","2","2","1","5","3","5","4","4","1","4","1","4","2","2","4","5","4","4982","3871","1114","1529","4986","2813","7186","3042","4239","2315","2609","3229","4614","3760","2346","2888","2740","9911","1874","2121","4225","1758","4041","2439","1908","5985","2804","4573","3295","2685","2201","6518","1721","2428","4027","1323","1536","1836","1994","3295","2961","5287","4290","2211","3501","3738","3663","2692","2344","1937","2018-08-17 05:03:46","360","640","9","167","7","1","UY","-34.8581","-56.1708"
"3","3","4","3","3","3","3","3","3","4","2","4","4","5","2","1","1","1","1","1","1","5","1","5","1","4","1","4","4","3","4","1","5","1","4","2","4","1","3","4","4","1","4","1","3","1","4","4","4","4","20812","12150","33848","7920","4544","92476","13138","12424","7724","13930","39744","7920","2760","35240","4512","8748","7304","3534","2920","4578","16974","6848","7904","10458","3768","3416","6240","2998","2952","4846","3840","8888","4176","8118","4608","8188","3672","16978","7008","16864","4424","6320","7414","4504","6672","13326","3760","10044","3656","14350","2018-08-17 05:04:13","1536","960","149","657","21","2","FR","49.3432","0.9586"
