"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","3","5","4","3","2","5","5","4","4","4","3","4","2","2","4","1","1","4","1","4","4","3","4","2","2","2","5","4","4","4","1","5","1","4","1","5","3","4","3","3","2","4","3","4","1","3","3","4","5","6918","3120","4207","3936","3744","3256","4375","4288","4352","3641","2496","5168","2414","5440","4687","4718","3687","2760","8868","1880","4271","3928","5505","2759","5313","5727","3552","3017","3200","3471","2351","7088","2631","3601","4528","5072","3433","7911","3848","7488","4328","6000","2216","3775","2872","3848","3368","4568","3456","13199","2018-06-22 11:09:09","1920","1080","113","222","17","33","US","45.1234","-93.4947"
"2","4","3","5","4","3","4","5","3","5","4","3","5","1","3","3","2","3","4","2","1","4","1","5","3","5","1","4","4","5","5","1","5","1","5","1","5","1","5","5","3","3","5","1","3","1","5","1","5","3","6208","4096","2832","3649","3560","13511","5423","2040","6120","2048","1912","2992","1216","3224","3911","2416","3815","8439","2832","4064","14338","5176","4509","5335","3776","4224","2520","7575","8292","4496","4352","8144","2368","2336","3424","4372","2497","4952","3368","5407","1959","4927","1727","2040","2177","2152","2289","2736","2184","2096","2018-06-22 11:09:09","1536","864","112","215","11","33","US","45.1234","-93.4947"
"3","5","3","4","2","1","1","5","1","5","5","2","5","2","1","2","2","2","1","2","4","4","1","4","2","4","3","5","4","3","3","4","5","2","2","5","5","3","3","3","2","5","3","1","3","4","3","1","1","3","5960","7151","2865","5173","4912","4152","4623","2480","4895","10631","2311","3513","3367","3424","3951","4496","12471","4136","3383","4488","2271","5112","3951","7488","5327","4375","2153","3785","3470","3840","3033","4567","4049","4936","4953","5086","50203","4191","3480","10136","3105","4479","3592","4200","7424","3888","10823","2409","3057","5880","2018-06-22 11:09:16","1600","900","118","307","26","33","US","45.1234","-93.4947"
"1","3","3","4","3","2","3","5","1","5","1","4","4","3","1","2","2","2","2","4","1","4","2","5","3","5","3","3","4","3","4","3","4","1","3","2","4","1","4","4","3","1","4","1","3","1","3","4","5","4","4068","1516","1751","1940","3371","4763","5589","2695","3546","3669","2274","2951","2318","3038","2186","3468","7255","12041","2963","2393","2799","2564","4721","2848","2042","2670","28831","3309","2260","3274","2440","6621","3850","2374","2329","4036","1893","1590","1462","2077","2488","4511","2346","2157","2333","2527","2187","2133","3893","1960","2018-06-22 11:09:22","1600","900","8","186","8","2","US","33.9096","-117.6123"
"1","2","5","5","1","5","1","3","5","5","2","1","5","1","5","1","2","5","1","3","5","2","1","5","1","1","1","5","5","5","5","1","5","1","5","1","5","5","5","5","0","1","5","5","5","1","1","5","5","5","5278","4760","6288","3160","5343","3992","7328","4104","32525","4183","4680","8839","5605","5728","3407","2856","7160","3407","2929","4952","3303","2671","2256","2528","5849","3111","2527","5760","4704","5240","2616","6193","2936","5240","4688","5558","3840","4632","2776","6421","0","5464","3488","2896","6647","5224","7440","2600","6088","2536","2018-06-22 11:09:33","1600","900","113","253","12","33","US","45.1234","-93.4947"
"3","2","5","3","2","1","2","4","2","3","1","5","2","5","2","2","1","1","2","1","2","3","3","4","4","1","2","3","2","4","4","2","5","1","2","1","3","2","3","4","5","1","2","1","5","2","5","5","4","4","5210","4104","3704","9120","3601","1992","24223","3137","6896","1479","1984","2400","1728","10831","2880","4624","1285","2144","2328","1431","19303","2280","6505","4160","2400","9567","3905","4088","6768","1929","8928","6792","1992","6272","4431","2496","2275","1672","2792","2416","1768","3592","2688","2168","1385","5817","1919","1624","2240","6865","2018-06-22 11:10:21","1366","768","2","227","8","2","US","42.2831","-87.9531"
"3","4","3","4","3","2","3","4","5","4","5","4","5","1","3","2","4","3","3","5","1","5","1","5","1","4","1","5","5","4","3","1","4","2","3","1","3","2","3","4","5","1","5","1","4","1","5","3","5","4","8506","4104","3264","4360","4984","5664","5056","5576","2056","2728","1144","3096","2912","5669","4856","2864","2544","8552","4696","3408","8208","3304","8800","3464","1720","2784","4879","7832","11183","5256","4980","3711","3104","4743","7135","5383","4365","26447","7328","4528","2064","5656","4272","3007","7592","2296","4359","5612","4216","2975","2018-06-22 11:10:51","1920","1080","6","258","13","33","US","45.1234","-93.4947"
"4","1","5","2","5","1","5","2","5","4","3","4","4","3","5","5","5","4","4","3","2","4","3","4","2","5","1","4","5","5","4","2","3","2","4","3","5","1","5","4","2","3","5","1","5","1","4","4","5","5","5125","1656","3337","3312","2528","3223","3840","5473","3168","4503","2704","4056","3529","7496","4713","3888","2240","6304","2649","6799","5653","3616","2944","2815","6880","2792","3384","4864","6488","1864","3488","2648","3311","5301","2591","4336","1960","5887","1543","5350","4280","5671","3567","3608","2896","3312","4725","6016","6120","1056","2018-06-22 11:11:05","1280","720","59","200","36","33","US","45.1234","-93.4947"
"5","1","4","3","4","2","3","3","4","2","2","3","2","3","2","2","2","1","2","1","1","4","1","4","2","4","2","4","3","2","4","3","4","2","3","2","2","3","3","3","2","3","5","2","3","1","4","1","3","4","6132","3135","2248","4520","2064","4352","2080","7119","6920","3583","3096","5799","5104","7775","7487","5999","5648","3048","1751","3144","2511","3696","4800","3023","6844","2959","6416","4432","5232","4345","2927","4384","3080","12561","3544","5297","3096","4776","7496","10419","2505","6120","4408","2272","3073","7176","4627","2816","3976","6559","2018-06-22 11:11:23","1600","900","84","237","32","33","US","45.1234","-93.4947"
"3","1","5","3","5","1","5","2","2","2","1","5","1","1","1","1","1","1","2","1","1","5","1","3","3","5","1","4","5","5","5","1","5","1","5","1","5","1","5","5","5","1","5","1","5","1","5","5","5","5","12118","5016","3304","8568","4895","7907","6192","14322","5976","8552","4344","6945","7096","5496","13185","3584","14808","18840","5073","3064","3520","3727","3209","3192","7753","2456","5839","8640","5299","1464","3447","3440","3647","11440","4591","7879","3504","13320","2447","7055","3161","7495","3720","3256","2800","3553","3120","2048","5664","3616","2018-06-22 11:11:23","1920","1080","45","313","29","33","US","45.1234","-93.4947"
