"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","2","5","3","4","1","5","4","2","3","1","4","2","5","1","1","1","1","1","1","1","5","1","4","3","5","1","5","4","5","4","1","5","1","4","1","5","2","5","5","5","1","5","1","5","1","5","4","5","5","6595","4310","2165","4990","4167","2656","4905","8844","10007","5566","3186","4002","3706","3887","2486","2068","2548","2122","1956","2088","2885","5707","2013","5802","4828","5992","3378","4286","3284","4906","3620","5343","2100","3682","5358","4116","2372","3696","5966","2389","4136","2527","2220","3143","2210","2188","3426","4122","2940","2307","2016-07-19 08:33:05","1680","1050","15","195","16","1","US","43.7977","-70.2658"
"1","4","2","5","1","4","1","4","1","5","4","5","4","2","4","5","3","4","4","4","4","4","1","5","2","4","3","4","5","2","3","5","2","4","1","5","4","4","1","3","3","2","4","1","3","3","5","2","4","3","9529","1410","9077","9302","3113","3407","14745","5124","5206","3701","27417","4028","3381","4936","23610","10043","79194","2781","3218","3441","3927","10946","4584","3769","5934","8924","27249","5259","3530","2550","20469","13881","7629","2388","3911","4262","3346","23440","3377","7213","14554","2997","116319","65354","3763","3396","2524","2330","10592","1587","2016-07-19 08:34:59","1280","800","74","618","55","1","QA","25.2867","51.5333"
"3","3","3","4","4","4","3","5","3","5","3","5","4","3","1","2","4","3","4","3","1","5","2","5","2","4","2","5","4","4","4","2","4","3","5","5","4","2","3","4","3","2","2","2","3","4","4","1","5","4","143425","2016","2960","4312","5256","2922","3968","3696","4488","2568","2535","7709","3039","3991","4159","2735","7024","2552","1640","3671","4071","3000","3232","2256","3096","4998","4351","2799","6175","3168","2456","6128","2000","3360","5128","3904","3152","3264","3336","3728","2952","3250","2368","3232","2024","6712","2048","2944","3056","2472","2016-07-19 08:35:52","2021","1137","3","320","13","1","US","25.9017","-97.4975"
"3","3","3","4","3","2","3","4","2","4","4","2","4","2","4","4","4","3","4","3","4","3","3","4","2","3","3","3","4","3","4","1","4","2","4","2","4","3","4","4","4","3","4","3","3","2","4","2","4","4","8112","3437","1869","3739","3846","2804","7400","3101","5128","4428","241225","8221","2097","3947","3084","2550","4643","1858","3466","2022","3747","3716","3348","2508","4497","6302","2199","7832","7019","4387","2421","6446","7165","5211","4293","5116","3190","2701","4319","4846","12449","6617","2182","19949","3376","7282","4169","4125","4383","2317","2016-07-19 08:36:37","1920","1080","5","476","23","4","US","38.8933","-77.0146"
"2","5","3","4","1","4","4","5","2","5","2","4","4","2","5","3","3","2","4","3","2","3","4","4","3","4","4","4","4","3","3","3","4","4","2","3","4","3","3","2","4","2","5","2","3","4","3","3","5","2","5445","2211","2480","3989","1809","1911","3327","1179","4637","2389","3867","2363","1330","1829","1744","2389","3061","2459","1304","1289","4220","2342","1372","1567","3063","1868","2271","2250","3408","2914","1356699","6162","2232","2166","2125","3474","956","1639","1920","2875","641","2474","2074","2732","2348","1211","1226","2802","2295","1583","2016-07-19 08:36:48","1920","1080","16","1476","16","1","GB","51.5","-0.13"
"2","4","3","3","3","3","2","4","2","4","3","4","5","2","1","2","4","3","2","4","2","4","1","4","3","3","2","4","4","3","4","3","5","3","3","1","3","3","5","4","4","2","5","2","5","1","5","4","5","5","6509","9018","3682","7579","2664","3908","6123","3940","4263","5640","5187","2706","2582","19620","7354","4578","3910","1351","2440","2388","8627","8448","2788","7626","3132","6024","3904","9760","2821","4864","5650","3388","3982","2188","4783","6734","2084","16620","9124","17119","3117","5456","2498","4536","4318","3254","3792","3798","2906","3353","2016-07-19 08:41:18","1280","1024","28","273","18","1","DE","53.5808","10.0594"
"5","1","5","2","5","1","5","2","5","1","3","5","5","3","1","2","3","1","1","1","1","1","3","5","3","2","1","5","5","5","3","4","5","0","2","5","4","5","4","4","5","3","5","1","5","1","4","5","5","5","24029","2062","2395","144856","3118","1803","4890","4990","2325","2959","3237","3765","3021","4064","4949","5265","2298","4650","1540","2975","5764","2538","4361","2315","1714","3329","3652","3011","1690","2068","4082","3695","11100","0","3130","2885","2035","1890","4164","4161","7212","5510","1189","2538","2014","2996","4543","2645","3803","1567","2016-07-19 08:44:33","1366","768","30","333","15","1","US","34.0815","-118.1792"
"5","1","5","1","5","1","5","2","5","1","3","2","5","5","3","4","3","2","5","1","3","5","3","1","5","2","2","3","1","5","4","2","5","1","5","1","5","1","5","5","5","1","3","2","5","3","5","5","4","5","10227","1666","1673","4318","6934","1582","3653","3349","2384","3450","3020","5786","1468","1733","2075","2481","2334","1735","1588","1573","2951","1767","3748","7705","4489","4068","4432","5803","5201","1985","260095","4935","1502","4168","50740","2868","1767","5268","1297","1215","3136","4365","1980","5817","1870","2703","2803","2367","2933","1192","2016-07-19 08:47:29","1920","1080","8","469","5","1","US","38.6273","-90.1979"
"1","5","1","5","1","5","1","5","1","5","5","3","5","5","5","5","5","5","5","5","1","3","1","5","1","5","3","5","5","3","3","1","5","1","4","1","5","1","3","3","1","3","3","3","3","3","5","1","5","3","4733","2329","4656","2865","1993","3528","3632","4049","4087","3386","2304","2473","2225","4249","2666","2184","2152","1456","2153","1841","2359","3854","2033","2289","5321","2761","5529","4601","2522","2736","2800","3826","2464","2327","2575","3472","1984","1112","2167","4496","3097","4111","2239","3072","1975","3385","2384","4137","3735","2175","2016-07-19 08:49:45","1600","900","14","152","13","1","JE","49.1833","-2.1"
"3","1","4","2","4","1","5","2","5","2","4","4","4","2","1","1","4","3","5","4","2","4","3","3","2","1","2","3","4","3","2","4","4","2","2","4","3","2","2","4","5","1","4","1","5","2","5","5","5","5","7619","4195","6456","5874","9309","3003","6503","6848","1881","12929","5898","5495","6149","2538","4093","3508","3071","3906","4631","9898","4883","2896","7585","8676","3063","2119","4344","4820","3556","19945","4974","4966","4162","14371","4475","3877","6602","6579","8091","3336","1988","13933","4069","4211","2120","3597","2635","4259","15657","3838","2016-07-19 08:51:08","360","640","22","306","7","1","GB","51.5","-0.13"
"4","2","1","2","4","1","4","3","4","4","3","5","3","4","2","2","2","1","2","1","5","5","1","5","1","5","2","4","4","4","2","5","2","3","1","4","1","3","2","2","4","2","3","1","4","1","4","4","5","4","12097","3191","2766","2537","3216","6785","3984","2715","2511","883","5397","8389","3958","3589","2849","2635","2502","5103","5215","2611","6688","4664","1504","2691","4742","1101","5671","3038","3221","3135","2606","6974","3564","2631","3598","3901","4713","3444","2006","2550","2167","2678","3172","3458","1838","5115","2345","2580","12082","1085","2016-07-19 08:53:05","1366","768","33","193","13","1","GB","51.499","-3.1856"
