"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"5","1","5","1","5","1","5","1","5","2","4","4","5","2","4","2","4","2","2","1","1","5","1","5","1","5","1","5","5","5","4","1","4","1","2","5","4","4","3","4","4","1","4","1","5","1","5","4","5","5","8048","4949","1882","4438","6047","2213","3190","6543","2757","3817","1776","1890","2764","3507","3797","4797","6016","2910","2265","1978","2922","2549","2002","7019","2714","1509","1953","2900","5465","1915","1912","4704","2741","2184","2027","2915","1659","3740","16473","2729","2539","4673","2029","2577","4189","2525","2766","1933","2227","1574","2018-06-05 21:52:58","360","640","26","176","2","1","CA","43.6","-79.65"
"3","2","4","4","5","4","5","4","4","2","1","5","1","5","3","1","1","1","1","1","3","5","1","4","1","3","1","5","4","5","2","5","5","5","1","4","1","1","1","1","1","1","3","1","3","3","5","1","4","3","18496","3360","5376","7120","4065","5353","5512","3288","3888","3968","873","3056","2032","12097","2824","2096","2960","2008","1687","7704","3495","8679","1808","3016","14368","2287","2520","7992","4616","1808","6255","7489","2095","3455","11616","33752","1208","7152","1096","2088","1384","16352","2377","16623","76320","6792","4952","1432","28152","2304","2018-06-05 21:56:42","1920","1080","4","383","18","1","HK","22.25","114.1667"
"5","1","3","2","4","1","3","4","4","4","4","2","5","2","2","5","3","5","4","4","1","5","3","5","3","5","2","4","5","5","5","2","4","3","4","2","4","2","3","4","5","1","5","1","5","1","5","3","5","5","6417","2775","3261","5911","3984","13870","1144","6460","7680","4017","2552","75886","2958","3013","12427","11215","14861","2442","4158","2692","2704","3056","5352","2886","3796","7353","9643","5512","3420","3367","11832","5094","69558","5421","3694","8081","5762","5653","3699","6839","3004","2840","2672","3025","911","3429","7567","6572","3595","3601","2018-06-05 21:57:12","360","740","19","399","6","2","US","41.7395","-71.3206"
"4","2","4","4","4","2","4","2","4","4","2","4","4","2","4","2","2","2","4","1","1","4","2","5","2","5","2","4","4","4","4","2","5","2","2","1","4","4","2","4","5","2","3","1","4","2","5","5","5","5","86455","5407","3172","29797","2152","2616","2602","2672","3696","6752","21500","2604","2063","2975","2368","27573","6898","2967","36872","2945","3700","3206","7891","2461","4355","1928","20353","3200","3869","3695","2900","2669","3596","4029","1352","4943","1697","7579","3384","2758","1921","5917","6084","3751","9150","10161","5998","4028","2526","3598","2018-06-05 21:57:32","1536","864","4","423","12","2","US","33.8778","-117.5344"
"2","4","3","4","2","4","2","4","2","4","2","4","3","2","2","2","2","2","2","2","2","4","2","4","2","2","2","4","2","4","2","2","4","2","4","2","4","1","3","4","4","4","2","2","3","4","5","4","4","2","14841","2434","8032","3250","3574","9866","6338","3265","2958","3129","2907","2864","2740","7960","8965","2480","2319","7388","2502","2199","4122","2666","3983","2483","3642","867","2878","6516","5316","4866","3343","3519","2806","4533","5109","4552","4265","5049","6545","3418","3484","3836","3307","10285","1033","3084","3318","5449","1650","2127","2018-06-05 22:01:58","320","568","17","222","13","2","US","47.7948","-122.2054"
"3","5","2","3","1","2","2","3","4","5","5","1","4","1","4","4","4","4","4","4","3","3","2","4","3","3","2","3","4","4","2","2","4","3","3","2","3","3","3","3","5","2","3","2","4","2","4","5","5","4","5286","1496","2167","2364","1214","2414","2120","3992","5536","1705","733","1842","2413","1982","2064","6825","1680","1592","2551","2232","1223","2129","3091","1544","3181","4318","1775","2880","2359","1751","2883","3205","1257","2702","4692","4380","1432","2479","1745","2376","1401","3415","1968","2654","2983","1217","1720","1705","2432","1200","2018-06-05 22:05:19","1280","800","300","127","8","1","US","26.5281","-80.1103"
"3","2","4","2","5","1","2","3","4","4","4","4","5","3","4","2","5","5","2","4","2","2","4","4","2","5","4","2","3","3","1","5","2","5","1","5","1","3","1","3","3","4","5","4","4","1","3","3","4","5","1263","2430","2954","2540","1735","2354","4070","1717","2379","6258","3280","3481","1812","4047","1350","1529","2130","2033","1506","3348","2046","1829","3102","1842","3522","1988","4478","3319","2443","5220","2373","1762","2585","1349","1887","1574","1366","3971","1174","2490","2041","5178","2312","3062","2710","2186","3668","2128","4117","2910","2018-06-05 22:05:29","1920","1080","2142","134","5","1","FR","48.8","2.2667"
"2","3","4","3","3","1","2","4","2","3","1","4","1","5","1","2","1","1","1","1","1","4","2","5","1","4","1","5","5","3","4","3","5","1","2","2","4","1","4","5","4","1","5","1","5","1","5","4","5","5","9308","9433","6491","4603","8437","4502","4336","6379","5001","8500","15422","8289","5191","3827","3433","8881","6958","5957","7185","3467","4601","3260","10710","3968","5448","4735","5719","5002","4208","9312","9794","11616","4381","7985","8651","9322","8528","1727","4459","1852","4652","2982","4851","6198","3620","4231","1352","8672","3469","1952","2018-06-05 22:06:03","1280","800","10","304","16","1","US","40.7588","-73.968"
"4","3","2","3","3","2","4","5","2","5","2","5","3","5","3","1","2","1","1","2","3","4","1","2","4","1","2","4","1","3","3","2","3","3","5","3","5","2","4","4","5","2","4","1","4","4","4","4","5","4","4369","4184","3870","2768","1620","3943","2668","1884","3272","2434","1717","2267","2033","5935","3207","2152","2467","2399","2102","1850","3284","2986","2369","2868","4818","2583","2284","2991","2472","3420","3052","2684","2068","3692","6970","1918","2502","2721","1984","2369","3356","4694","2019","1970","1819","1967","3514","1785","2018","2700","2018-06-05 22:06:54","1280","800","10","144","10","1","CA","53.2833","-110.0"
"2","4","3","4","2","4","2","4","2","4","3","4","4","3","4","4","4","4","4","2","3","2","3","3","4","3","4","5","3","3","3","4","2","4","2","4","2","3","4","3","4","4","4","4","3","2","3","3","2","3","4054","2000","2538","2218","1345","2539","3600","2287","2237","3464","1447","1311","1934","1332","2189","1483","2877","1463","2020","2962","1664","2810","2879","170640","2220","859","1648","3096","6762","8092","1768","4358","2674","1800","1750","2825","1412","2052","2085","2572","1817","2893","1500","3681","2186","2269","2272","1716","3905","739","2018-06-05 22:08:31","1920","1200","1624","293","9","1","US","47.1316","-122.4068"
