"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","4","2","3","2","3","2","3","2","4","4","4","2","3","2","1","1","1","1","2","1","5","1","5","1","4","1","4","5","3","3","3","5","5","3","4","1","3","1","2","4","2","3","2","2","2","4","3","5","2","18021","7362","8469","1468","12694","6536","1161","6885","7244","12422","7034","841","9222","8174","7201","3856","7921","16193","3979","5903","4536","721","3793","27868","11235","11949","6104","1001","9938","1272","22766","197449","5683","24076","9485","8460","3887","7458","4968","19784","6172","18946","14629","5519","4388","12864","4306","7521","8829","4638","2017-09-12 03:04:29","320","570","58","624","11","1","FR","48.86","2.35"
"2","4","3","3","2","4","1","4","2","5","4","2","4","3","4","4","1","4","3","3","1","5","1","4","3","5","4","3","4","4","5","4","4","2","4","2","5","1","5","5","3","3","4","3","3","3","4","3","5","3","24565","3620","3501","14085","22377","8883","12085","10783","11711","10533","7052","6301","3133","5185","6937","10024","3966","14331","7567","2786","6965","7745","10150","23904","18379","7501","4863","7679","8897","6817","5831","10116","7216","23378","7743","24165","14754","13904","6390","5964","4934","4865","10048","15688","8701","9793","8149","4618","6565","8148","2017-09-12 03:06:57","1366","768","4","498","6","2","VN","21.0333","105.85"
"3","3","5","1","2","3","5","2","4","4","4","2","3","3","2","4","5","3","2","3","2","4","2","5","1","2","2","4","2","4","3","1","2","2","5","1","3","5","3","5","2","4","1","3","3","1","2","2","1","4","11513","4328","20194","16510","8067","3745","12340","19228","10255","26992","4160","6842","3981","7678","8401","8235","5120","53979","29589","6055","12360","13570","7774","7064","6748","3387","4767","10833","6200","13337","15090","10018","11647","12347","8116","25879","54562","7399","39832","11945","19193","6795","9567","31180","3536","5898","10192","8162","10984","6567","2017-09-12 03:14:00","1280","720","4","666","18","158","VN","10.9833","106.65"
"2","3","4","4","3","2","4","4","2","4","4","5","4","1","4","4","4","2","5","5","4","2","3","4","2","3","4","3","2","3","2","1","4","2","1","4","4","5","4","3","4","2","3","2","3","2","5","3","4","4","2690","2761","2157","1740","2280","2416","2599","1707","1384","1926","837","3620","2104","2625","1914","1464","1914","1582","1510","2647","3652","2974","2378","1911","3821","1519","3029","2768","1963","1519","2451","3970","1927","1926","5260","1972","1589","6431","2279","2818","3296","1121","1251","2373","1909","6296","2401","2734","2571","7159","2017-09-12 03:15:20","1536","864","2","130","8","3","SE","59.3294","18.0686"
"1","5","2","5","2","4","1","5","2","5","4","3","4","3","4","3","2","2","4","3","3","4","1","3","3","4","3","2","1","3","3","4","4","3","2","1","4","2","4","4","3","3","4","2","4","3","4","3","5","5","4679","13771","5232","7287","5786","5129","4769","14196","6040","6197","2684","8198","3545","16825","7426","11545","7435","4905","3803","3450","5553","6335","38332","4267","14324","10160","5315","6528","9871","8987","6789","9085","5177","4865","8481","5951","2579","6752","5520","5580","4205","10346","8538","5686","7417","5686","6281","5464","9896","3965","2017-09-12 03:16:16","1366","768","124","385","27","1","GB","51.5","-0.13"
"4","2","5","3","4","1","3","4","4","4","5","4","5","4","1","5","2","1","5","2","1","5","2","5","2","4","2","4","4","4","5","2","4","2","1","2","5","4","4","5","5","1","5","4","3","1","4","5","4","5","4511","2965","2003","2954","2706","4066","5110","10848","3084","4180","2276","4216","1834","4717","3315","3124","8306","4506","539","1848","2756","3299","5650","3270","3091","2170","9626","2475","2882","2967","2043","6085","3477","4348","3684","5026","821","4924","2022","2730","1883","3967","3119","3001","4702","2598","610","2012","1680","1532","2017-09-12 03:18:08","375","667","7","176","24","1","GB","51.5","-0.13"
"1","3","3","3","3","1","3","5","1","5","3","3","5","1","3","3","5","3","1","1","5","3","3","5","3","5","3","3","5","3","3","1","5","1","1","1","5","5","5","5","3","5","5","3","3","1","3","1","5","3","109803","16898","8472","59177","9621","3879","6416","3118","2789","2735","6487","27607","2434","54770","8908","4745","2812","3301","3962","19825","5025","3904","16115","3111","4275","3136","3382","6464","3122","3342","6847","5953","2902","26606","5806","9992","2900","41459","1848","47910","60292","16793","28000","4782","14559","2813","4724","2470","3159","2726","2017-09-12 03:24:29","375","667","34","705","14","2","MY","3.0383","101.7094"
"4","2","5","2","4","1","5","2","4","3","2","5","1","5","1","1","1","1","1","1","1","5","1","5","1","5","1","4","5","3","4","2","4","1","4","1","5","1","5","4","5","1","4","2","5","1","4","4","4","3","9583","2300","3954","2367","4317","3566","7386","5231","4196","7914","20839","2648","11606","4671","3011","2554","2784","2536","9829","1810","7634","2495","4107","4850","2772","3387","3091","5588","3984","6053","4681","8305","4022","3795","6006","3953","3069","3564","4068","11440","7568","3516","1799","16644","2795","4384","5986","3020","6537","2491","2017-09-12 03:26:02","1366","768","45","268","21","1","AU","-27.0","133.0"
"1","3","3","4","5","4","5","5","2","4","5","3","5","1","5","5","5","3","5","3","5","5","3","3","1","5","1","5","5","3","3","2","4","4","5","3","5","4","5","1","4","3","5","2","5","3","5","3","5","5","8257","11762","2398","3322","2843","2799","5761","2321","3263","4306","2887","5580","2019","3152","1692","7539","2151","3895","1538","1850","5356","3326","2110","3339","3711","1466","5894","5884","2774","2992","4551","7174","2647","3304","4277","5014","2012","4258","2605","8041","5802","11480","2012","3907","1936","5866","3538","3162","2334","1938","2017-09-12 03:26:41","1093","615","18","204","20","1","JM","18.0","-76.8"
"3","3","3","5","4","3","2","4","2","3","3","5","1","4","2","1","3","2","1","2","2","5","2","5","5","3","2","4","5","3","2","4","3","2","4","3","1","2","1","2","3","4","5","4","4","1","4","3","4","3","3913","2353","4818","21957","6161","10532","6302","9040","6056","8273","10123","4728","7339","2391","21860","5327","6124","4974","4231","7728","6437","5903","6238","4791","2608","2933","3060","6014","7730","3760","6598","5324","3587","2135","28238","9049","4050","16048","5588","15699","3851","4740","4318","6193","5453","3524","20463","7619","15859","800","2017-09-12 03:27:31","1152","720","7","375","13","1","AU","-37.8004","144.9681"
