"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"2","5","2","5","1","5","3","5","3","5","2","4","4","3","3","1","5","4","2","4","3","2","3","4","2","4","4","4","4","4","3","2","4","3","3","1","2","3","1","3","4","3","4","2","3","2","4","3","5","4","8281","4608","3758","6021","4199","5430","10077","4729","7152","6613","151251","3864","3398","7590","5565","6272","6249","5666","5708","5041","9832","4973","6255","4539","7747","4547","5821","7465","4472","6246","6318","6636","1940","7942","9618","8493","7316","7078","3831","403212","6206","7634","3421","8921","7553","9145","7002","4063","6882","2659","2016-06-16 15:38:41","1366","768","14","850","24","1","GB","53.4506","-2.9389"
"3","2","2","3","3","2","4","2","1","2","4","2","4","4","5","4","3","3","4","2","4","3","3","4","3","4","3","2","3","4","3","1","4","1","4","3","5","3","3","5","4","4","5","3","5","1","4","4","5","5","99066","87381","13861","11342","16415","11501","8888","26515","43093","33564","66195","28513","21780","15184","17008","19388","33137","15525","8416","42041","64866","6909","16492","21447","13091","14650","27942","34824","40074","28659","1153","7786","21371","7591","18687","47526","3918","50126","13998","11152","25623","33189","4150","22743","15710","7539","39855","63809","20367","3628","2016-06-16 15:41:05","360","640","5","1310","5","14","US","32.7831","-96.8067"
"2","3","3","2","2","3","1","1","1","5","4","2","4","5","3","4","4","5","4","5","2","3","2","2","3","4","3","4","2","3","3","3","5","3","1","1","4","3","4","3","1","2","1","3","1","3","3","1","4","2","5845","2123","3612","2797","4981","4136","3452","4255","2827","3409","3783","5921","3882","1946","2581","3680","2540","1506","5383","1537","8158","5218","3463","2987","2615","3374","3421","5591","2858","4184","9701","4676","6220","7234","3129","3256","1766","5285","6060","4367","4113","5276","3457","3983","2267","3656","5318","2418","2007","2002","2016-06-16 15:41:22","768","1024","872","200","18","4","US","38.0","-97.0"
"2","3","2","3","3","3","1","3","4","4","4","2","4","2","3","2","5","5","4","4","4","3","2","2","4","4","3","4","4","2","4","2","4","2","3","2","4","4","2","3","5","2","5","1","4","2","4","4","5","4","20410","8668","1635","4049","3233","4600","4166","5451","3732","4200","2734","4316","3487","23748","1650","3168","2482","2323","1770","5293","1866","6508","3399","7352","2985","3651","3834","13451","2385","11583","1501","3841","1281","815","3949","6800","1985","12878","6466","651","817","5284","2801","5171","3184","4165","766","2450","1997","2825","2016-06-16 15:42:22","375","667","4","239","14","1","GB","51.3945","-2.6759"
"3","3","3","4","3","2","1","5","1","5","2","2","5","4","4","4","2","2","2","2","1","5","2","5","2","5","2","4","5","4","5","2","4","1","4","2","4","3","4","5","4","1","5","1","4","1","5","3","5","5","10037","4506","3461","1650","5645","1877","2269","595","4380","1842","3019","3599","2031","3825","4642","1821","3706","4517","1315","1851","2751","1528","4344","4189","1175","2387","3179","2282","4399","2395","1984","1829","1866","1909","5862","4342","3830","4549","2667","1746","3344","4476","881","2340","1227","2180","4716","4669","6179","711","2016-06-16 15:46:11","375","667","8","159","7","1","US","38.0","-97.0"
"2","2","2","3","3","2","1","4","3","4","4","2","4","2","4","4","4","5","4","4","2","4","1","4","2","5","2","4","4","3","4","1","3","2","3","1","4","2","4","3","5","1","5","1","5","1","4","4","5","4","3518","2791","2224","2225","3304","3616","2032","3344","3713","2944","1903","2775","2776","1527","1760","2784","2008","4136","1720","3744","2109","2553","2048","2424","2671","2759","2200","2208","2744","3472","2352","2312","3361","2336","3449","3465","2976","2568","3072","2456","2641","2192","3615","1881","2688","2376","1872","1935","2944","1640","2016-06-16 15:47:45","1280","800","2","134","9","115","US","47.2875","-122.1094"
"4","2","4","1","4","2","5","1","5","3","3","4","2","2","2","2","4","4","4","4","2","4","5","2","4","4","2","4","2","4","4","5","2","2","1","5","1","2","2","3","5","1","4","1","5","1","4","5","5","5","825","3389","2952","2383","2210","3438","2160","19567","2316","3873","24865","46341","2433","2350","3263","2149","2058","6168","2247","2658","16961","3330","2777","2166","3481","2513","5474","9387","3543","4743","58877","2653","28218","2684","5135","2765","16637","10630","5496","3158","6366","4533","3651","2174","2140","4391","2402","2166","2432","2003","2016-06-16 15:48:56","375","667","27","361","28","2","US","38.0","-97.0"
"1","5","2","2","1","4","1","2","4","5","0","4","2","4","2","1","1","1","2","2","4","2","2","2","4","1","4","2","2","2","2","4","2","2","2","4","2","1","4","2","4","2","5","1","4","1","4","2","5","5","3022","5968","2072","4945","5481","4224","2912","12128","6921","1562","0","1961","1449","2520","1985","4313","6088","1761","2544","1304","3911","4385","2705","8648","3672","2705","2016","9625","2040","1823","2281","2224","4032","2920","1808","2208","2176","2519","1936","4336","2680","2559","2551","7801","3264","1632","2729","4169","3200","1897","2016-06-16 15:50:22","1920","1080","3","174","6","4","US","42.0639","-83.261"
"4","2","5","3","5","2","4","3","3","2","3","4","4","4","3","3","4","3","3","2","2","5","2","4","2","4","2","0","3","4","2","4","3","3","3","0","4","2","3","3","3","4","2","4","3","4","4","3","4","3","98975","2144","4448","2336","1496","2168","3232","1664","2969","1528","2480","1801","2120","1672","1360","5136","1832","1547410","1216","5896","2561","2544","5839","1312","4400","1784","2816","0","2007","1816","2201","2351","4792","1368","3016","0","1336","135496","1329","800","1832","2536","912","2008","1032","600","1952","591","18320","488","2016-06-16 15:50:58","1024","768","9","1902","15","2","US","39.4831","-88.3728"
"1","4","3","5","2","4","1","5","2","5","4","3","4","2","1","2","2","1","2","4","2","4","1","4","2","4","3","4","4","3","5","4","5","2","2","3","5","2","3","5","4","1","4","1","4","2","5","4","5","4","2214","967","1659","2452","1832","1738","2626","1973","2262","1899","2457","3728","1550","1873","1289","1491","1689","1984","1729","1015","4378","1312","1765","2565","3733","1509","2072","2594","2285","1745","2184","3717","3028","1184","4131","2958","2305","1647","1655","3234","1407","2331","1510","3435","2645","1650","1916","1702","1898","2563","2016-06-16 15:51:00","1920","1080","4","110","7","1","US","33.9571","-118.4041"
