"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","5","4","5","1","5","2","5","3","5","2","4","3","2","1","2","2","1","3","1","3","2","4","3","3","3","4","2","4","3","4","3","5","1","2","2","5","2","4","4","4","2","5","2","3","1","5","2","5","3","4724","8439","11876","6203","6431","27021","11351","9412","885","4085","5928","16010","6143","24863","913","4226","5867","6506","16688","3751","5833","22974","7054","6990","11189","13952","16937","7460","19759","5499","1724","9532","5470","4136","16625","18135","3020","30915","10263","6030","18434","7147","9635","9851","43118","24050","4816","12900","16613","4415","2017-08-04 10:25:38","962","601","5","566","16","1","US","38.0","-97.0"
"1","5","3","4","2","3","3","2","2","4","4","2","4","4","3","4","4","4","4","4","3","4","4","3","4","3","2","3","2","3","2","2","4","4","2","3","3","4","3","3","3","2","2","2","4","4","3","4","4","4","8293","2968","3020","3401","1978","2755","6150","4730","3100","3069","3465","5069","1983","21879","2033","1983","6021","5188","4727","1946","11052","3754","2882","1111","7771","2549","7868","6435","2634","7418","4969","4750","4719","10042","4919","4135","429","32385","987","5185","3498","4164","2815","2992","2147","4950","4171","2317","2501","2119","2017-08-04 10:27:46","414","736","8","254","20","1","ES","41.862","3.0743"
"3","0","4","2","5","1","4","2","4","2","5","2","5","1","3","3","4","4","3","4","1","5","1","5","1","5","1","5","5","0","3","5","5","3","2","2","3","4","4","3","3","3","4","1","4","1","3","3","3","4","5634","0","2295","3263","5704","1899","7150","2178","3244","2294","7160","89067","2608","2088","4023","3616","2096","2466","2556","1834","27235","6948","5266","1736","974","1409","4065","6280","2114","0","7943","5364","1736","3728","4490","6811","1763","14578","5459","5726","2125","8004","3349","6268","4569","3042","5465","1658","4148","1906","2017-08-04 10:27:47","1280","800","138","306","12","1","US","42.4625","-83.1041"
"4","4","2","4","4","2","2","5","4","4","4","4","5","1","4","4","4","5","5","5","2","5","4","4","2","3","4","3","5","5","5","4","5","2","1","5","4","2","5","2","1","5","2","4","5","5","5","1","2","4","22568","3955","7557","5760","3218","1978","12883","4144","15125","19725","8985","7993","3128","6795","3443","6562","3818","5678","3832","3560","8495","7067","3605","6879","49131","4478","10333","14240","6043","3455","3877","5716","4558","5705","5290","8968","2402","6061","19321","5786","6966","5291","6418","7482","14898","15475","7373","2765","6940","9040","2017-08-04 10:29:35","412","846","350961","417","15","2","US","33.3528","-111.789"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017-08-04 10:32:27","1280","720","4","4","7","1","US","38.0","-97.0"
"4","2","4","1","5","2","5","2","4","1","1","4","1","5","2","2","2","1","2","1","3","4","4","4","4","3","2","3","4","5","4","4","3","2","2","2","5","3","3","4","2","3","5","4","3","1","3","1","4","4","30292","9911","3721","5035","3176","10500","9515","13181","26720","4727","4109","3009","6367","5018","4224","3462","6858","6394","4736","2497","6199","5763","17503","6618","15160","12515","4282","7013","2547","7547","5036","6590","16526","5206","7814","4461","6718","40854","2812","18698","5816","15575","11192","3714","4409","23772","3592","11830","2932","7746","2017-08-04 10:33:16","360","640","5","456","21","1","US","38.0","-97.0"
"4","2","3","3","4","1","4","3","3","1","3","2","4","4","1","1","5","5","1","4","5","0","1","5","1","5","1","5","5","5","4","1","5","1","4","1","5","1","5","5","5","1","5","1","3","1","4","3","5","5","3606","4259","1269","2129","1818","2115","3799","4333","2651","2218","1594","3127","1071","5393","3747","1519","1805","1967","1483","3699","2628","0","3526","1979","3251","1733","2315","3338","1333","1607","2253","5166","2030","1906","3351","3211","1857","4832","1842","1942","3984","7652","1195","3922","1422","2204","2727","2468","3436","1632","2017-08-04 10:35:01","1366","768","10","135","12","1","GR","37.9667","23.7167"
"5","1","5","1","5","1","5","1","5","3","3","4","4","2","4","3","2","1","4","1","3","5","5","3","5","5","1","5","5","1","1","5","1","5","1","5","2","3","2","3","3","3","4","3","3","3","5","3","5","5","16858","2987","900","3549","2582","3183","5191","3501","3655","416","1014","5563","3467","8803","7934","9169","4808","4286","784","4150","1059","7009","3548","3335","4653","4100","6541","781","2779","8118","10052","9196","5817","3580","3433","4432","2578","9985","4486","6500","3481","5053","4552","1249","1285","1751","3999","2563","9051","2998","2017-08-04 10:36:51","320","568","3","232","20","1","US","38.0","-97.0"
"2","5","3","5","1","5","1","5","2","5","2","4","2","4","2","1","1","1","2","2","2","2","2","4","4","3","4","2","4","3","2","4","4","2","1","4","2","2","1","4","5","2","3","3","4","2","5","5","2","5","3270","1543","2904","4960","3334","11863","2512","2705","4072","1841","1520","1970","1829","7945","4098","2809","4784","6716","7015","1784","2889","2656","2841","8271","5833","1568","2856","4159","2232","2377","6032","2424","3178","2358","1415","2776","5833","1114","2377","2822","1993","2486","2273","7282","3552","1991","2527","1200","2088","2864","2017-08-04 10:39:28","1920","1080","6","175","6","1","US","35.9341","-78.7166"
"4","1","4","2","4","1","4","2","5","2","2","4","3","3","2","2","2","3","3","3","2","3","4","3","3","3","2","4","4","4","4","4","5","3","3","2","3","3","4","4","4","2","4","3","5","1","4","5","4","4","5288","738","3162","3872","984","4938","2649","4417","5282","2778","749","4101","3326","4356","2235","2167","7430","3297","2386","741","3748","3039","4609","4299","4566","3051","2433","7587","2984","2700","7562","5081","3424","9533","5697","23205","2100","6300","4614","2836","8401","2766","2529","32811","22286","2135","8183","3585","4406","5907","2017-08-04 10:42:40","375","667","3","274","4","1","CA","45.3155","-75.837"
