"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","1","5","1","5","1","3","2","4","1","2","5","4","4","2","2","2","2","2","2","4","3","3","2","3","5","1","2","2","4","1","5","4","5","1","5","1","4","1","4","5","1","5","1","5","2","5","5","4","5","9843","3647","3309","5494","2124","3354","8899","9804","3387","3482","6533","5698","15512","8251","4499","2567","6608","3891","2613","2743","7994","3735","4991","5400","4602","3353","4606","4273","3163","3200","3566","4863","5313","2973","11925","4832","4770","7251","4391","4048","3360","3584","2604","15139","7660","5065","3755","3050","3675","2264","2018-03-09 13:18:08","375","667","481","468","11","1","US","38.0","-97.0"
"3","1","5","2","5","1","3","5","1","1","3","5","5","3","1","3","2","2","4","3","1","5","1","5","1","5","1","5","5","5","5","5","5","1","2","3","4","1","4","5","5","4","5","4","4","1","5","1","5","5","7411","2477","2397","5002","2290","2510","14132","2854","4160","3029","5624","3526","1366","3890","5502","4113","2668","1932","2654","3020","3241","3333","3768","3598","2659","2018","19464","3340","2059","2451","3486","2566","2648","1910","8003","3165","5290","1850","4484","3208","3794","4901","1484","3964","4228","3300","4610","5407","2049","2329","2018-03-09 13:18:44","1536","864","3","202","173","1","CA","43.6425","-79.3872"
"1","4","1","5","2","2","1","5","1","5","5","2","5","2","2","2","4","2","4","4","1","4","1","5","1","5","2","2","5","2","5","4","5","4","2","2","4","1","4","5","5","1","5","1","5","1","5","5","5","5","3642","3239","2192","537","2920","2351","2344","1288","2367","696","1096","1904","1480","4352","1409","4199","1479","5015","2153","2063","1606","2688","1096","3087","2863","2225","2048","3944","2144","1200","3086","2112","1272","1216","4480","1761","3288","2017","2303","2328","1465","1807","1992","1440","1071","784","1480","1417","2928","833","2018-03-09 13:18:58","1280","800","6","110","9","1","US","42.4282","-71.3163"
"3","1","4","3","4","1","5","3","4","2","2","3","4","2","2","2","4","4","2","4","1","4","1","5","2","3","2","4","4","2","2","4","4","4","1","4","3","4","2","3","4","1","4","2","5","3","3","5","5","5","7499","2671","4016","3520","7079","2048","4416","2863","28206","5431","3984","2720","2528","2414","4601","3769","8241","3120","3528","5824","2871","5055","3272","5312","2912","2615","4441","3808","2760","3577","4024","5642","3168","2358","2696","10455","3763","2577","2677","4023","2161","3351","5352","5017","3033","3855","4464","3840","3369","800","2018-03-09 13:19:24","1920","1080","45","223","14","1","US","41.2628","-96.1164"
"5","1","4","4","5","1","4","2","5","2","4","1","4","4","4","4","5","4","4","2","4","5","3","5","4","4","2","4","5","4","2","3","2","2","4","4","1","4","2","4","5","1","5","1","5","0","5","2","4","5","6240","5837","3701","7227","3739","3046","10010","6098","2956","4097","2688","2470","5294","9366","2290","2674","5103","25567","2503","2333","7009","2269","4138","1347","14363","2901","4349","4363","2714","2809","2930","6456","2742","2547","24381","4963","2729","616","3944","2513","3632","4440","2840","4534","2234","0","868","5548","2564","1524","2018-03-09 13:19:38","1600","900","61","244","20","1","GE","42.0","43.5"
"1","4","4","5","1","2","1","4","4","5","1","5","3","3","5","4","1","1","4","2","4","1","1","4","0","2","4","2","4","5","2","3","5","1","0","2","4","2","2","5","4","1","5","1","5","1","5","4","5","5","6153","4267","9421","4232","9180","3385","7560","4530","4024","3140","2399","4619","3855","9224","13487","7517","2666","4536","2086","32541","12675","24529","1575","4146","0","7529","6542","3893","4415","3384","24464","8221","1625","2886","0","41293","2075","4523","14726","34155","2111","5112","1382","8024","2822","1357","3505","3345","3212","3553","2018-03-09 13:21:21","1366","768","81","383","15","2","US","44.8768","-93.4766"
"5","1","5","1","5","1","3","1","5","1","1","4","2","5","2","5","1","1","5","1","5","5","5","1","5","3","2","2","1","2","4","3","4","2","4","2","5","2","4","3","4","4","5","5","4","1","5","5","2","5","6141","2202","21804","2166","1950","2152","4417","1584","1332","2985","5633","3851","3002","2183","4650","2217","2150","784","1266","1333","650","1916","2150","2735","1516","3699","2365","2749","1484","2767","3167","4534","8267","7733","2384","2517","1751","3284","3183","3233","1766","2849","1249","2818","1133","1950","1933","2021","2383","1402","2018-03-09 13:22:27","1440","900","10","157","7","1","EE","59.4339","24.7281"
"2","2","2","3","3","5","3","2","3","3","5","2","5","1","5","5","5","5","5","5","3","5","5","0","1","5","1","3","4","3","1","4","5","4","1","5","3","5","1","1","5","3","5","1","3","3","3","5","5","3","5600","898","4598","2903","2057","8024","6702","10484","11795","1834","1134","3583","1014","2083","1297","1180","1697","2952","1453","1843","1282","1555","10639","0","2318","3545","4300","1974","4494","3047","1851","1351","1030","2334","1599","1101","4182","2464","1995","2470","7514","2465","785","2876","1483","1970","1266","732","2048","2325","2018-03-09 13:22:33","768","1024","4","152","5","1","US","41.4818","-72.6812"
"1","5","1","5","1","1","1","5","1","5","1","5","1","5","1","1","1","1","1","1","5","1","1","1","5","3","4","5","1","1","5","1","3","1","3","1","5","4","4","3","3","2","2","2","3","4","4","2","5","2","2468","1792","15848","6353","1904","1999","4263","2216","2985","2025","2640","2591","7465","2120","1024","2193","2113","1552","5224","1440","6751","1785","1071","4120","2880","3624","2208","5143","1303","3360","785","3096","1983","528","19135","5096","1432","18241","3504","3792","2327","4856","3273","2328","4504","2994","4423","2183","1632","1999","2018-03-09 13:23:19","1920","1080","3","192","8","1","RU","55.75","37.6166"
"1","5","1","5","1","5","1","5","1","5","4","3","4","1","4","3","1","1","4","3","2","2","1","3","2","3","2","2","2","4","3","5","3","4","1","1","3","4","1","1","4","2","5","1","2","1","4","5","5","2","33801","3959","3531","1510","2266","1921","1431","4287","2370","1044","2561","3766","1755","1795","1808","2444","1933","2258","1637","2915","3699","5225","4597","3357","4481","2661","2125","1741","1539","3600","3539","3988","4121","3416","2148","2574","2297","11275","1837","1943","1196","6697","2208","2267","13880","2157","3530","1259","1775","3910","2018-03-09 13:23:40","1440","900","18","189","9","3","US","25.9825","-80.3434"
"2","4","3","4","2","4","2","4","2","4","4","2","4","2","2","4","4","3","4","4","2","4","4","4","2","2","2","2","3","3","3","4","4","2","2","4","3","2","4","4","4","2","4","3","2","2","4","2","4","4","5208","2756","3565","2060","1645","1915","3695","2323","1574","1515","1552","1251","1535","2533","5289","1393","10099","2231","1403","1313","2242","1091","2030","1363","3130","1807","1869","4745","2251","2909","2194","5131","1645","2958","14729","2473","2240","3471","1868","3340","2091","3402","1434","5190","1749","3573","4208","2575","36175","1795","2018-03-09 13:23:50","1366","768","701","182","21","1","US","41.6107","-93.5506"
"2","5","1","4","4","4","1","5","2","5","5","1","5","1","5","5","5","5","4","5","2","1","1","4","2","3","5","4","2","1","2","5","5","4","1","5","4","5","1","4","5","1","5","1","4","4","4","5","5","5","7183","1752","2841","4017","2573","5988","3528","2247","3359","2520","1388","2852","1799","1753","5411","1497","3040","1980","3239","1607","7479","3049","2127","2148","3747","3393","4585","2800","6864","2559","1884","4055","3335","3031","2648","4690","2631","14621","2080","7442","2760","2804","1365","2644","4636","3488","2337","2456","4680","2769","2018-03-09 13:28:11","1600","900","6","177","16","1","RS","44.6628","20.93"
"4","1","5","1","5","1","5","1","5","2","4","3","5","3","4","4","4","2","3","2","1","5","5","4","2","3","2","3","5","4","3","5","5","2","2","4","5","3","3","4","4","3","3","1","4","3","3","4","4","3","6356","3967","3299","3550","2184","3501","3166","2534","1730","3101","7299","6867","1968","3082","4465","2817","2783","2465","2632","3144","4336","203496","1825","7767","4180","2863","155142","3066","1688","6814","2832","1135","4307","2851","3502","3654","2401","3051","2933","3467","3601","11185","2533","3252","3617","3249","1984","2751","6084","3377","2018-03-09 13:30:05","768","1024","8","536","11","129","US","38.0","-97.0"
"5","3","5","4","4","3","5","3","4","2","2","5","3","4","1","2","5","2","2","1","3","2","4","2","4","2","2","3","2","3","2","4","4","3","4","3","5","2","1","2","3","2","4","3","4","1","5","4","2","3","10083","2879","1868","3022","2698","3731","3810","3713","5314","1689","7244","6201","2291","2600","2618","2915","1821","2541","2085","1988","6629","3664","2998","3914","2566","1876","3458","2981","2386","4018","4626","3713","2443","6445","2505","4533","3492","4015","2566","2673","2285","3313","2350","5335","2763","2521","1238","3971","4861","2505","2018-03-09 13:31:24","1280","720","6","175","16","1","US","40.9098","-73.8079"
"1","5","3","5","3","4","2","5","2","3","2","5","1","2","2","2","1","1","2","4","2","3","3","3","2","3","3","2","3","2","2","4","4","2","1","3","4","4","2","3","4","1","4","4","3","2","4","3","4","3","8699","6392","1197","1287","3436","4767","7284","3635","4568","5334","5193","10447","7034","3953","2065","2334","6488","3381","2265","3076","8269","4692","8700","17881","8466","5898","4881","6717","3715","5515","4484","15785","10354","5333","5334","4205","9064","3467","1982","8983","7025","4869","15331","4047","7917","3199","2781","3569","4672","5958","2018-03-09 13:32:33","375","667","28","298","20","1","US","38.0","-97.0"
"3","4","3","2","4","2","3","2","4","4","4","3","4","2","2","2","5","5","4","3","2","4","2","3","4","4","2","4","3","2","4","4","4","2","3","2","4","3","4","2","5","4","3","1","4","3","4","4","4","4","5100","3115","5185","2536","2117","2181","8253","1716","1551","1901","3147","1719","1316","2537","2119","2179","1301","1083","2485","2448","2667","1480","2666","2528","5168","1503","2865","3517","2318","1597","2086","1904","3720","4271","1963","3648","3132","3034","1815","4120","1236","2897","2117","12464","1286","6457","6885","1683","1199","1183","2018-03-09 13:34:46","1440","900","12","149","9","1","EE","59.4339","24.7281"
"2","4","3","2","2","3","2","4","3","3","3","4","3","4","1","1","2","2","2","2","1","4","2","5","1","4","2","4","5","5","4","3","4","2","4","2","3","2","4","4","5","1","5","1","5","1","5","4","5","5","3943","3433","2500","2469","1879","2829","11396","2094","1907","2091","1763","2630","2626","2329","1713","2688","3064","1579","1586","1586","3086","2132","3133","3488","4071","2235","3160","4189","2578","2437","1936","2263","2637","2828","2460","3001","1923","1615","2206","2146","2230","3810","2623","2510","2328","2303","2219","3219","2246","1646","2018-03-09 13:34:46","1536","864","20","136","13","1","US","41.012","-76.8477"
"4","1","5","2","4","1","4","2","4","3","5","3","5","2","3","2","2","1","4","1","1","5","5","5","1","5","2","5","5","4","3","3","5","2","3","3","4","3","4","3","3","2","3","4","3","2","4","4","4","4","8080","4531","2249","3453","2683","3914","9717","4817","3127","5671","2777","4152","1551","5105","4854","5394","1484","3111","736","3916","16043","582","1151","3452","2349","2921","3417","3119","2116","5601","2997","6839","5788","2773","3235","6353","3107","4946","1001","7332","5787","10844","1457","5353","2439","3627","10429","2136","4166","3744","2018-03-09 13:37:40","1280","800","4","217","10","2","US","39.9784","-86.118"
"3","1","4","2","5","2","5","3","3","1","3","3","2","3","2","2","3","2","1","1","4","3","1","3","2","5","2","2","4","5","5","2","4","3","5","3","5","1","5","5","2","2","5","1","5","1","5","3","5","5","5103","2387","2442","3334","2252","1629","1563","1839","9766","3011","3542","2442","21705","2421","1607","4888","1626","2440","1360","2029","1837","2587","1573","2161","2181","2325","3017","3510","9114","1639","1886","1980","4280","2309","2253","3083","1654","1803","1379","1072","3726","4662","1194","8497","2001","5520","2610","3262","2070","1734","2018-03-09 13:39:51","1366","768","9","166","18","24","US","48.096","-119.7806"
"2","3","2","0","1","3","1","5","1","0","4","3","4","3","2","5","4","5","5","3","3","3","5","3","4","3","4","4","2","2","3","2","4","2","1","2","3","2","3","5","2","3","5","1","2","1","2","3","5","2","3496","1325","3855","0","1115","5352","22606","1186","6074","0","1666","4712","1697","2021","9500","6839","9006","2029","1720","3112","3573","1198","3112","3564","4054","1711","8498","14317","17652","3972","2694","3654","1799","2661","3833","3310","3148","3892","6042","2434","3296","2199","866","2706","2732","1621","6577","7403","1319","1270","2018-03-09 13:39:53","1366","768","6","220","11","35","US","48.096","-119.7806"
"4","4","1","4","1","5","1","5","1","4","2","3","2","2","5","4","5","4","5","4","5","1","4","1","5","2","5","1","1","3","2","4","5","4","1","3","5","4","4","4","3","4","4","3","5","2","5","3","1","3","4776","2529","1798","2758","3617","1518","9372","2805","3700","1830","2969","2143","2449","3611","1577","1581","1903","1767","844","29821","2941","3811","2002","3845","1492","1975","2096","4013","1881","3143","1785","1811","2418","1413","2320","4810","1808","3662","2098","4471","1836","4075","1501","1504","1582","3064","1324","2143","2637","1837","2018-03-09 13:40:29","1366","768","4","159","7","35","US","48.096","-119.7806"
"1","3","2","5","2","2","1","5","1","5","5","2","5","2","3","4","3","3","4","4","1","3","1","4","2","4","2","4","4","3","4","3","4","4","3","2","4","2","4","4","4","3","3","2","3","2","4","3","5","4","6597","25321","3563","4018","1635","14484","2585","2393","1846","1333","1702","2500","2572","4500","5102","1263","5771","1899","3694","1398","14788","21757","4250","12560","3750","1200","2183","2250","4320","2545","1199","2786","13151","2137","2347","11162","87525","16818","781","2105","1467","46018","2061","1649","3959","3702","4910","3100","12952","948","2018-03-09 13:40:30","375","667","10","472","4","1","US","39.6155","-75.7044"
"4","1","4","2","5","1","4","2","4","2","2","4","4","2","2","2","2","1","2","2","5","5","4","4","1","2","1","4","4","4","2","2","4","1","1","2","4","2","1","2","4","1","4","2","4","2","5","4","5","5","15501","4122","2080","1201","2530","1380","6610","2440","3955","1408","937","3056","1664","1756","2835","4065","13401","7572","1547","1578","1863","1518","2126","2335","1711","2161","4114","49134","1547","6814","3096","2675","3805","2682","1742","55850","5606","8598","16177","2569","3127","1702","3730","5847","1524","866","6248","61883","9562","1611","2018-03-09 13:41:12","1366","768","22","354","10","35","US","48.096","-119.7806"
"2","4","3","4","3","4","3","5","4","5","4","3","5","2","2","4","4","3","4","4","1","4","3","5","1","4","2","4","5","4","4","4","4","3","2","2","4","2","4","3","3","2","5","1","4","2","4","4","5","4","3796","2418","3703","1788","3065","2032","2424","5844","3817","2863","2050","2785","2556","1291","3159","1554","2951","1721","820","3096","2544","1331","1153","1654","1377","2498","2908","2079","1750","2494","6020","1596","3778","3274","3772","2252","2677","2916","2250","3846","1884","2116","3051","5196","3382","4794","1874","2014","2165","764","2018-03-09 13:41:13","1366","768","43","135","13","24","US","48.096","-119.7806"
"3","2","2","4","2","4","2","4","2","5","3","3","4","4","1","2","2","1","4","2","4","3","4","1","5","3","4","1","1","2","3","4","5","1","2","1","5","2","4","4","4","2","4","1","4","1","5","4","5","4","5683","2533","4201","7761","3084","2165","6250","4890","5457","2789","3435","3032","3316","4932","8158","6282","4135","5768","19148","2612","7398","7437","4484","3327","5565","2576","4835","38677","5794","4809","3679","64366","2924","4089","5760","4453","4075","578","3845","13215","2371","4905","5190","5552","10383","4445","2802","3959","5832","4755","2018-03-09 13:41:28","1366","768","18","350","18","24","US","48.096","-119.7806"
"2","2","1","4","2","4","2","2","2","4","4","2","4","2","2","3","4","4","3","3","3","2","4","2","4","3","4","2","2","2","2","2","3","4","2","4","4","3","4","3","3","3","4","4","2","3","4","2","4","3","6902","6566","1948","5256","3201","3309","2857","2808","2735","1301","2722","737","2046","3668","2689","2338","2018","2362","3768","1492","2494","2395","1986","1617","1614","1582","3308","4755","4045","3977","3104","4025","2146","2145","2520","10746","1160","1755","1221","4619","1468","2740","1585","2091","5237","12262","6459","2693","3070","1617","2018-03-09 13:41:31","1366","768","41","163","14","35","US","48.096","-119.7806"
"5","1","4","3","5","3","5","3","5","3","4","5","2","3","1","3","4","3","2","3","3","5","1","3","4","3","2","5","3","4","1","3","3","2","2","2","3","3","3","3","1","3","5","3","3","1","4","1","3","3","4491","3395","7644","3664","2625","3874","4007","7273","3065","2671","6190","4636","5628","5336","3872","4283","3025","2641","4937","2070","7479","3242","1698","9832","4595","2586","4079","4661","2710","2706","3775","10221","3287","4794","3986","14611","4168","4017","3051","7090","4747","3938","3164","19460","3497","4077","4647","3943","3143","1296","2018-03-09 13:41:43","1366","768","4","243","13","24","US","48.096","-119.7806"
