"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"5","1","5","2","5","2","5","5","4","2","3","3","3","4","2","2","2","2","2","1","1","5","2","5","1","5","1","5","5","4","3","3","4","2","3","3","5","2","5","4","3","1","4","2","4","2","5","3","3","4","4551","2305","2574","5693","1817","1713","3059","2791","2652","4088","2084","2195","2303","3780","3945","3313","2178","49279","1782","2153","4009","2781","2432","2471","2844","2750","3342","2728","2266","3217","2589","5534","2510","2303","3658","3843","3037","4960","1686","2983","2667","2449","4387","2672","2532","2370","2045","3352","3314","2399","2017-04-15 18:56:50","414","736","5","196","14","1","CA","45.3155","-75.837"
"3","3","3","3","5","2","4","4","2","3","3","2","3","2","2","2","3","2","2","2","1","4","1","5","1","5","1","4","5","4","2","2","5","1","4","1","5","3","2","5","5","1","4","1","4","1","4","3","4","5","7432","2868","1817","3218","3970","2434","5968","4218","10137","3034","2204","5637","3553","5217","2582","3970","5619","7202","1599","2287","3813","3599","2285","2550","3285","2047","1280","2337","5388","2917","3201","4982","2435","2984","3567","6204","5886","3117","6650","3381","2199","3546","3482","2697","2815","3000","4463","5277","7953","2679","2017-04-15 18:57:54","414","736","61","269","78","1","US","42.9376","-70.8389"
"1","4","2","5","2","2","2","5","1","5","2","5","4","5","2","2","3","4","2","2","1","4","1","5","2","4","2","4","5","5","4","5","5","1","2","4","4","2","4","4","5","1","5","1","4","1","5","5","5","5","5673","3684","2846","2912","2588","4060","3724","11104","3238","3455","3599","2758","3148","3812","3470","2649","5552","3992","3371","2472","3554","4199","2614","3451","4435","3038","2684","2760","2971","2685","3282","4067","2622","4023","3816","4463","4346","2963","3987","3170","3129","3571","2460","2633","3080","2533","4099","3633","3491","2551","2017-04-15 19:06:01","360","640","21","180","14","69","US","37.4192","-122.0574"
"3","2","4","2","3","1","1","1","3","5","2","1","5","4","2","1","5","5","1","1","5","3","1","5","2","3","3","2","5","5","5","1","5","1","5","1","5","1","5","5","3","2","5","2","5","1","5","3","2","5","13747","5009","8993","9449","5579","3115","2997","12362","24833","7808","3527","9311","3141","9969","21162","6416","2014","4287","26814","2056","4445","6624","25976","8871","7041","18007","10403","34233","6788","6084","7191","28631","3215","3998","37964","6663","3346","25405","3831","26962","3344","11033","19013","6353","7255","3383","2557","4828","10812","2893","2017-04-15 19:06:56","1366","768","7","532","32","2","AU","-37.8667","145.0"
"2","3","2","3","2","2","1","4","4","4","3","3","5","3","3","3","3","4","3","3","2","3","3","4","2","4","2","3","4","2","2","4","2","4","3","2","5","3","4","3","3","3","4","2","3","2","3","2","4","4","11598","2516","7521","5600","4183","3626","4342","4549","3167","2547","4090","5980","2609","2468","2796","5925","2246","4389","2704","2704","4766","3317","4882","3331","2924","2627","3276","6008","3646","3572","2609","3341","12766","2353","3866","5303","4231","3119","2908","7074","3308","3090","2512","2832","3425","8413","3066","2064","2449","1560","2017-04-15 19:10:44","768","1024","15","206","12","1","BR","-23.5475","-46.6361"
"4","3","4","3","4","3","2","4","2","3","4","3","5","3","2","2","2","2","2","2","1","4","2","4","1","4","1","4","5","4","3","2","2","2","4","2","4","3","4","3","2","4","3","2","3","3","4","2","3","3","6096","2233","2061","3693","1713","3604","1408","3562","4670","2670","1017","3057","1777","3778","4231","2494","961","2430","773","2510","1837","1649","2538","1553","3619","2057","5441","1901","1578","1777","4738","3271","2838","6380","2654","8448","4958","2225","4470","5308","2486","2178","2042","2662","1176","3558","2506","1857","2906","3860","2017-04-15 19:13:33","1440","900","4","151","11","3","US","41.8267","-71.3977"
"2","2","3","2","4","2","3","2","4","3","5","2","5","2","4","4","4","4","5","4","2","4","4","4","4","3","2","2","3","4","3","1","3","4","1","4","3","4","2","2","3","5","3","2","3","4","2","3","5","4","4478","3621","906","2551","3275","4566","3994","4839","1090","3492","1459","6093","34984","1283","3376","4520","1917","2895","4101","1908","9637","9145","2694","3540","6178","5971","942","6996","2547","1652","3034","1944","2747","3307","2499","3365","2037","1784","2293","4867","2874","9101","2609","4839","7005","4527","3889","3869","4173","1347","2017-04-15 19:23:20","1440","900","64","217","8","1","US","40.7162","-73.8501"
"5","1","4","1","3","1","2","5","5","5","3","4","3","5","3","3","3","1","3","1","1","5","1","5","1","5","1","5","5","5","5","3","5","3","5","1","5","4","1","5","4","5","3","2","3","3","5","3","5","4","7507","3188","5171","3713","6603","5115","8144","4433","4609","5184","3936","4113","2536","650","3070","3247","7866","4573","4000","2685","15632","2745","3200","4786","4826","2550","5918","2823","4293","5751","5458","7569","5362","3798","3952","9036","6420","5437","3581","4128","7132","6384","106218","12373","3714","4690","5134","3150","2904","3617","2017-04-15 19:25:43","768","1024","18","355","20","1","CA","49.15","-123.9167"
"3","2","3","3","4","2","4","3","3","3","5","3","5","2","3","4","4","4","5","4","1","3","4","5","2","4","2","4","4","4","4","4","5","3","2","2","4","2","5","4","3","4","4","3","4","2","4","2","4","4","12597","4982","4702","6584","2569","2241","3921","3025","2750","2690","2337","2525","2774","3255","3972","4608","3045","3523","3210","3583","4919","4807","2120","3306","3391","4699","4307","3127","4101","2866","3642","3515","3185","15718","2393","5333","2121","3072","2288","6066","2029","7686","1487","8104","2420","3089","2705","5365","3143","1319","2017-04-15 19:33:11","1366","768","18","203","12","1","US","42.315","-92.1921"
"4","1","5","4","5","2","2","4","5","1","5","2","4","1","4","4","1","1","1","4","1","5","1","5","1","5","1","5","5","5","5","1","4","1","1","4","5","1","5","4","5","1","5","1","5","5","5","5","5","5","105950","1036","4782","6047","4076","7929","7403","3560","2913","4807","9298","8816","5539","6452","3998","7734","2557","2372","5469","5092","3903","11339","4672","45825","7542","2347","3283","5016","6554","2393","8604","9312","4546","3831","3624","5029","3796","2688","6735","3075","1529","4933","3997","10077","2903","2991","5393","3068","2711","1241","2017-04-15 19:34:36","320","568","5","391","9","1","US","38.0","-97.0"
