"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","2","4","2","4","1","4","2","4","2","3","4","3","2","3","1","1","1","1","2","1","5","1","5","1","5","2","5","5","5","5","1","4","1","4","1","4","2","4","4","5","2","5","2","5","1","4","4","4","5","14097","6348","8201","7333","1821","21953","2402","2731","2798","8214","1850","3434","2299","2752","1514","4183","4001","3902","1716","1714","3516","2336","1702","985","6149","11465","4716","3670","2167","617","1701","5483","1799","3298","1085","2150","882","2313","1784","10237","2350","2350","6816","3281","5218","2533","2469","2936","2385","1685","2018-01-27 10:02:55","375","667","5","206","5","2","US","38.0","-97.0"
"5","1","5","1","4","1","5","2","5","1","5","1","5","1","4","4","5","5","5","5","1","5","3","3","2","2","2","5","4","4","5","2","3","1","2","2","5","1","5","4","2","3","5","3","4","2","4","1","4","5","5816","2770","2588","2417","3386","1333","5539","3608","2533","2769","2336","3184","2586","2985","3084","2504","3703","4357","1649","2467","4835","1916","2452","3418","4507","1942","2990","3370","2052","3354","2314","3136","3285","3856","2584","5571","1634","5094","2068","4872","4618","3903","2087","3315","2841","3100","2817","2650","4692","1634","2018-01-27 10:03:48","1280","800","4","160","13","1","US","41.8708","-94.6775"
"1","3","2","4","2","1","1","4","2","5","4","3","4","2","5","4","4","3","4","3","4","2","2","2","4","2","4","2","3","3","4","2","4","2","4","1","5","2","4","5","4","1","3","1","4","3","5","4","3","4","9722","3512","2216","2288","3272","2784","9208","5968","3512","5624","1193","6216","1233","11960","3496","4880","3152","3359","1616","2216","4544","1576","3080","2432","3008","2544","2319","4095","3560","14000","3807","3192","2360","2360","11743","4696","2048","11049","2255","10807","1511","4015","3783","2695","1608","2943","2752","2224","6816","1624","2018-01-27 10:06:38","1280","1024","3","215","12","1","HU","47.4925","19.0514"
"3","2","4","2","3","1","3","1","5","3","2","4","2","3","2","2","3","3","1","2","3","2","3","3","3","3","4","3","3","4","4","4","5","1","2","2","4","1","2","5","5","1","4","1","5","1","5","4","5","5","4464","2367","847","2282","6340","2155","2969","2126","2107","2577","5868","3715","4361","2221","1822","4191","2779","5467","2129","1688","8139","2285","4578","4496","2260","2080","3281","7349","2184","2439","648","3165","811","2305","2240","3406","2615","1643","2040","5020","25165","2282","2988","1805","2109","989","1936","2453","2178","1726","2018-01-27 10:07:28","360","640","5","173","12","1","DE","51.0","9.0"
"2","3","3","3","3","1","2","5","3","3","1","5","3","3","1","1","1","1","1","3","3","4","1","4","2","2","3","3","4","4","4","3","2","1","3","4","3","3","3","5","4","1","3","1","4","3","5","4","5","4","6737","2597","1704","2418","4754","4040","3310","4347","5195","3485","3868","2790","2742","4949","1800","2666","1424","2776","1449","2031","2415","2922","3359","2513","3431","3848","3094","4525","1931","3727","2513","3454","3380","8359","4516","3605","14060","1811","2834","4107","3096","6495","3107","1310","2571","3647","1956","2749","3612","1972","2018-01-27 10:09:45","412","732","3","177","9","1","RO","46.0","25.0"
"5","1","5","1","5","1","5","2","5","2","2","5","1","5","1","1","1","1","1","1","1","5","2","5","1","5","1","4","5","5","3","3","3","1","2","2","3","1","3","4","3","3","4","2","4","2","4","2","4","3","6089","3438","2593","2476","3072","2024","3368","10618","2538","6086","4241","1656","1866","5032","2600","1283","7840","1985","1820","6015","2844","1492","4041","2266","5014","3703","3972","5406","2164","2110","5343","5266","4523","5492","2994","4320","208334","2468","2156","58808","7414","15187","1938","8150","7008","4850","4894","43702","2352","3390","2018-01-27 10:10:55","1536","864","697","510","12","1","US","38.0","-97.0"
"4","3","5","2","4","2","5","5","3","2","2","4","4","4","3","2","2","2","3","2","2","5","1","4","4","5","1","4","3","5","4","2","4","1","4","1","4","2","4","3","3","3","3","3","4","3","4","3","3","4","3903","2128","1328","3751","1568","2033","2192","2104","3143","1871","1568","2792","2304","1799","2352","2992","3048","1656","624","2433","4031","1040","3472","1328","4080","2031","2296","4023","1897","4592","2127","2008","2632","1992","2591","2888","2639","2064","3887","3327","1856","4470","1704","3192","1487","2071","1480","1968","3047","1287","2018-01-27 10:11:53","1920","1080","4776","124","7","1","US","40.8309","-73.907"
"3","1","3","3","4","4","5","1","4","3","4","3","4","3","4","3","4","4","5","2","2","5","3","4","3","5","1","4","4","4","3","4","5","2","1","4","5","4","4","4","3","4","4","1","3","2","3","3","5","5","674780","3867","7265","5839","7212","44252","12426","5462","21641","5030","2002","5309","3836","9500","11080","4295","2800","5807","8814","10334","9638","3900","3053","312870","3499","1972","4720","5109","3952","5185","1497","2300","3713","8219","17471","8799","2844","4718","57606","10243","3385","5533","60181","7313","4580","152536","6466","6331","2994","7211","2018-01-27 10:13:07","1366","768","81","1588","18","6","PH","14.5833","120.9667"
"2","2","5","2","5","1","4","2","4","2","3","4","4","2","3","3","2","2","2","2","1","5","2","4","1","4","1","5","4","4","4","1","5","2","4","1","5","1","4","5","4","1","4","1","4","1","4","4","5","5","11958","3240","3103","5277","2469","4469","13349","3735","3512","8841","2640","4715","2531","6851","7391","7415","7886","3952","5378","1463","4045","1936","12006","3339","4004","4952","3337","1667","3005","7648","5647","1715","10478","3559","2471","2687","2110","1737","3573","2788","2056","3620","2437","1864","13961","4873","3123","2566","2257","3186","2018-01-27 10:13:24","1280","800","9","234","9","1","US","40.7454","-73.9054"
"2","3","3","3","3","3","3","4","3","3","4","2","4","1","2","4","4","4","4","4","1","4","4","4","2","3","2","4","4","2","2","1","3","4","4","2","4","2","4","3","4","3","5","2","3","1","3","3","4","4","7474","5992","3124","3116","1920","978","3350","2652","2474","4491","1349","1020","2256","3498","3086","1634","1676","1734","1472","1556","1137","8752","942","2698","2340","2578","3178","3367","1354","2518","1812","3178","2260","3938","1854","2804","2078","1930","3186","3000","1858","3772","1838","2978","2148","2642","3516","2700","2098","1122","2018-01-27 10:14:59","1366","768","350","136","11","1","PH","11.5853","122.7511"
