"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","3","3","4","3","3","2","5","1","3","3","3","4","3","2","3","3","2","3","3","1","3","1","3","3","3","3","3","3","2","5","1","5","1","3","2","5","1","3","4","4","3","4","1","3","1","3","4","5","3","5948","2156","3312","4568","1216","1973","6457","2641","2148","3424","2793","3200","1824","7200","3024","2216","2632","4744","1692","6257","4528","4562","1868","6025","2828","791","5132","4500","5444","3313","5911","3341","2152","1844","2282","8468","10880","2371","2869","1823","6412","6300","5131","7800","4719","3184","6279","1896","1963","2856","2018-06-08 13:01:24","1920","1080","28","198","15","1","US","44.8267","-93.3132"
"4","2","4","3","5","2","4","3","3","2","5","2","5","3","2","2","2","2","3","2","4","4","1","4","2","4","2","4","4","4","4","2","5","1","4","1","5","3","5","3","3","2","4","3","4","2","4","3","2","4","7064","2535","1968","2452","1918","2867","2934","7672","2801","2450","1581","2167","16575","5287","2918","2967","3500","1867","2367","834","1233","1769","2018","3902","3252","2852","2401","2685","3717","2156","1870","5236","3218","2800","3701","4221","3253","4884","2801","8032","2085","2217","1934","2484","3302","2703","2034","2187","2720","1700","2018-06-08 13:01:47","1280","800","3","164","10","1","US","32.9346","-97.2517"
"1","5","2","5","3","4","1","5","1","4","2","3","3","4","1","1","2","1","1","3","4","4","2","4","4","2","3","3","2","3","3","5","4","1","2","5","3","3","1","4","3","1","4","1","3","1","4","4","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3014","2018-06-08 13:02:30","1920","1080","3","379","8","1","NONE","NONE","NONE"
"1","3","3","4","2","1","1","4","2","5","3","2","5","2","4","5","3","4","3","5","4","4","1","5","3","5","1","4","4","4","4","1","5","2","2","1","4","1","4","3","3","1","5","1","4","1","4","4","5","5","9628","7682","6124","2068","3539","2437","5519","2962","2874","1465","2957","2103","2250","14240","2465","1763","3823","2374","2373","1892","6890","3851","2158","2953","12074","1948","3637","3442","2616","2325","3554","2710","1868","3793","3696","4270","2143","10349","1863","6414","2015","2721","1393","10256","1959","1785","3412","1680","2002","915","2018-06-08 13:03:09","1280","800","5","192","6","1","FR","47.6131","2.1632"
"4","3","1","1","5","2","1","5","4","2","1","4","2","3","1","1","2","2","1","2","5","2","4","5","3","3","3","0","4","3","4","3","5","2","2","1","1","3","3","3","5","1","5","1","4","5","5","4","5","5","3451","3560","2622","3502","1508","3995","3222","4857","4391","2214","4040","1725","4645","2699","4465","1591","2407","1716","1746","2210","2661","4262","1933","2207","2556","2394","3999","0","1358","4049","1468","5769","4481","1614","2939","2519","3210","4743","3665","3153","1321","2357","905","1709","3658","1299","1772","3842","2544","5546","2018-06-08 13:03:11","1280","800","3","146","8","1","US","37.8116","-113.2241"
"1","4","2","5","1","2","1","5","1","3","4","2","4","1","3","3","4","3","3","3","1","3","2","3","2","4","2","3","2","4","4","2","4","2","3","4","4","2","3","3","5","1","5","2","5","1","5","4","4","5","2736","1522","2003","2252","1498","1634","2128","1602","1980","1946","778","1874","1266","1466","930","1401","1833","1866","1818","1826","4174","1082","1793","888","1812","2414","2010","2448","1402","1474","2314","2370","1314","1402","2912","2628","1242","1394","1186","2372","1066","2139","1786","3798","1466","1923","2197","1858","2900","1090","2018-06-08 13:03:35","1536","864","1138","94","14","1","US","27.4956","-81.4409"
"2","2","4","4","4","1","1","4","2","4","4","4","5","4","4","4","2","2","4","2","1","5","2","5","1","5","1","5","5","5","4","4","4","2","2","4","5","2","4","4","5","1","5","1","5","1","5","5","5","5","4460","3832","3146","2464","2480","5112","6479","4711","2970","3146","2172","7812","1530","7846","4371","7420","3492","2594","2946","4376","2312","1532","1793","2270","2329","1552","1627","3188","1780","1794","1932","2182","4152","10976","2731","2904","3406","3368","2052","4160","2528","1706","1632","1916","1304","1932","3693","1524","1830","1341","2018-06-08 13:06:51","1280","800","11","162","7","2","CA","43.6425","-79.3872"
"1","4","1","4","3","5","2","5","3","5","2","4","4","3","2","4","2","2","3","3","1","4","1","2","1","5","5","5","2","2","2","4","3","4","1","4","3","4","2","2","1","2","2","4","2","3","4","1","2","2","5868","4136","4749","5652","8534","4274","6501","4170","8167","9079","6839","1185","7754","5297","3597","4385","4344","2432","2734","9097","6387","3899","3133","5549","5799","950","7432","8970","5083","7078","4384","8866","3917","7368","6569","15951","7058","5931","4369","7085","3081","5932","9914","5288","4346","3397","4949","3617","8214","5232","2018-06-08 13:08:53","375","667","6","291","12","1","RO","46.0","25.0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-06-08 13:09:27","1920","1080","18","2","8","3","US","42.9764","-88.1084"
"1","5","1","5","1","5","1","5","1","5","5","1","5","5","5","5","5","4","0","5","4","4","3","3","2","1","4","3","3","1","3","3","4","5","1","5","4","5","5","3","2","5","1","3","1","5","3","2","4","2","4960","4174","2407","2495","1572","2220","3902","2587","3503","7571","11460","2886","2002","3721","2652","5196","2189","2733","0","1883","5235","2999","2300","3284","4065","2147","4767","3198","4735","1081","3307","13549","2134","2300","3831","3386","2667","5979","2731","3632","4778","3442","2868","4647","1731","1168","2542","2301","2834","2884","2018-06-08 13:09:28","375","667","8","178","11","1","US","38.0","-97.0"
"1","5","1","5","1","4","1","5","1","5","5","2","5","2","4","4","4","4","4","4","1","5","2","4","2","4","2","4","4","3","2","4","3","4","2","2","3","2","2","2","4","2","5","2","4","2","4","2","4","4","3131","2328","2898","1816","2539","2296","2335","1568","2537","4522","1830","1640","1591","1741","2598","1832","2280","976","2368","1724","2125","1986","2456","1669","2118","1301","2266","3656","1864","2050","1725","2188","3601","1999","2559","4097","2237","6203","1833","4804","1754","4038","1616","3753","1189","2180","2445","864","2057","1937","2018-06-08 13:11:46","1440","900","55","121","10","1","US","39.9778","-105.1319"
"2","3","3","3","4","2","3","3","3","3","1","4","4","4","4","1","2","1","1","1","1","4","2","4","2","2","1","4","2","2","3","2","5","2","1","3","3","2","4","4","4","1","5","1","4","1","4","4","5","4","9873","3015","2344","2597","3281","4161","4435","3570","4988","3930","3196","2397","2300","5253","5565","3454","6159","4106","4703","2723","5826","4797","2481","4669","4180","2004","3860","5014","4249","7025","3726","4429","3601","5526","4693","5557","5003","3525","3897","3568","7791","3332","3773","2567","6091","3153","3533","4236","3712","1278","2018-06-08 13:12:16","1536","864","84","210","18","3","US","38.0","-97.0"
"3","3","4","2","3","2","4","4","4","4","4","2","4","3","2","2","3","2","4","2","2","3","1","4","2","5","2","3","4","4","3","4","3","2","2","4","3","2","2","3","5","2","3","3","3","2","4","4","2","4","4219","3034","3610","2093","7138","1050","4797","9717","2501","2101","3524","2823","2017","1717","3062","2719","1105","5260","1757","2018","2328","1457","2796","2875","2017","1908","1813","3910","3233","1609","3602","2764","2797","3032","2999","4562","2421","4940","2574","3452","3618","2834","2530","1988","2465","2547","2413","1425","3021","2122","2018-06-08 13:14:52","1366","768","8","150","11","1","US","34.3067","-85.27"
"1","5","4","5","1","5","1","5","1","5","5","3","5","2","2","5","2","2","5","2","1","4","1","2","1","4","4","2","1","1","5","1","5","1","5","4","5","1","5","4","5","2","4","4","4","2","4","5","5","4","5356","2043","2336","2006","2586","3135","8130","3757","2462","2287","2409","3413","1603","3838","4000","4446","5633","3297","3838","2366","2161","8636","2425","2219","2410","4607","6071","2534","5310","4416","3773","10689","2366","10433","3201","5149","13992","3691","4027","3443","3113","6623","1957","4380","1684","2169","3085","4263","989","4196","2018-06-08 13:16:23","1536","864","5","204","14","1","CA","43.0093","-81.21"
"2","2","3","3","4","1","2","2","4","3","4","2","5","3","4","3","3","2","4","3","3","3","4","3","3","2","3","4","4","3","4","1","5","2","3","1","5","2","5","4","4","2","4","2","3","2","4","5","5","3","4874","4076","4073","2805","2428","3932","3963","5890","2676","3231","2451","3634","4934","3022","3947","3081","6618","2146","1528","1702","3582","7704","2839","1290","2174","4435","1768","5264","6793","1811","4217","4060","2116","7035","4633","4048","6596","1369","1961","3350","1761","3816","2863","8566","2490","2708","2660","2075","2176","1169","2018-06-08 13:17:23","1280","800","40","179","12","2","EC","-0.2167","-78.5"
"1","4","2","5","1","2","1","5","1","5","4","1","3","1","1","1","4","4","2","3","1","5","1","5","1","4","1","3","3","1","3","4","5","5","1","3","3","2","4","4","5","1","5","1","3","1","5","4","5","5","4518","2424","2229","2921","2889","3924","2937","2467","2439","2294","2463","4316","2627","1281","4742","2654","3287","2626","1459","2385","2827","2332","2833","1988","3131","3878","3018","2507","2790","12833","2402","3416","1653","2818","2609","3094","2391","1829","1992","3512","2208","3155","3645","1747","3051","2362","3139","3483","1739","1750","2018-06-08 13:18:01","768","1024","3","148","5","1","US","40.0132","-75.2943"
