"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","3","4","3","4","2","4","4","3","2","2","4","4","4","3","1","1","2","2","4","5","5","1","5","1","5","1","5","5","5","4","4","4","2","3","2","4","3","3","3","4","2","4","2","3","2","3","4","4","4","16047","3465","13587","2596","2190","3344","6251","13476","14704","4031","120350","6038","2690","20005","6139","16932","3848","4690","75187","3908","31736","4448","2170","2720","33959","2047","10964","6382","10437","60619","22038","8235","3035","15222","15985","14604","9807","21246","5549","27067","4811","8327","2137","9269","10335","9380","12768","4986","5105","16046","2016-12-05 12:42:15","1440","900","173","733","25","1","NL","51.6575","5.0347"
"1","2","5","3","5","3","3","2","2","3","2","4","2","4","3","2","2","1","4","1","1","5","2","0","2","5","2","4","5","5","3","2","4","2","1","4","3","2","4","4","4","1","2","1","5","2","5","3","4","5","6122","2953","1879","2727","1135","3057","3782","3169","3695","3918","1967","4592","1454","2750","3137","3857","2598","7400","2014","1616","3297","1742","3561","0","3450","1478","3426","9701","2890","2313","4631","2601","2216","6489","2607","4360","2544","1434","1800","2409","2736","2864","3362","357835","1479","2896","2737","1695","3241","1256","2016-12-05 12:43:03","1280","1024","7","508","10","7","US","38.6304","-90.2165"
"4","1","3","2","2","2","2","2","4","2","2","4","4","2","4","1","2","1","1","1","2","2","4","4","4","2","4","1","2","4","2","1","2","4","4","4","2","2","2","5","4","1","2","1","4","4","5","4","4","3","7980","2626","4168","4880","3394","1270","5215","3078","3143","2692","2083","3675","2959","8753","1788","2527","2107","4171","2034","1988","5908","4159","4238","5516","5800","2693","2675","2571","2240","5063","2457","5569","3364","4287","4481","4180","12921","3245","3127","3847","3345","3394","2607","3678","2373","2738","2691","1496","6290","1705","2016-12-05 12:43:28","1366","768","12","192","14","1","DK","55.6761","12.5683"
"5","1","5","1","5","1","5","1","5","1","4","4","5","3","5","4","2","2","4","2","2","5","3","5","2","5","1","4","5","4","4","5","4","3","1","4","2","3","3","2","4","1","5","1","5","1","5","3","3","4","3535","1734","1465","1515","1645","1177","1941","1420","1244","1091","1044","1954","1379","2332","1742","1280","2800","2386","3831","2405","2303","3319","1974","1957","4046","1175","1669","2012","2537","3699","4850","2983","1669","2435","1031","3957","2422","12090","976","766","1261","2667","1066","3080","1172","1496","1196","1762","977","723","2016-12-05 12:46:45","1280","800","6","112","13","3","US","44.4952","-73.1651"
"5","3","3","3","3","3","3","3","3","3","4","4","4","3","4","5","3","3","5","2","4","3","4","4","4","2","3","3","3","3","3","2","4","3","3","4","4","3","3","4","4","3","5","3","4","2","4","4","4","4","8369","3047","3699","4848","5935","3601","14193","2321","3448","3896","2113","4120","1441","5585","3751","2313","1600","3592","2856","657","6751","10129","1767","12633","5472","2226","5271","1569","3064","3920","5073","2608","3233","4327","3801","4341","1953","6032","1408","3137","2208","3893","2335","4577","1977","1951","4023","1343","2184","1615","2016-12-05 12:48:36","1280","1024","20","197","13","1","PE","-9.0833","-78.6"
"1","4","2","4","2","4","1","5","1","4","4","2","4","1","4","4","4","4","4","4","1","4","4","4","2","4","2","4","5","4","1","5","4","4","1","5","5","4","4","4","5","1","4","1","2","2","5","4","4","4","3021","1287","3306","1155","2342","2462","2105","1718","1776","1931","6392","2301","1317","2191","2270","1555","4345","1117","1357","1175","1577","1226","3407","1256","2639","7210","2703","1678","3015","1490","2055","2998","1417","1226","3266","1109","3738","2804","3115","2761","1880","2882","985","2603","2359","1648","2442","5356","6502","2090","2016-12-05 12:51:00","1366","768","5","126","8","2","NO","59.9127","10.7414"
"3","2","4","2","5","1","5","1","5","2","1","4","4","4","2","1","1","2","5","2","4","1","2","1","5","1","4","5","2","3","3","1","4","2","3","1","5","4","4","3","4","1","4","1","5","1","5","5","5","4","7508","3736","3469","3133","3506","3581","3806","3600","2716","5647","3557","6640","13274","7066","4971","3357","3590","3032","3821","11485","13090","4079","5880","5618","3379","2667","5866","5719","6458","3282","7716","5628","2946","13269","13409","4189","3346","15166","4024","5649","4005","5899","9416","3157","2517","3579","2836","3470","2950","3484","2016-12-05 12:52:28","375","667","9","276","3","1","NL","52.3667","4.9"
"2","2","5","3","4","2","3","3","3","3","2","4","3","4","4","2","2","1","3","2","4","3","2","2","4","3","2","3","3","4","5","4","4","2","3","4","4","3","4","4","4","2","3","3","2","2","2","3","4","3","9401","1484","6180","4374","3676","7243","8700","8047","7122","4792","11014","4611","6520","1855","3553","5329","7713","5890","5667","5196","6231","4838","3230","5034","6818","4587","12282","6037","5472","4937","5949","10689","4418","10361","5757","8059","6353","4067","4879","8709","13197","18214","6267","8584","6369","3701","7449","5409","7770","3416","2016-12-05 12:53:46","360","640","9","329","16","4","SE","59.7667","18.7"
"1","0","4","1","4","2","5","3","3","4","5","3","5","2","3","3","2","2","4","2","3","1","4","5","3","4","1","4","4","2","4","4","4","3","1","4","5","1","4","4","5","1","5","2","5","1","5","5","4","5","9111","0","13949","2976","16388","7038","2243","7400","7588","5485","9697","8911","2377","11785","5543","2614","19571","3621","3238","5697","11986","14186","2228","12298","2266","3952","14569","4472","4206","4736","8732","4538","5559","6634","18997","5024","4724","4261","4004","4333","9739","6587","4949","1904","4100","12364","5573","9934","3892","3023","2016-12-05 12:55:33","360","640","28","351","12","77","US","37.4192","-122.0574"
"1","3","2","3","4","1","2","1","4","3","2","4","4","4","1","1","1","1","4","1","5","2","4","1","4","1","4","1","1","4","4","1","4","2","2","2","4","3","4","3","5","1","3","1","5","2","4","5","4","5","7883","2198","4901","2307","2771","3007","2455","2340","1502","6739","1521","4613","1154","4888","1675","1411","3145","2064","4939","1103","1060","772","1331","2182","2918","632","1824","3578","1925","2817","1888","3205","1757","1859","1602","2727","1006","2206","2307","4880","3252","2127","1852","2477","1807","1550","1388","2284","1102","1133","2016-12-05 12:55:33","1366","768","489","126","5","1","NL","52.1583","4.4931"
