"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","5","4","4","2","3","2","4","4","5","4","4","5","3","1","3","3","4","3","3","2","5","1","4","2","4","1","2","4","4","2","4","3","4","3","3","3","1","4","3","2","1","5","1","4","1","3","2","4","5","2530","1874","2100","2830","1636","1822","2397","3343","2623","2294","2096","987","2265","1840","2873","2111","1268","2451","2251","2175","1739","1515","1603","1215","1640","1673","2503","3427","1423","3109","1927","2839","1977","2567","1998","1907","1509","2456","2074","2946","1715","2753","2791","2034","2412","1936","2520","1734","1593","1662","2018-08-08 00:58:23","1920","1080","7","108","5","1","CA","43.6425","-79.3872"
"2","2","3","4","2","2","2","4","2","4","5","4","5","2","5","5","4","4","5","2","2","5","2","5","1","5","2","5","4","5","2","1","5","2","1","4","4","2","2","4","4","2","5","2","5","1","5","2","5","3","7877","3245","7322","4253","1513","12158","3270","1667","2000","6150","2887","4052","2005","5393","3199","1251","3260","13048","1321","2541","4186","6726","3634","2432","2415","1374","1928","3463","2881","4427","2600","2634","2745","5076","2700","2609","1820","8281","5114","66068","2561","2995","1643","2829","713","2168","2845","3597","3015","1963","2018-08-08 00:59:21","414","736","7","248","8","1","US","34.0806","-118.0729"
"2","4","2","4","3","3","2","4","2","4","2","4","4","2","4","4","4","4","2","4","1","5","1","5","1","4","1","4","5","5","2","4","2","2","2","3","2","2","2","2","5","2","5","1","3","1","3","5","5","5","5365","2801","6396","7781","4245","4791","4821","281352","12485","6454","2934","3253","3223","2905","2173","12886","2277","2183","1145","3426","6572","4032","4785","2591","2998","2978","19598","2160","3964","5490","4275","4136","5866","3303","3889","6124","2014","8740","5669","2314","4200","6960","2591","3660","3807","5477","2478","2736","2313","14473","2018-08-08 00:59:23","1536","864","7","525","24","1","US","32.7838","-117.0179"
"4","2","5","2","3","1","4","2","5","2","2","3","5","2","2","3","5","5","3","5","3","5","4","3","4","3","2","3","4","4","5","1","5","1","5","1","5","3","5","5","5","1","5","2","5","1","5","5","5","5","13333","12519","4293","13132","8007","6907","15196","895","5748","6629","10453","7799","4214","7258","5401","6665","4351","5033","14097","4367","7883","4444","6428","6539","33847","3819","8356","10670","11729","12453","5086","4310","11853","5974","4444","5978","4254","7274","821","10407","4116","4510","556","17599","7098","12954","4559","6560","6366","3950","2018-08-08 01:01:29","360","640","11","392","13","1","US","38.0","-97.0"
"3","3","5","5","4","3","2","5","5","3","1","3","2","5","1","1","1","1","2","1","2","5","1","2","4","2","4","4","2","3","3","3","5","4","2","2","5","3","2","5","5","1","5","2","4","1","5","5","3","5","2135","7959","10040","17697","6592","9177","18728","8896","5080","8456","8600","3384","13432","14455","8873","6551","9857","9152","7081","1921","58296","3745","10441","17695","9544","9143","4959","8056","8049","6336","28376","7224","5672","6553","27911","15056","2760","13536","3471","35199","14823","5199","22152","5241","6711","3617","5791","4496","20240","19425","2018-08-08 01:06:45","1600","900","20","571","16","1","UA","46.9659","31.9974"
"1","2","3","3","3","1","5","5","5","5","5","2","5","1","5","5","5","3","5","5","3","5","1","5","1","5","1","5","3","5","5","3","5","5","1","3","5","3","5","5","1","3","3","1","5","5","5","3","5","5","11763","2996","1166","1351","3117","1035","1140","2729","2690","1270","883","1996","1716","1631","1205","1820","751","1450","1415","645","873","1020","756","2152","2398","1052","1109","1120","1799","1067","1066","1582","1744","549","1237","1446","1264","2709","283","1023","1535","1257","1084","633","957","937","933","1838","732","1171","2018-08-08 01:08:30","375","667","10","83","7","2","PH","10.8742","125.0025"
"2","2","4","2","2","2","4","4","2","5","4","2","4","2","3","4","0","2","4","4","1","4","1","5","1","4","2","2","4","3","2","5","3","4","2","4","2","2","4","1","5","1","5","1","4","1","5","5","4","5","21707","1619","2873","2513","3746","1705","8969","1832","3325","4174","7408","2619","1976","3491","10694","2098","0","2774","3287","1885","4184204","2763","1772","1829","3475","10596","1916","15549","2137","6615","4346","2533","3548","8026","1267","1394","9057","14265","3998","4871","2321","2189","1260","7341","1531","2293","2766","4695","6400","1351","2018-08-08 01:11:03","1366","768","5","4406","10","1","US","34.0775","-117.6898"
"3","1","3","3","5","3","3","5","1","3","2","4","2","3","4","2","2","1","2","2","5","5","1","5","3","5","3","5","5","3","3","3","5","4","1","3","3","3","3","4","3","2","4","2","5","1","3","3","5","5","4989","3111","3041","3222","1384","12048","6035","3698","3360","8692","1241737","1687","1128","5130","2075","2596","3472","4079","5763","1048","2359","2164","5103","1633","4911","275681","3426","168260","3133","4074","1867","2652","4769","1360","3964","5057","2601","50971","3627","3541","4950","3786","2922","2071","1761","1687","2195","1932","2878","1290","2018-08-08 01:13:12","1920","1080","206","1897","6","2","GB","51.5","-0.13"
"4","1","5","3","5","2","3","1","4","4","4","2","3","1","3","3","3","3","3","5","2","5","3","4","2","2","1","3","4","4","3","2","4","1","1","3","4","4","3","4","2","3","2","4","2","3","3","3","3","2","12229","113056","12487","16737","26788","20715","10356","12468","8862","6805","5655","34971","29696","12281","5444","11880","10328","9933","13870","10326","11411","42999","7215","1549","23219","6096","8076","8936","7977","2069","7465","30368","19003","22557","41859","1110","16841","9500","22181","8780","6490","26111","9555","32841","2841","15325","6674","7864","8901","7436","2018-08-08 01:16:20","360","640","31","814","18","1","US","35.26","-90.0328"
"1","5","2","4","2","4","1","5","1","5","3","3","5","1","2","2","3","3","2","5","3","2","1","2","4","3","3","3","3","3","4","5","5","1","1","5","4","4","2","4","4","1","5","1","4","1","4","4","5","5","6808","1667","165835","2728","2101","1627","64868","3119","2713","1012","6546","9064","7883","1047","4270","2156","2707","2595","35943","2868","2364","3258","2575","3611","4756","3610","2786","4694","4041","6235","2022","7064","1188","2340","3171","4156","4620","1468","4397","1903","2330","1899","620","2632","4278","6142","5594","3810","3527","1142","2018-08-08 01:17:06","1920","1080","116","431","19","2","US","47.6062","-122.3321"
