"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","5","1","5","3","3","1","5","1","5","4","5","5","1","5","5","3","3","5","3","1","5","1","5","1","5","1","5","5","3","3","1","5","1","5","1","5","1","5","3","3","3","5","1","3","3","3","1","5","3","7768","8234","5678","3752","1772","2951","11386","2704","1888","5067","3498","6050","2266","2533","5768","4703","8351","6869","1867","1673","6083","2850","6052","4001","8128","1661","3735","2933","3639","2503","2516","2552","3433","1181","4501","5239","1418","2100","1546","4917","3184","4635","1535","3434","3099","2814","1149","2293","1881","1792","2018-01-24 05:47:36","375","667","139","194","19","1","SG","1.2931","103.8558"
"1","1","4","1","5","1","4","1","5","1","5","1","5","1","1","4","5","5","5","4","5","5","1","5","1","5","1","1","5","5","2","5","3","5","1","5","1","1","1","4","5","1","5","1","4","1","5","5","5","5","4892","2216","3129","4904","2264","554440","13864","2069","3008","4087","2640","1752","1225","3144","568","2120","1584","2374","1768","2184","2736","1648","2311","832","2328","2473","2256","3152","2496","2951","2166","2824","5432","2248","6984","2207","3392","4434","1432","3360","6368","5079","2143","1985","3112","2264","108571","3728","3024","1784","2018-01-24 05:52:58","1366","768","283","812","29","1","PL","52.2333","21.0167"
"2","3","4","3","3","3","4","4","2","2","3","2","4","3","3","3","2","3","3","3","2","3","1","4","1","4","3","5","4","4","5","1","5","1","4","1","5","1","5","5","4","1","0","2","5","1","4","4","3","5","7934","5761","6795","5085","3327","2372","4613","6009","4384","4497","15634","4493","3126","2843","3061","2991","4580","3423","2908","2688","8672","2035","4249","2672","3973","2898","7947","4638","4036","4207","3255","4426","2680","5432","7798","6150","3040","3383","2792","5228","3767","4632","0","3737","3616","7209","3327","2641","3472","2080","2018-01-24 05:54:15","1366","768","14","223","22","2","CA","43.7496","-79.4886"
"2","2","4","4","3","3","3","2","4","3","3","3","4","4","5","2","1","1","1","1","1","4","1","4","1","4","1","4","4","3","4","4","4","1","4","3","5","1","4","4","3","3","3","1","4","2","4","3","5","4","5285","13806","3022","4122","1782","3204","7760","7972","3335","3330","3549","4028","2639","3404","3364","3110","8975","3006","4408","2455","11926","4583","5187","4070","5324","7707","2788","4422","3748","3028","4576","5607","4773","3453","5736","3615","3123","2920","1848","4584","3087","4605","3381","5786","6462","7444","1700","2882","4450","2758","2018-01-24 05:56:54","1563","1042","61","230","16","3","US","36.5212","-86.0264"
"1","5","2","5","2","5","2","5","1","5","4","5","4","1","1","3","5","5","5","5","5","2","2","4","4","2","4","3","3","3","3","3","5","2","3","4","4","4","2","4","5","2","5","3","5","1","4","5","5","5","7796","2146","3452","3304","8084","2209","3357","5441","5000","4601","2500","2559","3834","3616","3208","3027","6224","5374","2880","3403","9881","3394","6389","7048","4710","5255","3950","4159","5350","3035","2711","6586","4862","3738","7634","5744","2810","2741","3643","7199","3250","6022","2439","3356","2250","4159","4160","2744","8911","2580","2018-01-24 05:59:06","320","568","7","224","6","4","US","38.0","-97.0"
"3","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","4590","376","0","0","0","0","0","0","0","0","672","0","0","0","0","0","0","0","0","0","391","352","0","0","0","0","0","0","0","0","384","0","0","0","0","0","0","0","0","0","1648","0","0","0","0","0","0","0","0","0","2018-01-24 05:59:49","1366","768","5","13","9","1","PH","10.8742","125.0025"
"2","2","5","4","4","1","2","4","4","1","4","2","4","2","4","4","3","2","4","3","1","2","2","5","4","4","4","4","4","5","3","5","4","2","2","3","5","2","3","4","4","2","4","3","5","2","4","4","4","5","4103","3101","2599","2236","1970","3236","2735","2286","3704","2368","1781","4752","3937","3021","5788","3005","2682","4419","2855","4769","3594","4906","4643","2050","3386","1966","2385","2401","970","4117","6238","4438","5668","2399","2202","7489","2886","2035","2415","2339","2071","1536","1450","4270","1918","2203","1588","2817","5622","2436","2018-01-24 06:01:50","2560","1440","2","160","9","192","US","33.941","-83.4341"
"2","3","4","3","3","2","3","2","4","3","4","3","5","2","4","3","3","3","2","4","2","5","2","5","1","5","1","4","5","4","2","4","4","4","2","4","3","4","2","2","5","2","4","2","4","2","5","4","4","4","7805","1481","1025","4436","2551","1367","4550","1568","3717","2783","5460","1916","821","900","2143","2950","3048","1399","1149","1032","3055","1027","1232","6787","1816","3500","2254","1367","1458","3119","1430","1716","2901","468","1533","738","2607","1750","1452","1517","3124","3568","1718","1225","1115","1282","6342","1497","1648","883","2018-01-24 06:02:44","1440","900","2","118","8","1","US","40.3276","-80.0395"
"4","1","3","4","5","2","4","4","2","2","1","5","1","5","2","1","1","1","1","1","5","4","5","1","5","1","5","1","1","4","1","5","4","5","3","5","1","5","1","2","2","1","5","1","5","1","5","2","3","5","4798","3100","5440","1497","3844","2318","3358","1686","6005","2552","1667","4606","2583","1391","2021","5316","1076","2035","990","1576","3157","3499","2261","1729","1812","1824","7841","1490","2691","1509","7383","2996","8049","3138","5510","1530","2074","2096","1260","5326","1916","1104","1016","4737","1059","3443","1387","1949","4503","1016","2018-01-24 06:07:08","846","412","10","151","13","1","SG","1.2931","103.8558"
"4","1","4","3","4","2","4","2","4","4","3","3","3","4","2","3","3","3","3","2","3","3","3","2","4","3","2","3","1","3","2","4","2","4","3","4","3","3","5","3","2","3","3","3","4","4","3","2","2","4","26470","5769","2512","2094","3442","5902","7449","3626","4473","4840","4605","12587","3027","4390","4491","3691","2860","2943","2793","3991","5238","4057","2709","4374","4273","1895","3841","6135","4339","5686","5886","5403","3325","3474","10939","4589","1979","7083","5604","2378","2860","10574","2893","5470","2643","4706","2160","3459","4205","8812","2018-01-24 06:08:36","1280","800","7","257","22","1","US","42.1827","-80.0649"
"1","5","3","4","3","2","2","3","2","4","3","2","4","2","3","2","2","1","4","3","4","2","1","2","2","3","3","2","3","2","4","1","4","3","5","4","5","1","5","4","5","1","3","1","4","1","5","4","4","4","12862","3733","5539","3054","21345","8469","3211","6145","4945","2522","6259","3098","9007","4961","4661","5916","4558","3287","7098","2774","9899","15225","5225","20877","7880","2894","4531","4711","4483","2410","10842","6585","6839","5207","4329","5746","2016","2724","2760","9985","4182","3180","3743","4151","2438","4523","3758","5106","4464","3258","2018-01-24 06:09:05","360","640","4","299","12","3","AR","-34.6033","-58.3817"
