"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","4","4","2","5","1","1","5","1","4","3","4","5","3","1","1","1","1","2","1","1","4","1","5","1","5","4","5","5","4","5","4","1","2","5","4","4","1","5","5","5","1","5","1","5","1","4","4","4","5","7200","6488","3991","4696","4415","2888","7416","3304","3384","7704","3080","6504","3200","2784","3216","2912","2784","8463","2944","3848","1027","2472","2473","2168","12879","2648","2856","3080","2609","2176","3604","3208","3752","4440","2832","4720","3664","2840","2215","2392","2360","2633","1960","3657","2208","3616","2824","2936","4320","4240","2016-11-22 10:22:41","1536","864","6","191","19","2","CA","42.3159","-83.0393"
"2","4","3","4","2","2","2","3","3","4","3","4","4","1","1","2","2","4","4","5","1","2","2","3","3","3","4","4","2","3","4","5","4","2","4","4","2","2","2","4","5","1","5","1","5","1","5","5","5","5","137329","2223","6230","1372","16870","1830","2951","40703","81062","967","4654","3283","7040","3068","3243","5097","6308","4864","2094","3501","6388","2920","5804","5034","7443","2382","2310","2542","3490","2401","2692","4592","2926","2905","4029","2722","4467","2558","3893","1850","1933","2642","1892","3605","1784","2796","4202","3117","2817","253","2016-11-22 10:23:06","1920","1080","13","434","6","1","ZA","-29.0","24.0"
"1","5","2","5","1","2","1","5","2","5","4","3","4","4","3","4","2","2","5","2","3","2","2","3","3","3","3","3","3","2","2","4","4","3","1","5","3","3","1","2","4","2","5","2","4","1","4","5","5","5","5542689","1072","3008","1280","3080","3230","2514","3400","10201","2706","2672","1736","1607","832","2963","1531","3832","1328","1145","1976","777","5183","1840","1969","2654","3065","4303","2184","1487","1809","1770","646","2352","3215","2265","984","3783","2880","2524","2095","1062","2984","1529","2313","2709","1534","3585","3736","3736","2071","2016-11-22 10:23:15","1366","768","5","5667","42","3","US","35.9851","-96.767"
"3","1","5","2","5","1","5","3","3","2","3","5","3","2","2","1","3","1","3","1","1","5","2","4","2","3","1","5","2","5","4","1","5","1","4","1","5","1","4","3","4","3","5","3","5","1","5","2","3","5","5690","3266","1361","2654","2632","2249","3737","2249","2152","2791","1961","4343","951","4192","2320","1616","3816","2073","2745","1265","3892","9149","3183","3704","2551","2176","1608","2791","4247","1969","2896","1217","3185","2384","4009","2679","2871","3816","3096","5047","3376","4168","1794","5648","2000","2495","2144","3111","1937","2855","2016-11-22 10:24:52","1088","614","53","151","420","1","US","37.4426","-77.672"
"1","5","2","5","1","3","1","5","1","5","4","4","5","2","1","2","3","4","3","3","2","3","3","4","2","4","2","4","4","3","2","5","4","4","1","4","3","2","4","3","3","1","5","1","3","1","4","2","5","4","3181","1632","1848","1648","1264","2727","1840","2376","1448","1520","2503","4528","3424","2352","4272","3136","4136","3047","2976","2240","3032","3600","2784","2184","2648","1449","3424","2520","2120","2800","6744","2600","3800","2024","2904","1600","3992","1743","4112","2024","4928","2464","2184","1616","2384","1912","2064","3368","2200","2151","2016-11-22 10:24:52","1920","1200","8","136","8","16","US","36.175","-115.1372"
"4","2","1","5","5","1","4","3","4","3","5","1","5","1","2","5","5","5","5","5","3","2","5","5","2","5","4","5","5","5","2","5","1","5","1","5","5","4","5","2","5","1","5","1","4","1","4","5","5","5","11729","4666","2692","12123","2282","3027","5857","5447","2783","3863","2827","3655","2960","8385","3137","2142","2807","2274","1589","2342","4855","4203","2495","6554","4748","3108","2952","2751","2296","2838","3232","3237","4549","2889","2899","5528","4734","2440","4177","8537","2991","2948","4099","4669","3075","4304","4912","2107","4181","1517","2016-11-22 10:25:32","360","640","33","203","10","1","US","37.6688","-122.0808"
"3","2","5","2","3","1","4","3","3","3","2","4","3","1","1","2","4","2","1","4","1","5","1","5","1","5","1","5","5","5","2","5","5","2","2","4","3","3","2","5","4","1","5","1","5","1","5","4","5","5","3190","3118","1346","1528","2406","3972","2368","2020","2689","1956","4061","1576","2302","1739","3403","2512","3418","5004","1700","1954","1315","3800","2148","3540","2380","1378","2184","1769","1385","2110","5851","6276","2720","5648","27410","1926","1484","3197","2536","2180","2405","4978","1448","1765","1698","1924","2900","2341","2116","1094","2016-11-22 10:30:07","1280","800","9","158","14","1","US","38.2542","-85.7594"
"4","1","5","1","5","1","5","1","5","3","1","4","1","1","4","4","5","4","4","1","4","3","4","3","5","4","3","3","4","4","3","3","4","3","3","3","4","3","4","4","3","2","5","2","4","1","3","3","5","4","18229","3440","14767","2888","6121","2743","3769","4104","13295","2847","4711","2600","6952","2728","28371","2592","6583","3216","2455","1752","3958","3792","7248","4081","4319","3576","3184","3911","2913","2864","3233","12643","5169","4063","3688","17040","2504","3219","2288","2993","3144","4729","64484","3400","2504","2584","4689","3377","4065","1776","2016-11-22 10:31:31","1280","1024","4","327","8","47","CA","42.8853","-79.2517"
"4","1","5","1","4","1","4","3","4","2","1","3","2","5","2","1","2","1","2","1","2","4","1","4","2","3","1","4","4","4","4","1","4","2","4","1","4","2","3","3","4","2","5","2","4","1","4","3","4","4","4784","1528","2248","2392","1392","1800","2688","4759","2551","2104","1528","5672","2072","3127","1344","1488","2056","4800","1536","1464","3886","1472","1631","4208","2784","5056","2520","1264","1288","1807","792","2039","1200","1272","2600","2504","904","1192","1528","5552","1232","4008","1568","3224","1263","1887","1896","3792","3904","1024","2016-11-22 10:32:02","1440","900","3","121","8","2","GB","51.6829","-0.3171"
"3","3","4","4","4","0","3","5","3","5","1","5","2","2","2","2","2","2","3","1","4","3","3","2","1","1","2","4","1","3","3","1","4","1","5","1","5","1","4","3","3","2","4","3","4","2","4","3","4","4","10706","34102","12265","7216","43267","0","15932","3950","867","4302","13519","4975","8555","13117","3765","11967","8763","8314","4546","2917","12766","12054","8634","9079","1368","4022","7066","16984","11467","4882","9449","4685","802","22517","3735","6202","25687","11216","4488","6583","6815","8618","3766","4967","6184","2407","35285","6150","3700","3452","2016-11-22 10:33:39","320","568","16","482","22","11","US","40.5982","-83.1425"
