"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","3","4","5","5","2","5","4","4","1","4","2","3","3","3","1","2","2","2","4","1","5","1","4","3","3","1","4","4","4","1","2","3","2","1","2","5","1","3","4","4","2","3","2","4","2","4","4","4","3","2955","3245","2216","8584","1658","5749","2858","5386","2348","3017","5824","3744","4433","6433","8536","2534","5793","3883","3579","7238","5558","2408","3500","3183","6213","1435","2951","7203","7147","3308","5158","3667","6742","2408","4718","2816","2174","2529","4041","2521","2364","3356","2966","3250","15100","2499","1673","3201","2642","3866","2018-05-07 13:48:36","834","1112","18","212","11","19","CA","50.4253","-104.6347"
"1","5","2","3","4","2","1","3","2","5","5","2","3","2","4","5","3","3","5","1","5","5","5","1","5","1","5","3","1","2","4","3","4","5","1","4","5","3","5","2","4","3","5","3","5","1","5","2","5","5","5762","2336","3045","5462","2416","4470","4007","6075","5964","2365","4135","4155","4493","4419","5311","2715","2331","10362","1743","1773","3697","2312","2702","3617","3280","3260","3710","4128","4199","9900","2348","10490","3615","4213","111769","6436","1422","1345","2823","1154","2364","4382","2560","3685","2280","2737","4130","5000","3245","2037","2018-05-07 13:49:54","1024","768","25","304","7","1","US","39.746","-75.5466"
"1","5","3","4","2","5","1","4","5","5","2","4","2","2","1","1","4","2","3","2","4","1","4","2","3","1","4","2","2","2","4","4","4","4","2","4","4","1","1","4","4","1","3","1","3","4","5","4","4","3","6010","3510","3584","2408","2481","4950","3602","4455","4545","1775","2857","1682","2402","2592","2063","4168","5376","2791","1552","1794","1716","3400","2087","2640","2855","4282","4039","2073","19729","2199","2743","2864","2047","2808","4392","2854","1457","19065","2151","2825","2434","2783","1360","2905","4034","4982","2681","1944","6640","2998","2018-05-07 13:49:56","1536","864","9","187","10","1","US","44.9555","-93.167"
"2","2","3","4","3","3","2","4","3","4","4","4","4","3","3","1","2","2","3","1","1","4","2","5","1","4","2","5","4","4","4","2","4","3","3","2","4","1","5","4","4","2","4","2","5","2","4","3","3","4","47114","2316","2386","1756","3434","1732","4961","3427","2066","3684","15575","2023","1166","1868","1649","1547","4204","3958","1265","1165","2967","33267","2299","15671","1804","5080","2386","1251","901","1298","2084","2330","1657","2006","1684","1607","937","2968","1420","2994","2369","3084","1199","1574","1373","2234","2033","1945","9674","1831","2018-05-07 13:50:06","1440","900","2230","224","17","1","US","37.7691","-122.4449"
"1","3","2","5","4","1","2","5","1","5","5","2","5","1","2","5","4","2","2","5","1","5","1","5","1","5","1","5","5","5","3","2","1","2","2","3","1","2","3","3","3","1","5","1","3","1","5","2","5","5","3480","4534","3137","2140","2873","2363","7233","4124","4549","1716","1466","2125","1845","2020","2735","2104","11639","2974","4147","2686","1393","1226","1881","1194","6858","1652","2860","2467","2095","1700","2745","5650","4666","2172","2354","4835","679","5206","4463","6568","3598","2343","1537","2090","2735","1414","2080","5568","1682","680","2018-05-07 13:50:12","1440","900","2","158","12","1","US","41.7694","-71.4676"
"1","2","2","5","2","1","1","3","2","5","4","5","5","1","5","5","4","3","5","5","2","5","4","2","1","5","3","3","4","3","1","5","2","5","1","5","3","5","2","3","4","2","4","2","5","4","4","5","5","2","3134","3197","2943","2125","2942","1400","2098","4035","2402","878","5236","2763","1880","1996","1291","610","1965","2841","1406","909","1982","1521","1399","4270","1689","1412","2488","1494","1261","1614","2373","1508","1307","1885","2328","1459","19787","1906","2267","1362","3991","1920","2723","2419","1678","3114","2369","817","5007","2024","2018-05-07 13:50:26","1920","1080","120","130","6","1","US","33.3393","-84.6485"
"4","1","5","1","5","1","5","3","5","1","4","2","4","3","1","2","3","3","3","1","1","5","1","5","1","3","1","4","5","4","4","3","5","3","3","2","4","2","5","3","4","1","3","3","3","2","5","4","3","5","4118","1961","1391","3104","1971","2024","2264","1904","3193","2200","2777","3247","3056","1784","5151","2744","2136","4731","1833","2464","4991","2287","1800","2816","3159","1712","3704","1808","2688","2984","1176","2377","2664","3256","5217","3920","2336","7168","2671","2048","1359","5329","2056","1689","1496","3936","6312","2816","1975","1696","2018-05-07 13:52:19","1920","1080","6","144","10","254","NZ","-36.8641","174.7621"
"1","4","3","4","2","2","1","4","1","5","2","2","4","3","2","1","2","1","2","1","1","4","1","4","1","4","1","4","3","3","5","1","5","1","4","1","5","1","5","5","4","1","4","1","4","1","5","4","5","4","14264","3263","5791","3127","6087","4530","7353","3584","3177","1616","4167","3457","3152","3752","4929","5160","3856","1417","1776","2368","3600","5560","2741","1832","6129","21300","17952","10609","2895","3464","1737","6304","2064","3817","4655","3744","2520","2959","1528","2200","1993","3304","4000","3720","2520","6047","2976","1767","2368","7688","2018-05-07 13:55:09","1920","1080","2","234","13","1","US","37.2153","-93.2982"
"2","4","2","4","1","5","1","5","1","5","3","3","4","3","2","4","3","2","3","3","1","4","3","5","4","5","4","3","4","4","3","2","5","4","4","2","3","4","3","5","4","1","5","1","5","1","5","4","5","5","16191","5396","4265","6494","4911","3932","5300","3613","4662","3500","6287","1085","5184","4284","5169","5170","5267","3701","6691","1250","11893","4487","4498","5074","4800","4278","4900","6121","4516","3951","1299","21685","4119","3898","3899","4987","8953","16936","5109","3792","4017","5517","4183","3390","5419","4013","3364","12232","4593","7404","2018-05-07 13:55:51","375","667","2446","2438","20","1","CA","49.25","-123.1333"
"1","4","2","3","2","4","1","4","2","4","5","3","3","1","3","4","4","4","4","4","2","3","3","5","4","4","4","3","5","2","2","5","2","5","1","5","1","5","2","2","5","1","5","1","4","1","5","5","5","5","3968","1132","3885","4161","2575","1790","2164","1513","1771","1642","2182","3163","2018","1745","1600","1964","1383","1431","2333","960","2701","1581","5198","1453","1626","1385","2045","2583","1460","1551","2377","3675","2578","2289","2495","1246","3442","3108","2744","3231","1089","1743","2053","1872","1897","2195","1196","958","1692","1051","2018-05-07 13:57:32","768","1024","5","110","7","1","FR","48.8592","2.3417"
