"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","3","4","3","4","4","4","3","3","4","2","4","2","4","2","2","2","2","3","2","4","3","2","3","4","3","3","3","2","4","3","4","4","2","4","2","4","2","3","4","5","2","4","2","4","1","4","4","4","4","4034","8509","5954","4539","2280","9220","9109","7320","9748","6682","7466","22461","4983","7132","3144","10803","4765","4470","6595","1972","5192","6682","16226","4082","7077","15348","5332","3404","10428","9308","11319","7008","3546","3222","7802","14643","4308","4084","9202","3492","4284","4122","2903","7738","4088","8725","12548","3257","7000","2639","2018-03-16 15:52:51","1391","783","8","353","20","3","US","41.8824","-87.6376"
"2","2","2","2","2","2","1","2","2","2","2","4","4","2","3","3","5","3","3","2","2","4","2","4","2","4","2","3","5","4","2","4","3","2","2","2","4","2","2","4","3","3","4","1","2","1","4","2","4","3","7070","5706","2852","3271","1780","2288","2324","1857","4244","2778","5155","3715","4134","2921","4350","2179","1934","4091","1360","1149","1136","2187","3700","3639","4088","2753","3012","4175","3188","1496","6815","1551","6955","1403","1412","1864","1642","2369","2283","2980","3319","3799","4901","2221","2619","1943","5431","1699","2766","2235","2018-03-16 15:56:15","1920","1080","2","155","8","1","US","38.0","-97.0"
"2","3","3","4","4","1","4","5","2","3","3","3","3","2","1","1","2","1","2","3","4","4","4","3","2","3","2","5","4","3","4","1","5","1","3","1","4","2","4","4","5","1","4","1","5","1","5","5","4","5","3888","1087","2384","1992","1656","2353","2712","3592","3624","2856","2496","6889","2168","1881","1976","1631","1560","2824","1384","4272","7864","2488","10064","2328","5288","3351","5320","1576","2960","9808","2335","2784","4552","2392","1280","3096","2488","3480","6232","1088","2169","3247","1968","2279","1912","1960","2176","1504","3048","1271","2018-03-16 15:56:17","1920","1080","1","157","7","2","US","34.1032","-118.4525"
"4","1","5","1","4","1","5","4","4","1","3","4","4","4","3","2","3","2","3","2","5","5","2","5","1","4","1","5","5","5","3","3","4","3","1","4","2","3","3","3","5","1","5","1","5","1","5","5","5","5","16388","1987","2021","2276","3174","2061","3846","3389","5717","1982","60817","2301","2182","3871","3045","2088","2788","5662","2605","3299","3143","2166","2709","2569","2313","2981","5433","4207","734","2361","4854","9571","3330","5992","2132","4948","2491","6222","3442","2535","2041","2945","2208","17194","1995","2479","2743","2625","3176","1682","2018-03-16 15:56:55","360","640","45","246","11","1","US","46.4885","-87.6676"
"3","3","4","3","3","3","3","3","3","3","3","2","3","4","1","3","2","3","3","2","2","4","1","4","2","3","2","4","4","4","5","1","5","1","5","1","5","1","5","3","3","2","3","2","4","2","4","3","3","4","15573","1837","8832","2051","5291","1616","2782","2422","1412","1272","7343","7406","1750","2823","3199","2047","2351","1986","1347","5550","2764","4546","4001","2248","2558","2605","2840","3752","2034","3948","3117","3133","3322","3986","2374","2881","1711","21932","1423","33181","1624","3888","3954","4902","2255","4430","3376","5912","3412","778","2018-03-16 15:58:13","1440","900","288","225","12","2","US","37.759","-77.48"
"2","1","2","4","3","1","1","4","3","5","5","2","5","1","4","3","3","2","4","4","4","3","1","4","2","5","3","3","3","3","4","1","5","2","1","1","4","2","4","3","3","2","4","1","3","2","3","4","5","3","8738","4897","3529","2008","2728","1600","3439","4118","3647","2271","5791","2569","1873","22759","4024","6361","4967","5064","2871","3546","14260","28505","2143","3369","6120","2760","6059","9408","10585","4041","4090","5959","2336","7079","5631","5832","3429","10976","5408","19879","4217","4078","2376","3129","3008","3568","3595","1608","1977","3983","2018-03-16 16:01:51","1366","768","17","288","15","1","EE","59.0","26.0"
"3","2","3","0","4","3","3","4","3","5","4","2","5","4","4","3","3","4","4","5","5","3","5","2","5","4","4","2","5","2","2","4","2","4","2","4","3","4","2","2","3","3","5","3","3","1","3","3","3","4","87800","4640","4990","0","4697","14184","6118","7849","6750","10987","8038","8493","8489","19198","6691","10954","6673","3359","6203","12070","5222","4444","6663","12913","3221","9259","2433","4903","1064","5056","6679","16817","1140","4604","12227","7683","13452","34596","7588","2013","9740","5996","4225","10620","4586","6844","5898","2760","9572","3884","2018-03-16 16:02:30","360","640","6","541","58","2","US","38.0","-97.0"
"1","4","5","5","3","4","1","4","1","4","1","5","1","4","1","1","2","1","2","1","3","5","1","4","4","2","3","2","4","3","5","2","5","2","5","1","5","1","5","5","4","2","5","1","5","1","5","4","5","5","3083","5420","2111","2792","2408","2930","7949","1947","2988","4259","1332","1066","829","7019","1557","1780","4974","1092","2681","1421","4770","993","1000","1338","4807","4087","5596","3841","4683","2903","5984","7946","2405","1745","1926","2487","2064","5164","2270","11787","1778","3737","2508","985","1532","1461","1233","2301","1715","1763","2018-03-16 16:03:55","1440","900","4","157","7","1","US","36.8468","-76.2852"
"1","4","2","4","2","4","2","4","2","4","4","3","5","3","4","4","3","2","2","3","1","4","2","4","2","4","2","4","3","4","4","3","4","3","3","2","4","2","4","3","4","2","4","2","4","2","4","2","4","4","1707","682","503","785","753","648","1410","2110","1640","943","1920","1615","897","1889","1498","2800","2944","1392","784","2920","2456","1142","1760","1152","1728","850","1783","776","1424","1819","1544","1986","1655","1390","1021","2326","1088","1633","1815","765","1942","2481","1152","4096","1118","1496","705","1632","1225","3368","2018-03-16 16:03:59","1440","900","132","80","5","1","US","38.0","-97.0"
"1","2","3","5","3","3","1","5","1","5","4","3","5","4","4","4","1","1","2","1","1","4","1","5","1","5","1","5","5","5","4","4","4","4","2","5","3","1","3","5","3","4","1","5","4","5","4","2","4","4","6158","4650","3482","2649","2768","2217","2717","2498","4238","2635","2684","2317","2120","4052","2515","2566","3115","2766","1644","2501","3083","2219","1969","2302","2165","1963","3933","4153","2182","1682","4032","3132","4933","4530","3236","3469","2968","2733","2204","1786","2667","2917","2066","3067","2636","3453","3068","2231","2184","1864","2018-03-16 16:04:04","414","736","4","147","9","2","US","39.4862","-75.0257"
"2","5","1","4","2","2","4","4","4","5","4","4","4","2","3","4","2","4","4","2","4","4","4","3","4","1","2","2","5","3","5","4","4","1","4","4","4","3","4","5","3","2","5","4","5","1","4","2","5","5","5134","2194","4121","2338","2813","3230","4361","2950","8536","1588","2422","1582","2013","2412","2952","1807","4493","3303","3187","4801","7311","6600","7272","68513","3339","2320","3496","5691","7467","3828","2634","2770","1668","7440","2641","7384","4624","3715","9703","2060","2270","5688","3955","4751","1573","2308","1878","3445","1716","2361","2018-03-16 16:10:10","1440","900","6","258","10","1","US","38.0","-97.0"
"2","3","4","3","3","4","3","2","4","4","4","2","4","2","5","5","5","4","5","4","2","3","3","4","2","4","4","3","4","3","3","4","4","2","3","4","4","4","2","4","2","4","2","4","3","4","2","2","5","3","3559","3090","4281","7408","2841","3192","8208","15064","3752","15207","368","3400","776","7289","2001","2991","1775","6071","5816","3143","7858","1830","2184","2889","2655","5032","1272","4200","6281","5440","6768","6625","4736","13847","8000","3240","1897","4408","695","3425","1799","2855","5240","3559","2463","2624","3193","1760","4009","3696","2018-03-16 16:11:47","1366","768","3","239","13","2","IT","45.4167","11.8833"
"2","4","3","4","4","2","2","3","4","2","1","2","1","4","1","3","2","1","3","1","3","3","2","2","2","3","2","3","2","3","3","1","5","1","3","1","5","2","3","2","5","1","3","2","3","3","4","4","4","4","26342","5705","5886","6883","15505","3873","8566","6096","8894","10388","3478","6974","2414","12662","6014","10035","8212","8319","19962","1976","12835","7954","7454","6961","25396","31540","14298","49599","7967","15687","5768","4925","7636","7731","8799","3484","7222","923","16469","8694","3113","3098","5497","12332","9199","4255","11296","17735","6575","4233","2018-03-16 16:20:34","360","640","109","508","11","1","US","33.4504","-82.1982"
"4","1","3","1","5","1","5","3","3","3","3","2","3","5","1","1","1","3","2","1","1","5","4","5","1","4","1","4","5","3","2","4","4","3","3","5","3","1","2","5","1","1","5","1","5","1","4","1","5","5","36329","6641","5762","8732","10569","14592","14468","6729","5918","6560","4683","8906","3776","6313","11041","13022","13139","7216","11488","6087","5346","8849","11515","21918","17077","5058","7693","24059","6285","6727","8188","9538","6580","8691","15265","8415","5292","26944","9587","9750","4932","12475","5930","7050","8881","11627","9090","5315","9905","5471","2018-03-16 16:21:16","360","640","979","509","15","2","US","38.0","-97.0"
"3","3","3","3","3","4","3","4","4","5","3","5","3","2","3","3","4","4","3","3","4","5","3","4","2","5","2","3","2","5","2","2","4","5","1","5","1","4","2","4","4","2","5","1","4","1","5","3","3","4","5534","2542","4463","1839","3506","3410","4691","3224","3292","2986","2847","6459","3232","3825","7044","4382","6185","2393","1415","3771","2973","2935","2733","4774","5127","2779","5041","2785","5908","2823","2476","2613","3467","3243","4583","3441","3470","10196","2705","2189","2395","4707","2298","7373","2692","4515","1289","4051","3441","2636","2018-03-16 16:21:57","1366","768","2","190","7","1","US","41.4828","-87.3328"
