"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","1","1","1","5","1","5","1","5","1","4","3","4","2","4","2","5","5","5","2","2","1","4","1","1","1","1","5","5","5","5","3","4","2","2","4","3","1","2","4","5","3","4","1","5","5","5","5","5","5","5823","2647","2202","3858","2634","2328","14523","3098","4190","3162","2194","2663","2396","2664","3902","2780","3531","3045","2314","1717","3351","3934","4675","2434","5107","3484","3678","3516","2962","3178","3000","7477","2488","9144","3998","5622","6307","2748","2584","5600","2358","3782","2415","7245","6743","9470","3229","2777","3199","2114","2017-02-15 18:37:45","768","1024","2","339","8","1","US","39.0437","-77.4875"
"1","2","5","4","4","1","2","4","4","2","1","4","3","5","1","1","1","1","1","1","1","4","5","5","2","3","2","4","4","2","1","4","5","3","1","5","3","3","1","2","5","1","4","1","3","2","4","5","5","3","3235","8654","5069","2154","1448","7067","10852","3842","4385","5391","1507","1964","1438","1490","1377","3374","2746","1742","3288","1456","2273","3658","2595","1820","2450","4154","2195","3170","7870","3945","2339","2834","2441","4085","2531","4427","2089","3027","3681","2991","1665","2643","1442","3096","4308","3180","4532","2773","1524","1183","2017-02-15 18:39:27","1920","1080","11","165","8","2","AU","-37.7","144.9333"
"2","3","4","4","3","2","2","4","3","4","2","4","2","4","1","1","2","2","2","2","1","5","1","5","2","5","1","4","4","4","4","3","4","3","4","4","3","2","4","3","4","2","3","2","4","3","5","4","4","4","10446","2451","1814","4224","4174","3901","4771","3650","1986","1836","1628","3429","1725","2258","5852","5170","1299","1110","1933","2310","2398","3595","27667","3494","1545","1730","5807","2916","2141","1874","2468","4151","2475","2559","2988","4597","2820","1300","2147","2474","2241","7300","2659","7409","1428","1813","2130","2287","3502","1625","2017-02-15 18:40:09","1440","900","6","181","8","1","US","40.3756","-82.3971"
"1","5","5","1","4","5","4","3","3","2","3","3","4","4","3","3","3","3","4","1","4","2","3","1","5","1","3","3","1","4","5","1","5","1","5","1","5","1","5","5","4","2","2","3","5","3","5","4","4","3","5181","2224","2456","5896","1952","1928","7424","5809","5633","4088","6784","3640","3647","3856","3248","3120","3599","12352","2112","2384","11167","6752","8504","3704","5465","3801","6137","4623","2881","4256","2471","3712","1696","3656","2336","3600","1632","5368","2375","7824","2800","4304","13561","3055","1575","2279","2696","2720","2816","3584","2017-02-15 18:40:12","1920","1080","3","220","15","1","US","36.0957","-79.4378"
"1","4","4","1","3","3","4","2","4","2","4","4","4","3","3","4","3","3","4","3","1","4","2","3","3","3","1","3","4","3","4","4","3","3","3","4","3","3","3","3","4","3","4","3","3","1","3","3","2","3","426727","8724","4014","15553","4685","10678","14536","22331","19457","17474","20805","776","4950","19218","5866","6884","5323","10068","9002","5365","6734","4405","66195","5998","5662","6028","7794","23400","3242","10230","5498","17567","6900","17736","126443","8990","3548","9988","16272","10225","13560","9957","13868","7136","3384","8954","24860","4757","11096","1415","2017-02-15 18:42:05","1366","768","11","1133","10","1","ID","-6.175","106.8286"
"4","2","4","3","4","2","4","2","4","2","3","3","3","3","2","3","3","3","3","3","2","4","2","3","2","4","2","3","4","4","3","3","4","3","3","2","2","3","3","3","3","2","4","2","3","2","4","2","4","4","6786","15673","5782","4151","8826","990","4784","9487","15549","10981","17738","4491","565","4451","8589","2950","8633","4482","4885","1825","4085","3125","10269","4847","10915","19888","3594","2048","4525","4025","725","6396","5782","3620","6377","7308","2556","1086","4604","9981","915","5248","6002","2806","19873","2533","5062","3676","3732","2258","2017-02-15 18:42:31","375","667","20","312","11","1","US","42.0428","-88.0798"
"3","3","5","1","5","1","5","2","4","1","4","2","4","3","4","4","3","2","4","3","5","4","3","4","4","4","1","4","4","4","4","3","3","3","4","1","5","3","4","4","3","2","5","2","3","1","5","1","5","4","12404","8899","8877","6412","3218","5152","8032","7819","3702","6626","5140","5873","2677","16245","2317","4264","4523","7063","5861","5063","2541","3308","5692","5164","6007","3207","7482","4196","4444","7617","7944","5433","5221","6199","5738","7706","3374","4131","2205","2902","2464","6412","3769","11183","4253","7279","6379","3746","3690","4207","2017-02-15 18:42:46","2560","1440","6","285","49","4","CA","49.15","-123.9167"
"1","4","1","5","3","3","3","3","3","3","4","1","5","1","3","3","3","2","1","5","1","5","1","4","3","3","1","5","5","1","4","1","5","3","3","1","5","3","1","3","4","1","4","1","3","1","3","3","5","3","2854","3350","2672","2358","2710","2202","7664","7188","3288","2625","2283","2242","1508","7312","3678","3914","2578","2688","5992","1836","2203","3712","1820","2970","4242","2296","3554","7836","3406","3843","2427","3790","3844","3038","5618","6274","2634","16906","3150","6853","5071","3186","5344","2586","3352","4586","2750","3946","3835","1328","2017-02-15 18:45:13","1366","768","2","199","15","1","US","47.6815","-122.2087"
"2","1","5","1","5","1","5","1","5","4","5","1","5","3","1","5","5","5","5","4","4","4","4","5","1","5","1","5","5","5","3","1","5","3","3","1","5","1","5","4","3","3","3","1","5","1","5","2","5","4","10301","3408","3697","3605","2215","2364","5701","2754","3335","3029","4900","2395","1982","2971","5527","2047","2899","7703","1707","2416","12703","6035","2748","1740","3408","2970","3365","3001","3053","2527","3993","6406","2442","3281","2304","3787","1996","16102","3825","4084","5799","4512","49613","3017","4502","3361","2290","4232","3337","3696","2017-02-15 18:46:22","1920","1080","6","250","18","1","US","28.4838","-82.513"
"3","3","4","4","4","3","2","4","2","2","4","2","4","3","3","2","3","2","2","2","1","4","1","4","2","4","2","4","3","4","4","1","4","1","4","2","4","2","3","4","4","3","4","2","3","2","4","4","5","4","7618","2819","2429","5050","2054","1949","7552","2766","11905","2247","3166","7188","2319","3345","3346","2803","13822","2114","1764","2114","10959","2049","2126","7563","3600","2101","2393","4084","2961","2888","6781","5169","2151","3733","3600","3577","2246","1995","2428","3285","2440","2016","1835","8601","3656","1873","2962","2907","5533","1813","2017-02-15 18:48:32","1600","900","18","199","13","1","US","39.3863","-119.8729"
