"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","3","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","97141","2480","0","0","0","0","0","0","0","0","5038","16169","0","0","0","0","0","0","0","0","3507","3675","0","0","0","0","0","0","0","0","5848","5234","0","0","0","0","0","0","0","0","4337","0","0","0","0","0","0","0","0","0","2018-06-30 01:47:48","360","640","6","151","4","3","PH","14.4506","120.9828"
"2","3","3","4","2","2","1","4","3","4","1","4","3","3","2","1","1","1","2","3","5","2","4","1","4","2","4","1","2","2","4","2","4","3","0","2","3","1","2","4","3","1","2","1","4","2","4","3","4","3","12462","3636","3911","2757","3404","4520","5140","7578","4859","17290","2698","2606","4432","2980","8779","2667","4880","4502","1055","6413","3000","2101","2450","2549","4818","2861","2289","995","6404","1028","5883","5311","2737","10305","0","4909","2548","1979","1305","2522","5367","11004","3008","4885","1032","3477","1406","2618","2474","1329","2018-06-30 01:52:15","800","1280","23","210","12","1","DE","51.3657","7.5207"
"4","1","4","1","5","1","5","2","4","1","1","4","3","2","2","1","2","2","1","2","2","5","4","4","3","3","1","4","4","3","2","4","2","3","2","5","3","3","3","4","5","1","5","1","3","1","4","4","4","5","8427","3087","2871","2199","1538","2180","3984","2583","2753","3035","1497","6649","4572","4416","3415","1811","2601","2331","2098","2300","1115","1063","4448","1866","4013","2605","8421","2436","2761","2815","6596","7088","3843","3051","2733","5216","3198","2367","4125","5302","8984","1050","2250","2017","2769","4570","2165","3502","2696","1433","2018-06-30 01:54:31","375","667","5","173","8","3","GB","56.1552","-3.0755"
"1","4","1","4","1","4","1","3","5","5","1","4","2","2","3","3","4","4","4","3","4","4","4","2","4","3","4","1","1","3","4","4","4","4","2","4","3","2","3","2","3","4","4","4","5","3","4","3","4","3","2766","2034","4549","3249","1194","3016","2213","2711","1720","1370","2997","2508","1448","1701","3823","1637","2987","3491","1852","1605","2235","1969","2036","1075","2737","2053","1669","2195","1619","3015","1627","6467","2997","1761","1041","1785","3593","3005","6768","2155","2224","3073","5637","8186","3186","2814","5204","1427","3359","2470","2018-06-30 01:54:47","1200","800","4","140","6","1","GB","53.698","-2.6666"
"3","2","3","4","5","2","4","2","2","5","3","5","4","4","1","5","0","0","4","4","5","5","2","5","2","5","3","2","5","5","3","2","5","4","1","5","5","4","5","3","2","5","5","3","3","1","4","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-06-30 01:55:41","1280","1024","69","416","286","1","PH","14.5833","120.9667"
"3","3","3","4","3","3","4","2","3","3","2","5","2","4","3","3","4","3","2","2","2","2","1","4","2","3","2","3","4","4","4","1","5","1","3","1","5","2","3","2","4","2","5","1","2","5","4","5","4","4","18524","2951","4093","5880","4465","6133","1286","3481","4817","6182","1012","3518","4279","8335","4101","9327","4602","3433","3566","4936","6286","10116","5577","3601","5866","4767","6233","7600","2991","2918","4017","4299","3403","3533","5985","6407","7213","2468","12810","3656","8807","12481","4238","10385","5500","5635","12153","4484","5136","2326","2018-06-30 01:57:25","375","667","6","288","26","1","SE","59.3294","18.0686"
"2","4","3","2","5","1","1","2","4","5","4","4","3","2","2","3","3","2","5","2","2","3","1","1","2","3","2","3","3","4","3","2","3","2","3","2","1","1","3","1","2","2","4","3","3","2","2","2","3","3","13121","8247","6198","7432","18425","7152","7762","4872","5410","3452","1147","4531","10599","9644","5614","14737","3679","5432","10161","5145","5311","4776","9842","2164","1262","2758","4616","4921","3189","4246","12474","14200","920","11232","7625","12780","3137","14339","3042","10895","4603","7154","1352","8628","5437","5438","4637","5764","5463","3670","2018-06-30 02:00:55","360","640","42","340","7","1","MY","3.1466","101.6673"
"5","2","3","2","3","2","4","2","5","3","1","4","2","4","1","1","4","2","4","1","5","4","2","2","5","1","4","2","4","3","2","2","3","2","1","1","3","5","1","4","5","1","5","1","4","1","5","2","5","4","2985","8464","3727","3669","6322","6873","24836","3115","5102","11916","8652","4347","6884","5649","4724","2662","3463","3532","7335","4598","7211","5102","5696","7756","4838","2527","6137","3375","6027","6522","4398","5663","6307","2613","3496","3338","5713","3757","3102","5926","4898","3162","2698","3369","2562","2304","2245","3472","9485","2200","2018-06-30 02:02:45","1920","1080","14","266","13","1","US","38.0","-97.0"
"2","3","3","4","3","4","2","4","3","4","1","4","1","4","2","3","2","1","2","2","2","4","2","4","1","4","2","4","4","5","4","3","3","2","3","3","4","1","4","4","5","2","3","2","3","3","4","4","4","3","3109","1373","1293","1597","1293","2787","1655","1607","4297","1453","1486","1333","1919","1518","1308","15850","1485","1253","1084","1395","1789","1982","1647","1350","3797","1172","1260","1637","1124","2249","2288","2514","2441","1460","1230","3903","1221","2369","1333","1744","1302","1702","2040","2040","1092","4392","1894","1509","1253","1004","2018-06-30 02:02:52","1440","900","5","108","7","1","CH","46.2086","6.1236"
"3","2","2","4","2","4","2","5","3","4","3","4","3","2","2","3","1","1","2","1","1","3","1","4","2","4","2","5","4","4","4","2","4","2","4","2","4","1","5","4","4","2","4","3","4","1","5","3","5","4","5349","4992","4030","3406","12597","4334","5290","3039","5676","3052","5623","3554","1697","3179","2264","5048","2975","3228","1745","6427","4375","5031","8392","3452","3725","870","5750","2387","4727","3416","3155","5650","3473","2398","4817","2912","1587","4334","2005","2563","5758","6824","3645","5867","2744","2812","5848","13881","3320","1962","2018-06-30 02:02:54","1280","800","3","220","17","2","US","39.7976","-75.5392"
