"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"2","4","1","4","2","4","2","5","2","5","5","4","5","2","4","4","4","4","2","3","1","4","4","4","3","4","3","4","4","4","4","2","4","2","4","1","5","3","4","2","3","3","5","2","3","1","2","3","5","3","13752","4922","5685","3319","7070","1168","15873","13837","4308","13991","1131","5104","2436","18122","3300","4552","13669","3614","19175","5487","6459","4537","7769","2802","18876","3625","12446","3950","2915","25697","17538","5282","3089","3954","1134","5428","3977","8610","3420","6404","4588","14655","8302","5323","9719","4241","3388","22361","3017","5536","2017-09-25 07:49:01","375","667","19","391","18","5","GB","51.5","-0.13"
"5","4","4","1","5","4","4","2","5","3","2","2","5","1","4","4","4","2","4","4","1","5","2","5","1","3","1","4","5","4","2","2","5","1","4","1","4","4","2","4","3","1","5","1","5","1","4","2","5","5","10823","6967","13569","5688","2577","5669","4421","3225","3924","3871","4342","9943","2043","2677","3392","3574","3009","4506","5141","4822","4305","2428","4688","3058","3209","3758","6320","5472","3507","2710","3144","3192","2496","3758","4954","4673","3358","3841","2446","4689","4120","3990","2112","3575","4889","2762","3441","4888","4903","1730","2017-09-25 07:52:46","1280","800","4","217","13","1","GB","51.5","-0.13"
"1","3","2","4","3","3","2","5","2","4","5","1","5","3","5","5","4","4","4","4","5","5","3","5","1","5","1","5","5","2","3","3","4","3","3","3","4","2","4","4","3","4","3","4","3","3","2","3","5","2","3260","1786","5126","2151","1624","1839","2855","2638","1553","2053","1073","2073","1555","2287","1821","1653","2102","2622","2742","1984","1367","2468","2655","2371","3953","2287","2803","2153","1536","2406","2570","1956","1586","1557","2422","2122","1390","5378","1520","2625","2222","3276","2588","2252","1569","1605","2223","4712","1101","2072","2017-09-25 07:53:02","1280","800","1226","117","9","1","US","42.3318","-71.1212"
"2","2","4","3","5","1","2","1","5","2","2","2","2","5","2","2","2","1","1","1","1","4","3","4","1","3","1","4","3","4","4","2","4","2","3","1","5","2","4","4","5","2","5","4","4","1","5","5","4","4","6990","3419","3073","6120","3878","4287","1064","3852","1767","1362","1093","3413","2632","3399","2473","3480","10188","2550","1669","2800","2656","1521","2496","2651","5107","1974","4500","3259","2929","2242","3596","1648","3064","1718","4401","3040","5041","3049","1323","1491","2638","3510","3688","1191","2263","3253","1057","1329","5550","1079","2017-09-25 07:53:47","1366","768","822","154","9","1","FI","62.2333","25.7333"
"3","2","3","3","0","3","3","4","1","4","5","1","5","3","5","5","5","5","5","3","1","4","3","5","1","4","2","5","4","3","4","2","4","2","2","1","5","2","4","4","4","2","3","3","4","1","3","4","5","4","10239","4075","6102","5590","0","2389","3642","6121","3021","3753","3272","3663","4717","5158","2820","2458","3261","2831","2840","2078","8955","7519","4276","5129","5700","4395","11340","6091","2991","5539","3062","3222","3834","4034","6744","6594","7034","39305","4626","3592","4839","5391","7366","4968","1605","3221","3613","4577","3161","1735","2017-09-25 07:53:52","1536","864","35","265","17","82","US","41.0409","-73.7146"
"2","3","2","3","2","4","1","5","1","5","3","3","5","2","5","0","5","4","5","4","3","2","1","4","5","5","1","2","4","4","0","3","4","3","1","2","4","4","3","3","3","1","4","1","4","1","4","2","0","4","18173","3548","6391","12145","5910","4337","8741","5245","10936","1354","9446","4120","6796","18724","5645","0","5960","7959","4893","4029","9817","4307","9421","8120","8959","12326","4089","9532","4505","6559","0","5361","5814","4761","5597","5913","4707","23935","4577","6470","1409","7485","3837","3789","8593","5244","5259","4485","0","4311","2017-09-25 07:58:04","1366","768","1818","336","23","1","NONE","NONE","NONE"
"4","2","4","2","4","2","4","4","3","3","3","4","3","3","2","3","2","2","4","2","2","4","2","5","0","5","2","4","4","4","2","4","5","4","2","4","4","3","2","3","3","2","4","2","4","2","3","2","4","4","16219","11514","7163","4230","2180","7611","4602","11498","4302","4516","6892","2752","4090","8252","11716","2985","9143","2648","4706","3574","1938","2553","3368","3431","0","1330","2799","7168","3828","3306","10732","6330","3911","3571","6436","4105","1144","7235","4501","10775","5676","3971","4351","4038","13208","2732","870","3739","5063","3732","2017-09-25 07:58:19","414","736","6","269","18","2","GB","51.5","-0.13"
"1","4","2","4","2","4","1","4","1","4","2","4","2","4","2","2","1","2","4","2","4","3","4","2","4","2","4","2","2","3","2","4","3","4","1","4","4","4","1","2","4","1","5","1","4","1","4","4","4","5","2588","3309","1531","3282","2039","3000","2845","741","2132","2849","3131","5539","6986","25739","1819","2336","7620","2202","1925","3001","3247","12950","1059","2316","5639","7236","3097","1627","1700","942","9763","6302","10338","6071","3082","7106","2914","2887","2740","23876","4333","6366","2261","3707","1617","2052","46242","1898","8587","2267","2017-09-25 08:00:44","1920","1080","4","286","8","1","TH","13.75","100.4667"
"3","3","3","3","3","1","1","5","2","5","5","5","4","2","5","4","3","3","5","2","1","3","2","5","3","5","2","4","5","3","3","1","5","1","2","1","5","3","3","5","4","1","5","3","3","1","4","5","5","3","58728","6058","3754","3831","3018","5874","6535","7069","3777","3989","5563","5919","4077","5769","15553","9170","7442","3648","4466","3519","4813","27331","7866","5208","1064","20875","6953","25660","3707","3568","3304","4902","2896","2900","9815","5705","3965","3759","3323","7488","6854","79435","3000","6147","1018","7939","2197","7391","3600","2485","2017-09-25 08:01:51","375","667","6","445","17","1","TT","10.65","-61.5167"
"2","5","3","4","1","5","1","1","1","1","3","2","4","3","1","2","1","1","4","4","4","3","3","3","1","5","1","3","3","5","3","5","4","2","5","3","1","5","3","4","4","3","4","3","4","3","1","2","1","5","21285","4219","1658","16397","10248","4448","8616","1248","5837","10136","7517","7823","5268","2023","8521","1995","8041","12670","4571","1289","8545","22478","22775","7640","12734","4564","4035","14498","4836","1711","3711","8473","2180","6212","1312","15452","2699","10697","4134","13589","7370","8184","3388","7715","7946","13481","8559","6535","4089","6153","2017-09-25 08:02:27","375","667","12","392","22","1","TT","10.65","-61.4667"
