"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"2","5","3","4","2","2","1","1","2","5","2","5","2","2","1","1","1","1","1","2","1","4","1","4","1","4","2","5","3","0","4","1","5","2","3","1","5","2","2","3","4","1","4","2","4","1","5","3","4","4","35350","3077","5913","3373","7269","5788","2549","2541","3096","4174","7406","3155","5465","6274","5645","2526","3711","896","2538","7224","4652","3431","3248","2928","5547","5128","3824","2694","6733","0","6366","3771","5260","5392","4551","13864","2672","6969","3476","5882","3920","3977","6080","4187","3070","5187","2472","5713","3794","3941","2018-02-12 16:42:53","360","640","31","262","12","2","US","38.0","-97.0"
"2","2","4","3","5","1","2","3","4","2","3","4","2","2","3","0","2","3","4","2","4","5","4","2","4","2","1","3","1","3","4","5","4","2","2","4","3","3","2","4","4","1","5","1","4","3","4","4","4","5","7822","3211","2573","3823","2111","3120","3843","3315","2795","2773","2431","2965","3840","1459","3799","0","2322","892","2332","21100","3422","2227","2392","3980","3383","2045","2451","2596","1878","2577","2665","4111","2223","21158","3680","2372","4338","2641","2751","2030","3586","2796","4424","5044","2135","2144","3208","2039","2910","2309","2018-02-12 16:43:37","360","640","12","183","7","1","US","38.413","-82.7257"
"3","3","4","4","3","3","2","4","3","4","2","4","4","4","2","4","4","3","3","4","4","3","2","1","4","4","3","3","2","4","4","1","4","1","5","1","4","2","4","4","3","2","3","2","4","3","4","2","2","4","7269","2673","2624","6560","1595","1979","3304","1930","2414","2364","8578","2080","1164","8091","3761","2846","1583","2178","1635","3366","5443","3180","4404","3711","2748","1942","2870","12101","2658","2090","1943","3439","1770","2945","3339","4998","1869","2945","1570","4243","2264","3501","1533","5024","1855","2055","1732","1919","2462","1411","2018-02-12 16:45:59","0","0","5","167","20","41","US","34.0633","-117.6509"
"5","5","2","5","1","3","3","5","5","5","3","3","3","1","1","1","1","1","3","1","1","4","1","5","3","5","3","5","5","5","5","1","5","1","5","1","5","3","5","5","3","1","5","1","5","1","5","3","5","5","6275","3550","10006","3896","6800","19738","6047","4428","6170","1514","3440","2962","2588","4668","7786","3778","3037","2458","3610","3009","10120","7842","3877","2336","3612","3718","2867","2925","7174","4127","6876","12194","3965","6051","3793","5388","3629","5905","2969","4186","5101","6558","2717","6443","3269","3614","5061","5427","10813","1924","2018-02-12 16:46:00","1366","768","125","265","25","1","US","35.5683","-82.6272"
"3","2","5","2","4","1","3","1","4","2","1","1","5","2","1","1","3","2","1","4","5","3","3","5","1","1","1","5","5","5","2","1","4","2","2","3","3","1","2","1","1","3","3","1","4","2","5","1","5","4","10886","2487","5931","6246","2019","3530","3128","2009","7825","7050","2467","14510","2754","21379","1846","1452","6438","3827","3438","5464","1471","2315","12291","1962","6027","2745","3654","2411","2430","3511","3891","1827","4621","2228","3769","32718","1397","2362","2095","5816","1282","40498","1932","1913","2937","2756","2697","4179","5604","4008","2018-02-12 16:47:23","1366","768","53","283","6","38","US","37.9577","-121.2908"
"3","3","3","3","3","1","4","4","3","3","4","2","4","1","3","3","4","4","4","4","1","4","3","5","1","4","1","4","5","4","4","4","4","3","4","1","5","1","3","4","4","2","3","1","4","2","4","3","4","4","8036","714","4321","6033","3599","2216","3775","3718","1837","2126","2144","2502","3135","3595","7900","2499","1835","2082","55309","749","683","2184","3312","2466","2798","1734","3074","2432","1257","2294","3423","2150","2270","2102","4585","5400","1884","10653","3026","4472","5184","3564","5233","2587","1737","2817","12265","2216","2283","3453","2018-02-12 16:47:27","375","667","3","225","18","2","AU","-38.19","144.4682"
"3","2","4","2","3","2","4","3","4","4","1","4","2","4","1","1","2","2","2","1","2","4","2","3","2","2","2","4","4","4","4","2","4","2","2","2","4","2","4","4","5","1","4","1","4","2","4","4","5","5","3856","1179","2634","2391","2678","2572","5565","2770","3213","4631","1924","3313","2511","3839","3524","2654","6164","2139","1979","1682","1891","1874","2287","3372","2758","5678","2845","2092","2599","2397","1907","3103","2163","3523","2514","3910","1759","1655","4493","2003","3785","3473","2527","2896","1828","3412","3782","2489","2956","1620","2018-02-12 16:47:45","1280","800","7","146","7","1","US","38.0","-97.0"
"4","1","4","2","5","1","5","2","5","3","2","3","3","5","1","4","4","1","2","1","4","5","3","5","2","5","2","4","4","4","4","4","4","5","2","5","5","3","4","0","3","3","5","2","5","5","4","2","5","5","3974","2183","2487","7167","2656","3167","3895","5255","2576","5608","5560","2703","4136","2264","3049","2823","1312","3564","3272","6880","9463","1969","2809","3208","8464","3089","6304","7689","3034","2048","1832","4992","2704","2272","2863","2328","3888","14404","4006","0","4376","6577","4503","7688","4320","2449","3384","2767","4512","1104","2018-02-12 16:48:04","1920","1200","8","233","26","1","HK","22.2833","114.15"
"2","4","2","4","3","2","2","4","2","4","4","3","4","4","2","4","4","2","4","2","2","4","2","4","2","4","2","4","4","4","4","2","4","2","3","2","4","2","4","4","4","2","2","2","4","2","4","4","4","4","10517","1123","1581","1819","3476","2535","1800","2417","3048","1240","1144","3591","1040","3012","2999","1559","1583","1282","1566","1364","2036","1366","1051","1193","3351","1490","2463","1592","1662","2332","2520","2718","1758","1625","1850","3359","1308","2537","1071","2869","1947","2929","1793","3560","2566","2463","3554","6728","1541","1521","2018-02-12 16:48:26","1366","768","3","119","8","41","US","36.6844","-121.8022"
"4","4","4","3","4","3","4","4","4","5","5","4","4","2","4","4","4","4","4","4","1","5","3","5","2","4","2","4","4","3","4","4","4","4","2","2","4","3","4","4","4","2","4","3","4","2","5","4","3","5","5242","1493","4576","2201","1851","1280","2133","11218","1281","2435","2201","4160","2074","3141","1580","5080","2569","3258","1386","3674","4487","2307","3218","3723","4120","6049","5585","2366","1890","2956","1211","2171","2551","2094","3112","6873","1434","4576","1833","2598","3538","3209","2094","2172","2335","2230","5973","2162","1551","1339","2018-02-12 16:48:36","1366","768","10","156","11","1","US","32.7482","-96.4719"
