"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","2","4","3","3","2","4","4","4","4","2","5","2","4","2","1","2","1","2","1","2","2","2","2","4","3","3","4","4","4","5","1","5","1","4","1","5","3","5","4","3","2","5","1","4","1","4","3","5","5","4497","3358","53360","3333","3096","1836","3080","3545","7944","8491","2779","3829","4351","6543","6812","2754","2920","2812","2171","2538","16213","2899","3352","2413","3391","4105","3831","6877","2870","15215","1344","5710","4915","5002","3348","5612","4071","2844","2099","2681","4923","5910","9591","2178","3934","2764","4466","2311","6261","2877","2018-09-05 12:20:55","1707","1138","21","276","12","1","US","40.7934","-77.86"
"4","2","5","2","4","2","3","4","2","2","5","3","5","2","4","5","4","4","4","4","1","5","1","5","1","5","1","5","5","4","2","4","4","3","2","5","4","2","4","3","4","2","4","1","4","2","4","4","4","5","6748","4800","2424","3968","2872","1808","3688","4456","6384","2464","3032","3048","1616","3136","3656","4273","2121","3384","2360","2912","3911","2872","1880","2418","6832","1464","3384","3296","1192","3073","2296","4856","2752","3104","3040","3632","3880","17216","2368","22067","6120","4288","2104","6720","2424","3639","5353","2976","2800","3272","2018-09-05 12:21:52","1920","1080","2","205","15","1","US","32.6206","-97.0909"
"4","1","4","1","3","1","2","2","5","3","1","2","5","4","1","1","2","1","1","1","1","5","2","5","1","3","1","4","5","3","4","4","0","1","2","4","3","1","5","3","5","1","4","1","5","1","5","5","5","5","7515","2464","2424","2216","4480","1841","5329","5664","6392","7184","4936","5232","2568","4096","4129","3152","2767","3632","2336","2359","4608","3552","3952","2312","2392","2880","2639","2792","2776","2815","4888","3264","0","2000","2983","3623","3833","2560","2112","1945","2104","3728","2967","2064","1911","1648","1800","2816","2792","1569","2018-09-05 12:22:39","2560","1080","8","163","12","1","US","41.4773","-71.5208"
"1","2","2","4","3","3","1","3","2","3","4","3","4","3","3","3","3","4","4","3","4","3","3","4","2","4","3","2","4","4","3","2","4","2","3","2","4","3","4","3","1","4","3","3","2","4","1","1","3","2","4948","2090","3241","4747","2593","1783","4852","2030","2484","2454","1441","1567","1080","1782","2437","1437","4564","1707","1025","1649","2699","2462","1291","910","2517","2905","3279","1833","2399","1998","2189","2522","2300","1688","2740","3025","1053","1556","2002","1945","3537","3299","1959","2154","2196","3215","3870","3076","2156","1206","2018-09-05 12:22:48","375","667","3","121","6","1","US","37.7342","-120.9502"
"1","5","2","4","3","5","1","5","1","4","5","2","5","1","3","1","3","4","2","4","2","3","3","2","2","5","4","5","2","1","4","3","4","3","4","2","4","1","4","5","4","1","4","2","5","2","5","5","4","4","3006","1139","4064","2219","2471","1592","2732","6049","4373","2218","1242","3883","1552","2369","3587","2681","2703","1947","4559","1452","4545","2721","3367","2167","4969","1361","4558","2418","2602","2650","3275","10124","2290","4289","2398","3901","2558","3338","1390","1846","1249","5762","6434","2703","2237","5290","1350","2349","1389","3185","2018-09-05 12:23:38","1536","864","449","156","19","1","US","42.2776","-83.7409"
"1","4","3","3","4","2","2","2","4","4","4","4","4","2","4","3","2","2","2","1","5","3","1","3","2","4","5","3","4","4","4","4","2","2","4","3","0","1","4","4","3","2","4","2","4","1","5","2","3","5","10655","10549","10150","3728","4473","4183","4733","4733","2402","7927","13956","6311","7857","45074","2986","3838","7463","4700","3599","3661","16457","5773","3335","14440","3649","3218","5162","7009","3555","26816","4160","8571","5067","5619","19979","11072","0","12997","3124","8454","1797","9528","1452","17254","2214","5487","10998","11453","8195","3540","2018-09-05 12:24:25","1680","1050","7","404","28","1","US","34.1975","-119.177"
"1","4","2","4","3","3","2","4","1","5","3","2","4","2","3","2","3","3","3","4","2","4","3","4","2","3","2","4","3","3","4","2","4","2","2","1","4","3","3","3","3","1","3","1","3","2","3","3","4","3","3349","2905","3881","2065","3367","3295","4320","3104","5072","2744","2880","6184","3760","2055","7928","2191","4423","2024","2936","3601","5799","2783","3015","4448","4120","1510","3209","9023","2847","2536","9503","6960","6472","2064","4536","4169","2415","760","4137","3327","6407","6398","2327","3705","1968","5648","4353","2008","2528","880","2018-09-05 12:25:05","1920","1080","8","194","12","3","NL","52.3667","4.9"
"3","1","5","1","5","1","4","1","2","3","3","3","5","5","1","1","1","2","1","1","1","5","0","5","1","3","1","1","5","5","2","5","3","3","3","5","4","1","4","0","5","1","5","1","5","1","5","3","3","5","0","0","0","0","2279","4384","5513","3992","4864","3400","0","0","0","37939","4320","17129","2704","2713","1847","4576","0","0","0","0","3320","4288","2872","8360","2689","18976","0","0","0","27024","32209","5357","2695","16950","4112","0","0","0","0","5032","2408","815","2928","4919","10113","1837","2018-09-05 12:25:32","1920","1080","36","356","17","1","MX","19.4342","-99.1386"
"3","3","3","3","4","2","3","3","4","3","3","3","4","5","4","4","5","5","5","4","4","4","4","4","2","2","2","4","4","3","3","4","4","3","3","4","4","2","3","4","4","1","5","1","4","1","3","4","4","5","4774","2821","2856","3206","2746","3361","5716","4406","5892","2993","1980","2527","2371","5541","2863","4103","2474","3032","2995","1722","3262","11238","823","4573","4030","4639","3409","6109","2895","4788","4011","4799","5967","2804","4492","4532","2520","2711","3769","1530","4839","6926","3112","3199","2923","3626","6514","2833","2172","3085","2018-09-05 12:25:33","1536","864","6","193","9","1","US","37.5155","-121.8962"
"3","2","4","3","4","2","2","3","4","3","4","3","4","1","2","3","4","4","5","4","2","4","4","4","2","3","2","3","3","3","2","2","4","3","1","2","3","3","3","5","4","2","4","2","3","2","4","4","4","3","10609","1152","1225","3816","2623","1296","1656","1736","1456","2513","1328","2584","4016","2960","1832","1456","1441","1384","4537","1545","3184","1624","1136","1088","1289","3552","2553","1673","3008","1911","1568","2072","5736","2348","2488","2888","1519","2559","1568","2888","2200","2215","3040","2156","1368","2448","1631","1048","1495","1519","2018-09-05 12:25:42","1280","768","2733","119","7","1","US","25.6615","-80.412"
"3","3","3","4","1","3","1","5","5","4","5","3","5","3","3","1","3","1","2","2","1","5","1","5","1","5","1","5","5","3","2","4","3","4","4","3","5","1","5","3","5","1","4","1","3","1","5","5","5","4","7340","2607","3937","2114","4744","1895","3392","2669","2712","3530","1808","2408","2176","2660","3393","4568","2275","3518","2560","2003","2377","3377","2298","4520","1879","1455","3544","3046","3136","3287","2365","3778","5101","2630","4816","3089","1732","4371","2816","2671","2002","2724","1976","2653","1937","3696","2757","2328","2151","3813","2018-09-05 12:26:01","1344","840","4","152","12","1","US","38.0","-97.0"
"2","3","3","4","4","3","4","5","2","4","3","0","4","2","2","4","2","1","2","1","1","5","1","5","2","5","1","4","4","3","4","1","4","1","3","1","5","1","4","3","4","4","1","2","2","4","3","3","4","2","13033","6782","4408","2541","4418","1184","12785","2040","5678","2149","8512","0","1296","2672","2982","7798","5751","3784","3516","2123","7430","6166","5430","2398","7469","1826","6294","2734","4596","8535","1038","2374","7380","5463","5035","3620","2693","4782","2754","885","750","3269","4786","2632","5800","2299","5598","3210","3016","2506","2018-09-05 12:26:07","1200","800","15","218","12","2","US","38.0","-97.0"
"3","3","3","4","3","3","3","4","1","5","4","1","5","1","3","5","4","4","4","5","1","4","1","5","1","3","1","5","5","5","2","1","4","5","3","3","4","1","4","5","3","3","5","3","3","1","4","3","5","5","5164","2503","739","3076","2799","1310","3365","3721","2440","2549","2619","3001","2638","5181","1863","2847","2182","3889","3452","1120","4057","3665","8552","1962","3352","65593","2536","2170","2029","2386","3481","4783","3501","2054","3731","3555","1755","5954","2758","2495","2787","6945","1580","4739","1979","2748","1923","1667","2050","1200","2018-09-05 12:26:21","414","736","17","216","10","1","US","38.0","-97.0"
"3","2","4","3","4","3","3","4","4","2","4","4","4","3","2","1","2","1","3","2","2","4","1","4","1","5","1","5","4","4","3","1","4","3","4","2","4","2","2","4","5","2","4","2","4","1","4","4","4","4","6227","3262","2323","2359","2626","2076","5062","5257","2479","2625","1405","1120","1600","20851","2255","2402","4223","2522","5001","2148","4844","3599","3591","4978","2930","1783","2749","2495","2303","4731","1911","10179","2522","3357","4469","3785","2281","21625","3961","22337","2408","4088","2130","2640","2098","2748","1694","3108","1059","2696","2018-09-05 12:27:01","1920","1080","2","214","12","1","SE","57.7072","11.9668"
"2","4","4","2","2","5","4","4","2","5","1","5","5","2","1","1","1","1","1","3","1","5","1","4","1","4","1","4","5","4","2","5","4","2","1","1","2","2","1","4","4","2","1","1","4","5","2","4","4","4","10074","6885","5019","7082","3978","6804","10290","4469","6819","4262","5629","4106","5467","4317","4484","3396","3233","3572","5900","5178","7279","5234","8312","4421","6268","4608","4558","4790","6351","4544","3784","8218","4595","4822","3896","5886","3695","42282","3374","7376","5803","4982","4968","13703","24540","33141","6090","4280","8959","10278","2018-09-05 12:27:25","360","720","15","373","18","2","US","35.687","-105.9378"
"1","4","3","5","2","4","2","4","3","4","3","4","4","3","2","1","1","1","2","3","2","2","1","4","1","5","2","4","4","3","3","5","3","5","3","4","4","2","4","3","3","1","5","1","4","1","4","2","5","5","4138","7414","6162","1031","8556","2118","2943","6143","10765","8593","3328","5166","3219","6079","2219","1019","4074","3534","3115","2801","6155","6302","5875","3526","4892","5888","4298","4035","767","4583","3110","4304","4379","2249","5682","15318","9702","3212","2665","5197","5726","7900","7621","2653","2788","4190","3243","11219","4698","2041","2018-09-05 12:29:02","1280","800","42","249","15","1","RU","55.75","37.6166"
"2","2","4","3","4","2","4","4","2","3","3","3","5","3","2","2","2","2","2","3","1","4","1","4","2","4","2","4","4","4","4","2","0","2","3","2","4","2","4","4","2","2","4","2","4","1","4","2","4","4","40877","11550","24003","12516","1273","8576","7668","6608","11020","17733","8689","10931","5821","23084","10358","6734","9956","9371","1232","10544","4812","9861","2387","2072","18333","6920","4810","12998","5888","5566","8670","11487","0","8685","13788","10366","6821","10970","5456","21435","12717","2603","7907","9624","14390","8043","7926","7686","6621","4721","2018-09-05 12:29:33","1024","768","9","493","6","1","US","38.0","-97.0"
"3","3","3","3","2","3","3","3","3","3","3","3","3","3","4","4","4","3","5","3","2","3","3","4","3","3","0","4","3","3","4","1","2","3","4","2","5","1","3","3","3","3","3","3","3","3","3","2","3","3","3452","1568","3013","2144","3789","1342","5305","1285","1190","3070","3748","2410","2683","6081","4116","3611","3554","1723","2125","1790","4008","1997","2180","1840","3016","1861","0","2293","1592","1634","3500","2319","4070","3415","2783","3815","3994","16118","1497","2089","1662","4140","1965","9996","2892","2469","6056","3166","4364","1068","2018-09-05 12:29:47","1366","768","3","163","16","1","CA","45.3155","-75.837"
"3","3","4","4","3","3","3","3","4","5","2","5","3","1","4","2","2","1","2","1","3","3","3","3","3","3","3","3","3","4","4","3","3","2","3","3","4","3","4","3","3","3","4","2","5","4","3","3","5","5","6365","4017","3818","3768","1984","2501","4652","2840","2850","2319","3585","18618","6254","2534","3952","2352","2632","2301","2233","2292","3651","2950","2218","4180","3217","1768","8639","2151","3034","2899","5784","4934","3051","7621","1633","2634","1135","2150","2787","3134","11147","4212","3718","7382","2251","2249","4866","3069","4899","1353","2018-09-05 12:29:59","1280","800","6","204","19","1","CA","46.8","-71.25"
"1","5","1","5","1","4","1","5","1","5","4","3","2","1","5","3","5","4","4","5","4","2","4","3","3","2","4","5","4","1","3","5","3","3","2","4","2","4","1","3","1","3","3","2","1","3","1","2","4","2","60096","3848","3295","22255","4240","5857","7088","3577","8296","6201","7336","33544","44192","20712","7465","3256","7376","7047","3145","4033","29471","9152","5304","5505","9576","5551","4537","13855","20368","16271","12495","14768","8809","9656","19055","7176","6288","14089","4320","17184","5632","18225","6040","6072","3463","4920","4887","6040","4663","4711","2018-09-05 12:30:18","1920","1080","3470","563","17","1","BR","-23.5477","-46.6358"
"2","5","2","3","2","4","2","2","2","4","3","4","4","3","4","2","2","2","2","3","4","2","2","4","2","2","2","4","4","2","2","4","4","2","3","4","2","4","2","2","2","1","4","2","4","2","4","2","4","4","6761","1732","5956","5233","2676","6321","3055","3985","2843","1276","3265","2243","1575","29331","2888","2656","2049","2124","5207","9260","6402","4547","548","1948","3560","6480","6240","5199","2373","3135","2479","4813","3832","4916","5168","10620","1880","13629","1896","3193","1995","3812","2329","3740","2056","2228","3359","1988","2644","19839","2018-09-05 12:30:18","1920","1080","3","239","17","1","LT","55.7172","21.1175"
"1","4","3","2","4","4","2","4","3","4","3","5","4","0","4","3","4","4","4","3","1","3","1","4","2","4","3","4","4","4","4","1","5","2","4","2","5","0","4","3","5","2","4","4","4","1","5","3","3","5","6810","6057","2939","7549","6430","7262","14705","3365","4399","6059","5229","6089","6832","0","7834","2872","7310","7451","3172","3905","5837","4021","3799","3081","6313","4168","2779","3374","5952","3638","4669","6077","3165","8521","6570","3766","2785","0","2740","5179","5483","7019","5301","12991","4103","8182","3705","4622","3102","4190","2018-09-05 12:30:44","1366","768","32","265","73","1","PK","33.69","73.0551"
"1","4","2","3","2","5","2","5","1","4","4","5","4","2","2","2","4","4","2","1","1","4","1","3","3","5","2","4","4","3","3","3","4","3","3","4","4","3","4","3","1","2","4","2","3","3","3","2","4","3","5013","5164","3303","3671","5303","2935","7991","3087","14055","4239","3144","4416","3464","5304","2744","4824","7039","2439","3024","2487","6998","3400","2984","6976","3904","2087","4320","3240","3399","3433","3599","4616","3463","2392","5032","5408","3736","5768","2048","5176","2024","7511","6592","4470","3536","3160","4009","5176","8560","3464","2018-09-05 12:30:48","1920","1080","2","225","14","5","US","43.9179","-86.1864"
"4","3","2","2","4","2","4","2","4","4","2","4","4","2","1","1","2","1","2","2","4","4","4","3","4","4","2","4","3","2","2","5","4","4","2","5","4","4","2","4","4","1","4","1","5","1","4","4","5","4","9880","1914","4790","6189","1664","3142","4400","6437","1698","9127","1524","2236","2264","1310","4457","2317","16339","4683","4300","1617","5340","2101","1186","3764","13908","2358","5305","8212","3882","2080","1792","3837","10563","3590","3516","2832","3266","17165","6035","2234","2446","4351","4139","2328","2280","1867","1398","2507","2824","2069","2018-09-05 12:31:14","1536","864","3","221","7","1","US","33.4148","-111.9093"
"1","3","4","3","4","1","3","4","1","4","1","4","2","4","1","1","1","1","1","1","1","5","1","5","1","5","1","5","5","5","4","2","4","1","3","1","3","1","4","4","5","1","3","1","4","2","5","3","5","4","6593","6187","3997","5513","19803","4573","4491","10791","7831","9014","4308","7921","5680","3713","7726","4458","3262","1388","1839","5157","3949","2989","7298","3817","5811","5235","2093","5168","2457","2302","8669","12901","7302","5161","13352","9905","15428","2190","5958","8278","3437","4729","9469","4752","2377","5661","3792","7947","2754","2724","2018-09-05 12:31:38","1366","768","29","303","14","12","US","44.295","-93.2688"
