"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","2","5","1","5","2","4","2","3","1","3","4","5","2","3","2","2","2","3","3","1","4","3","5","1","5","2","4","5","5","3","4","4","3","4","4","4","2","4","4","4","2","5","2","4","1","4","4","5","4","197383","6254","2985","4754","4754","3002","4026","4804","4216","3651","7351","4356","3322","3983","3416","6688","4321","4152","3343","7302","4494","2803","6427","3053","3318","2934","3418","2500","2487","2303","5095","5167","4759","4885","3004","4169","2768","3218","3847","2720","2785","4785","2681","4069","3816","3427","3066","3802","4367","2301","2017-06-23 06:04:44","320","568","6","394","24","1","CR","9.9333","-84.0833"
"5","1","5","2","5","1","3","3","4","2","3","2","3","3","2","1","2","1","3","1","1","5","1","5","1","5","1","4","5","5","4","1","5","1","5","1","5","1","5","5","4","2","4","4","5","1","5","3","4","5","21246","3378","3345","2511","2545","1832","3745","10586","1928","4515","5593","9648","3312","3512","2662","9585","1799","1224","2497","1656","3017","4591","1352","2458","1744","1905","1615","1720","2335","3454","3848","4058","2272","3279","2343","3968","1929","1616","1304","1561","5814","5433","2185","2673","2393","1112","3985","4673","2159","1328","2017-06-23 06:06:19","1536","864","13","181","12","1","US","37.1791","-80.3515"
"5","2","5","2","5","1","3","1","5","2","1","4","1","4","1","1","1","1","1","1","2","5","1","4","4","2","1","4","5","5","4","2","4","1","4","4","4","1","4","5","3","1","4","2","5","1","5","2","4","5","9922","2898","3231","5453","5399","2783","6530","5061","2471","7950","2532","4028","1999","2713","1497","2594","2291","2852","5498","1676","3664","2044","1699","4170","7276","4737","2060","10271","2558","3970","2434","6973","3321","2627","6848","4521","1853","15844","2323","3238","3304","3527","2403","2086","18907","1701","2951","4624","2827","1579","2017-06-23 06:07:25","1440","900","4","218","15","1","FR","48.86","2.35"
"1","4","4","4","3","2","2","4","4","4","4","3","4","2","3","4","3","3","3","3","1","4","3","4","2","4","2","4","4","4","4","2","4","2","2","3","3","2","4","4","5","1","4","1","4","1","4","5","4","4","4295","3033","1696","1288","3743","2487","4736","2099","3920","1664","2607","5440","1032","2408","2977","2575","2647","2032","1528","3072","3518","1599","3552","3800","3896","1569","3199","4526","2216","2241","1769","3224","2608","1984","2215","3912","1538","1144","1888","2543","1448","1896","1840","3169","2408","2337","1399","2231","2864","992","2017-06-23 06:07:46","1366","768","56","130","8","1","GB","51.5","-0.13"
"4","2","4","3","3","3","1","2","5","5","4","2","5","4","5","4","3","2","2","2","5","2","1","4","2","5","3","3","4","5","4","5","5","2","1","2","4","3","1","3","5","1","5","1","4","1","5","4","3","5","7003","2524","2556","2812","2888","3284","5843","3396","3931","8088","4797","5965","2469","3859","4126","1267","2255","3507","1988","4259","2441","4440","2558","5618","4071","2168","4998","7900","3414","3911","3443","3198","3238","3236","3565","13110","2620","3143","2462","2719","3297","4366","1883","3632","3244","3119","3758","2871","4651","4458","2017-06-23 06:13:03","768","1024","4","196","24","1","IN","12.9833","77.5833"
"4","3","5","2","5","3","4","3","4","3","1","5","4","3","2","1","1","1","1","3","3","5","3","5","1","3","1","4","5","5","5","3","4","1","5","2","4","3","3","5","4","1","4","2","4","1","5","2","4","5","6779","14456","2760","4656","2624","3448","5073","4345","3448","3104","3008","2440","2056","1007","3192","2727","3111","4168","2088","2024","5632","2760","1824","2800","2920","2792","5064","2120","2240","3376","1720","4976","2384","10144","2304","4720","1800","1512","2192","2064","2816","3288","2760","4161","1824","4032","3232","1832","3464","2040","2017-06-23 06:20:39","1366","768","11","172","10","1","US","42.1167","-86.4542"
"1","3","4","3","4","3","2","2","4","5","2","3","4","3","2","3","2","1","2","2","1","3","1","4","2","4","3","4","4","3","3","1","4","1","4","1","5","1","5","4","5","1","3","2","3","3","4","3","4","2","27648","10424","5181","9625","10642","12145","11003","5785","9318","7236","8174","5965","8020","13062","5673","9096","8120","7166","5379","5444","34381","5475","8056","6404","7092","36794","10754","6964","6688","7329","7543","17143","4608","32533","18847","8718","4627","18264","3339","7211","13806","5832","12287","5347","4472","21708","4671","4134","6731","5104","2017-06-23 06:28:46","601","914","7","528","22","1","RO","46.7667","23.6"
"5","3","4","2","5","2","5","4","5","2","4","4","5","3","1","4","4","3","4","4","1","5","4","5","1","4","1","5","5","3","2","4","5","4","3","3","2","4","2","2","3","1","5","1","5","5","1","2","4","5","10352","3498","1916","2436","1738","7030","2754","2762","2178","2710","3888","2544","2215","4516","3006","2259","3724","2634","1966","11612","3887","2822","3226","2450","5265","2741","3088","3024","2276","4766","3356","3618","2043","4022","3001","4385","3376","8356","3396","7512","2304","9483","1868","4258","2655","2392","2488","3768","3624","2116","2017-06-23 06:28:48","1280","1024","5","188","7","1","NZ","-43.4611","172.5247"
"2","2","4","2","4","2","4","3","2","3","2","4","4","4","2","2","2","2","1","2","1","5","1","5","1","4","1","4","4","5","4","2","4","1","2","1","3","2","2","3","5","1","4","1","4","2","5","3","4","4","5770","2983","1449","8051","2200","1533","2352","5582","2920","5367","2188","1899","2450","1949","2431","9086","1851","1950","7517","1881","3465","2468","1720","1403","1334","3596","2033","1296","2667","1517","2718","2432","3597","2183","1820","3549","4981","2617","4916","3349","3777","1403","3881","1598","2516","1984","4002","7033","1950","836","2017-06-23 06:31:34","1920","1080","29","156","7","1","GB","51.5142","-0.0931"
"3","4","3","5","5","3","3","5","1","5","3","5","1","3","1","2","3","4","3","4","2","5","1","5","3","3","2","4","0","5","4","1","3","4","3","4","5","4","2","5","4","4","5","3","1","1","4","4","5","3","3613","11483","4944","12510","5064","3572","4690","6236","6324","1274","4804","5784","9430","2906","4969","2096","3911","3139","2616","8106","15664","6359","4336","8416","5972","1149","4604","4714","0","2447","7823","138297","8085","4293","4816","5771","8434","4518","9138","4004","5274","2486","4768","5508","3564","2916","5670","2939","1692","4389","2017-06-23 06:37:49","1280","800","2","396","11","1","US","39.737","-105.0203"
"3","3","3","4","2","2","3","5","1","4","4","3","4","2","3","4","4","2","4","3","2","4","2","4","2","4","2","4","4","4","3","2","4","2","2","3","4","3","3","4","2","2","3","2","4","2","2","2","4","4","2422","1932","3953","3252","3894","1867","2550","3421","4870","2284","1299","1450","1434","1834","2635","4050","3470","2001","5491","1950","3332","1912","6275","13382","2782","3567","2105","3034","5084","2396","2881","2784","865","1753","3465","3619","1414","3100","3034","3701","12646","3199","1600","2517","3916","2136","1667","2232","2113","1599","2017-06-23 06:44:27","1440","900","4","161","11","1","US","34.1511","-118.3666"
"2","3","3","3","3","3","2","3","3","4","2","4","3","4","2","4","2","1","3","2","2","3","2","4","2","3","2","3","4","3","3","1","3","2","3","1","4","3","3","3","3","2","4","2","4","1","4","3","4","4","5751","2525","2531","2330","4815","5244","5202","1788","3526","2017","3033","4042","3237","4445","6101","7206","3428","3336","3955","4900","3754","7137","2900","2959","5001","3141","4265","6039","4003","3193","4725","5111","4620","3020","4424","4890","6804","2352","2895","2842","2672","3980","3580","4653","5740","3742","5789","2036","4689","2599","2017-06-23 06:46:57","1366","768","15","204","12","1","GB","51.5","-0.13"
