"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","1","5","1","4","1","5","1","5","1","4","2","4","2","2","2","2","1","1","2","1","0","1","5","1","4","1","5","5","4","2","2","1","4","1","5","2","1","2","3","3","1","5","1","3","1","3","4","5","5","4308","3428","3477","2910","1880","3093","5656","2628","1717","2445","3759","4559","6549","9804","3204","3946","3971","2223","2179","3778","2524","0","2546","4680","3861","3346","4143","2858","2213","2132","2730","7811","9342","4852","2880","2446","5255","1183","2276","2264","4498","6105","4467","3092","3536","3571","4871","5102","2699","15346","2017-10-26 18:00:14","1366","768","12","202","10","1","US","40.0334","-83.1582"
"1","3","3","5","2","4","1","5","1","5","5","3","3","2","2","2","4","4","4","4","2","3","2","4","2","3","2","2","3","2","2","4","2","3","1","5","3","3","2","2","4","4","3","2","3","2","5","4","4","2","5826","2594","955","1248","1238","2133","1030","1464","1517","957","1848","6735","3229","1786","2197","3579","1312","1957","1082","1031","2216","2211","1589","1589","2037","1053","1525","1291","2950","2284","1783","1635","1320","1687","4805","2499","2869","1572","1758","4014","5092","2277","1131","2149","1420","1765","3979","1257","6197","1226","2017-10-26 18:00:51","360","640","47","114","6","1","US","38.0","-97.0"
"1","5","4","5","1","2","1","5","1","5","4","2","4","1","4","3","2","2","4","5","2","3","1","4","2","4","2","4","3","3","2","5","2","3","1","5","4","5","1","2","3","3","3","3","2","3","2","1","2","3","3674","2084","4260","3172","3704","3404","4280","2948","3856","2708","2516","6420","2500","2304","3404","5632","3516","5584","2908","2380","3900","9972","2588","3172","3436","2292","7096","4244","5224","3068","1424","3700","5672","5312","3004","4928","3556","2780","2892","5376","2124","6192","2668","5952","3804","10108","4344","1376","2592","4504","2017-10-26 18:02:46","1366","768","7","199","17","3","US","38.0","-97.0"
"3","2","5","4","4","3","4","5","2","4","1","5","1","1","1","1","1","1","1","1","2","4","1","5","2","3","3","4","5","4","5","1","5","1","3","1","4","3","5","4","4","2","3","1","5","1","5","3","5","5","6486","4269","3888","4325","2309","2201","2937","2808","4354","2604","3985","2531","1993","2123","3321","2090","2948","1779","1530","1147","1267","1052","1900","1993","2721","3584","4832","6370","2603","2486","2795","2836","1628","2054","5292","3134","2409","3341","1295","7380","2742","2334","2835","1227","5404","934","1606","5372","1779","1348","2017-10-26 18:05:31","1366","768","11","148","14","1","US","26.2442","-80.2059"
"1","2","3","4","5","1","2","4","3","4","2","4","4","2","2","1","4","2","2","2","1","5","2","5","1","2","1","5","5","4","2","4","5","2","2","4","3","2","2","4","2","2","4","1","4","2","4","1","5","4","5603","2779","3350","1569","2211","2708","4773","2598","9076","4836","2558","5542","1477","3054","6256","2456","5901","2936","3626","2306","2488","1387","1659","2113","3855","5250","3638","2830","2006","2534","4292","7221","3170","1747","1888","3469","2589","2503","3693","2160","1679","2338","3039","2728","6026","2003","3606","3697","2551","3385","2017-10-26 18:07:21","1280","800","15","168","11","1","US","42.4406","-76.4966"
"2","0","2","3","4","1","2","4","4","3","4","3","5","3","3","3","3","3","3","1","5","5","3","4","1","5","1","4","3","5","4","5","4","2","2","1","4","1","5","4","4","1","4","1","4","1","5","4","4","4","5267","0","2450","2797","2643","3311","7815","3275","2490","2781","2759","2523","2332","3616","4093","4198","1500","2781","2883","6887","4309","3611","2709","3305","3856","2132","4193","4804","3104","5143","2771","3607","2811","4896","3673","3184","4080","2559","2335","1196","3023","3407","3320","3878","3245","4081","3395","2974","3623","2753","2017-10-26 18:08:16","1280","800","501","170","11","2","US","35.7335","-79.6525"
"3","3","4","2","4","2","2","5","1","3","3","4","4","5","3","3","4","3","5","1","2","4","5","4","1","2","3","3","3","2","4","3","3","2","4","2","4","3","4","4","3","2","3","2","4","3","3","3","2","2","15012","2384","2545","2250","2266","1874","4069","4327","7401","3287","2504","2908","2450","4259","2846","1864","1563","3280","2113","2275","2307","1540","3372","3383","3115","1209","2185","3038","1585","1416","2939","1676","5812","2227","2681","3664","1509","2147","1014","2644","2535","34513","2055","5908","1421","1344","1913","4535","1852","1161","2017-10-26 18:09:41","1366","768","13","180","10","1","US","32.5277","-92.7253"
"3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1948","567","568","609","568","688","5538","624","896","2800","984","792","568","976","552","976","592","456","1304","936","895","961","593","623","696","960","968","496","1648","736","888","607","1039","872","912","768","752","448","560","624","785","616","592","696","3328","639","488","552","1800","528","2017-10-26 18:10:52","1366","768","2","50","4","1","US","38.0","-97.0"
"1","1","3","3","4","2","3","5","3","1","2","3","2","4","2","1","3","5","3","1","1","4","3","5","1","4","1","5","5","5","5","1","5","1","5","1","5","1","5","5","5","1","5","1","3","4","3","3","5","3","11931","9991","6765","8432","3831","3816","8456","279771","1603","9508","7508","8628","4955","6211","58919","8836","6835","26711","6871","36935","936","6408","6212","5386","4237","3899","6119","3347","12621","6209","2528","7063","7151","4735","4297","45513","5657","18742","4437","8339","3430","5818","6008","3592","4251","5556","25285","8470","1026","17409","2017-10-26 18:15:37","412","846","9","763","8","2","US","25.7743","-80.1937"
"3","3","3","3","3","3","5","3","4","5","4","4","3","2","3","5","5","3","4","2","3","3","1","4","4","5","3","3","3","4","3","1","4","1","5","1","5","2","2","4","5","3","5","3","3","2","4","3","5","3","4596","3558","2733","3866","4481","8474","2746","2793","2004","8521","3617","6921","2740","4488","7610","1361","1997","6230","2395","2563","7356","3491","2362","6256","7125","5095","2316","4810","4506","2253","2030","3565","5791","3191","3954","6937","2190","3332","3150","5693","3617","3362","5655","8145","2341","3345","2435","3257","7155","3373","2017-10-26 18:16:38","1366","768","13","213","14","2","CA","43.6425","-79.3872"
