"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"2","4","2","3","1","2","1","3","3","5","4","2","5","4","3","4","4","5","3","4","4","4","4","3","4","3","3","2","2","4","5","1","4","2","3","1","5","2","4","4","5","4","2","3","2","3","2","4","4","3","9870","2639","8796","6086","1600","9322","5338","5560","7292","3051","4302","13032","944","4190","10429","5442","2272","5757","4679","31504","13877","2320","2077","17836","84093","9799","4895","5284","1814","6768","10320","13338","4454","3055","3095","1697","33338","18967","23741","3622","6434","4969","12781","7474","695","4978","6852","2389","12421","4326","2018-04-19 17:30:01","375","667","10","472","34","1","US","40.876","-73.8716"
"5","2","5","2","5","2","5","2","5","4","2","4","4","3","2","2","2","2","1","1","1","5","1","5","2","5","4","5","5","5","4","4","4","4","4","4","4","2","4","4","5","1","5","2","5","1","4","5","5","5","3995","1754","1300","1854","1553","1903","2038","2907","1721","2056","2506","2821","1905","2236","2272","2192","3225","2340","3358","1854","2256","1652","1689","2154","3025","1524","2310","1921","2271","1670","1870","2257","2540","1305","2407","2336","1934","3492","2741","1604","2191","2193","1806","2023","1186","3055","1404","1537","1972","1020","2018-04-19 17:31:23","360","640","7","108","5","1","US","38.0","-97.0"
"4","1","4","3","3","3","2","3","4","4","4","4","4","1","2","3","1","3","3","1","1","4","1","4","1","5","1","4","4","3","5","2","3","2","2","3","3","1","3","4","3","2","3","1","4","2","3","3","3","4","6427","2752","3687","5774","9734","3019","26690","5029","12718","3983","3132","3069","2452","3384","3516","3481","3099","3953","4150","1934","5625","3935","2433","3261","7204","2549","3501","3496","2985","5834","5987","8316","5166","3649","2817","6404","2599","4374","20368","5684","2932","7498","54996","25531","3050","5335","3732","18051","2832","3202","2018-04-19 17:31:29","414","736","3","347","20","1","US","38.0","-97.0"
"2","4","2","4","2","2","2","2","3","4","4","4","4","2","4","4","4","4","4","4","3","4","3","4","4","4","3","2","4","3","1","5","5","4","1","5","2","4","1","2","4","1","5","1","5","2","5","4","5","5","6252","1566","2849","1951","1469","2894","2900","1665","1467","1250","1613","1666","1250","656","1416","1148","1176","1245","983","1235","2381","13060","1937","1300","2349","1275","1782","1932","1426","1950","1453","2149","1205","2817","1235","2016","1155","1315","1725","1983","1961","1960","2164","1642","1768","1717","1507","1390","1334","1028","2018-04-19 17:32:58","375","667","79","102","9","2","PE","-16.3989","-71.535"
"1","3","2","4","1","1","1","2","3","4","3","3","4","2","3","3","4","4","2","4","2","4","2","4","3","4","3","3","4","3","3","5","4","4","2","5","3","2","3","4","4","2","4","1","3","2","3","4","5","5","7859","3333","25130","3950","3850","5532","4750","2648","3495","4718","3267","11042","2364","2602","4931","5200","3113","1963","11158","977","7699","2382","3832","3703","10633","5122","3551","12868","5401","11185","965","3509","2653","1799","5138","4762","3773","10602","11473","25368","12534","2911","3536","2530","4853","4534","3753","3975","3370","6308","2018-04-19 17:33:15","414","736","7","298","11","2","US","38.7328","-86.4736"
"3","2","2","4","4","3","2","4","2","4","4","2","5","1","3","5","3","4","5","4","1","3","1","5","2","5","2","4","5","4","4","2","4","3","3","2","4","2","4","4","5","3","4","2","4","1","4","5","4","4","11169","3912","7065","3025","3867","1134","6503","2104","3450","3469","5616","14309","3501","3967","2866","10139","1932","3483","2241","1956","3712","3084","5766","4319","3667","2269","3079","3313","1919","2300","5368","7479","2836","3583","4332","10598","2007","4469","2745","1814","3089","3001","3775","7135","2870","6344","1499","1500","2161","1747","2018-04-19 17:34:37","375","667","11","208","1075","1","US","38.0","-97.0"
"4","1","4","1","4","1","4","2","4","3","2","3","3","3","5","1","1","1","2","4","1","5","1","5","3","3","2","4","4","4","4","3","3","3","2","3","3","3","1","3","5","1","5","1","5","5","5","4","4","5","203129","1680","2187","14543","1387","1094","1900","3538","44771","4384","2705","3071","22619","9331","6446","4260","4870","1343","3479","5299","3407","1861","2227","42610","6905","8601","2632","2857","1729","4221","5727","2229","10234","1550","8429","6728","2105","4463","1892","11382","1872","3215","1038","45409","3065","2096","1971","1515","2390","2767","2018-04-19 17:34:42","1920","1080","9","540","13","1","US","42.3896","-72.4534"
"1","3","2","4","3","2","2","5","1","5","4","1","5","2","3","2","2","2","2","2","1","5","2","5","1","4","1","4","5","4","4","3","3","3","4","2","4","1","4","3","4","3","4","2","2","2","4","4","5","2","6281","2117","1566","1301","2115","2616","1985","2698","1834","1635","1067","2152","3132","4283","3249","3202","1432","1919","2100","1617","1166","2767","3484","1436","2201","1499","1565","4252","1284","1867","3163","1482","3352","2849","2165","4200","1517","1999","1450","1897","1284","2334","666","1751","1617","2015","1770","1764","1884","1551","2018-04-19 17:34:42","414","736","6","112","8","2","PE","-16.3989","-71.535"
"1","5","3","4","1","4","1","4","3","4","2","2","4","1","2","2","2","1","1","4","1","4","2","5","2","4","2","4","4","2","3","1","2","3","3","2","4","2","4","3","3","1","5","1","5","1","5","2","4","5","9256","10665","4198","1711","1205","2336","4501","4600","3242","8735","5024","3886","2276","1864","1885","8585","1454","7024","1370","1255","2898","2366","1462","4310","2777","1813","2887","6252","5169","2282","16604","2883","16625","2510","2799","4643","3910","8929","2323","3106","2162","3342","1469","2079","1925","1969","1757","3526","3807","1353","2018-04-19 17:34:44","360","640","11","206","24","1","US","31.5493","-97.1467"
"4","2","3","3","4","2","3","3","3","3","2","2","3","1","3","2","4","5","3","4","2","5","2","5","2","5","1","2","5","3","4","4","5","2","3","2","3","3","4","4","5","1","5","1","4","1","5","5","5","5","19025","9483","8349","5363","2443","2338","4089","2290","3188","2383","5562","3184","1657","6372","3784","1851","5250","2700","1870","2382","4480","1635","4297","1770","1535","1711","2468","5685","1795","1717","2102","5465","2046","2947","4230","1915","2516","2700","1619","1983","6672","3167","1056","2788","5001","1377","2243","968","4247","862","2018-04-19 17:36:18","375","667","5858","183","7","1","US","38.0","-97.0"
