"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"4","1","4","2","3","2","3","3","2","4","1","4","2","3","3","1","2","2","3","1","2","5","1","4","2","4","2","4","2","4","4","1","5","2","1","1","4","2","3","4","4","2","3","2","3","1","4","3","2","5","4928","1650","2584","3180","1907","1810","973","4478","2427","2351","3973","2219","1835","2780","3949","2463","2107","6444","5162","2323","3443","1814","2299","2246","2771","1646","2427","1678","6923","2707","2607","5463","1845","4145","1966","2907","1598","3080","7990","7929","3183","3208","2318","3552","4697","6804","2855","3584","15678","1462","2016-11-18 13:18:09","1366","768","17","176","27","114","US","38.1192","-97.7469"
"2","2","1","2","4","4","5","1","5","1","1","5","2","5","1","1","1","1","2","1","5","1","2","1","5","1","5","1","1","1","2","4","5","4","2","1","5","5","2","5","2","1","4","1","5","1","5","2","5","5","21218","17620","5440","4743","4751","4775","3757","2833","4378","22686","3655","3432","3942","10495","6754","4613","6124","2517","4207","768","8528","33477","3734","2773","9977","3206","5436","46881","2312","9315","9058","8426","3114","3265","4191","4643","7475","15375","6739","6996","13954","4254","12291","16230","17547","3583","3465","8053","6648","8694","2016-11-18 13:18:23","1366","768","11","463","26","114","US","38.1192","-97.7469"
"1","4","4","4","3","2","2","2","4","4","3","3","4","2","5","4","4","3","4","2","1","4","3","5","2","5","1","4","5","4","2","4","4","2","1","4","3","4","2","4","5","1","4","1","5","2","5","5","5","5","3488","2927","7676","8085","2138","5406","5695","3052","3252","1626","7361","6320","1310","1445","4276","3044","1389","4233","5111","1463","1984","3148","2231","1902","4648","2050","4405","2455","1526","2045","6366","1862","1745","2442","6131","2303","4118","1754","1906","3733","1618","1726","1385","2975","3327","1990","3120","2487","1265","2483","2016-11-18 13:18:25","1366","768","3","175","15","114","US","38.1192","-97.7469"
"2","4","1","4","1","4","2","4","3","5","4","3","4","3","1","4","3","3","5","3","5","2","3","2","3","2","4","3","1","4","3","4","3","4","2","5","4","3","4","3","4","2","4","3","4","2","4","3","5","4","9291","3459","4666","3937","2860","4299","4428","6875","5521","3820","2790","5442","2351","3181","3889","8177","4264","5064","3356","3540","8063","5629","2887","6205","5183","5248","3282","5041","10022","5391","3622","4272","3115","2178","4272","4769","4489","6646","6937","5698","3783","4529","6468","17745","3949","3052","4888","3008","4934","3551","2016-11-18 13:18:37","1366","768","22","252","18","114","US","38.1192","-97.7469"
"3","2","3","5","2","1","2","5","1","5","4","2","5","2","4","4","4","5","5","2","1","5","2","5","1","5","1","4","4","4","3","3","4","3","2","3","2","4","3","3","3","2","4","1","2","2","3","2","5","4","79730","2197","2213","4522","2461","2639","2606","2414","2918","1403","1572","3404","1804","5485","2076","3573","2365","3284","1668","1964","3179","3601","2461","3616","3814","2309","2794","3215","2742","2838","3375","3223","3353","2102","3375","4073","1804","19409","1796","4450","3488","3673","13322","3905","3324","5554","3317","1443","1876","2068","2016-11-18 13:18:59","1366","768","14","253","11","114","US","38.1192","-97.7469"
"1","5","1","5","1","3","1","5","1","5","2","3","2","2","2","2","3","2","2","3","2","4","2","3","2","2","4","3","2","3","4","3","4","2","4","3","5","3","4","3","5","2","3","3","5","4","5","5","4","2","164567","2806","2406","1386","1833","2722","5402","2569","4959","3009","2362","2667","2785","2220","2378","3106","1628","5469","2642","2971","2648","3138","2890","5043","3795","2977","2995","3055","2082","3120","2606","5836","3099","1946","7161","13013","1977","4303","16008","3585","2474","3066","7577","3091","1737","3178","2090","2065","5477","2617","2016-11-18 13:19:04","NULL","NULL","NULL","346","10","114","US","38.1192","-97.7469"
"3","4","4","2","5","4","4","3","3","2","2","5","3","3","1","1","2","1","3","1","1","3","5","4","3","4","3","5","4","5","4","4","4","3","1","4","4","3","2","3","3","1","4","4","3","2","4","3","3","4","49928","4149","5051","6103","3521","3763","3268","2904","3471","3460","4009","3010","3531","5038","3483","4573","4378","4269","2451","2017","5830","9064","2874","7857","7039","4515","4273","3067","2517","3699","8692","10651","2939","5231","3465","3614","5862","6533","3527","4817","3274","5948","3382","6633","3060","4876","3312","4249","5136","3480","2016-11-18 13:19:12","360","640","67","273","13","77","US","37.4192","-122.0574"
"2","3","3","4","3","2","2","5","2","5","4","2","5","2","2","3","3","3","4","3","5","4","1","4","1","3","1","5","5","5","4","3","5","2","3","2","5","3","4","4","4","3","3","3","3","1","4","3","5","3","6370","2289","2376","1216","2351","2728","6202","1361","2842","1844","2580","4310","4693","4664","2898","2357","1534","1868","2451","3667","3552","7165","2083","3440","9964","2217","2876","3068","4399","2890","1764","2217","1959","2180","2338","4082","1778","7300","1301","1358","2218","7091","4217","2966","2473","5533","2368","2096","3641","13172","2016-11-18 13:19:29","NULL","NULL","NULL","179","11","114","US","38.1192","-97.7469"
"2","2","2","3","3","1","2","4","4","4","3","5","3","2","3","1","2","2","2","4","1","5","2","4","2","4","2","2","4","5","4","3","5","3","1","5","4","3","3","5","5","1","5","1","4","1","5","5","4","5","4839","4112","2111","3912","2472","1553","3424","2841","2328","2137","2272","2535","3320","1071","3992","2176","2664","6075","4704","2240","2264","1984","5232","5312","2488","2671","2552","3568","2032","4616","1767","4977","2537","4392","4080","5168","2128","3584","4711","2767","1800","2369","1943","2666","2952","2464","3695","3320","1536","1792","2016-11-18 13:19:33","1920","1200","3383","155","22","1","US","27.9475","-82.4584"
"3","1","4","1","4","1","2","5","3","2","5","4","4","2","3","3","3","1","3","3","2","3","3","3","3","3","1","4","3","3","5","3","5","3","3","2","4","5","4","3","4","2","5","1","5","1","3","2","2","5","6598","8266","995","4070","2175","2920","5387","2882","2599","3485","3268","1893","2283","2989","2646","3352","1852","4657","1607","1521","5110","12870","4185","5175","5480","14867","3229","2339","2618","2931","2995","7458","3802","4233","10133","2354","7667","10920","2050","3103","10597","4879","3537","4545","2185","2674","3650","1618","2229","1211","2016-11-18 13:19:51","1366","768","39","220","32","114","US","38.1192","-97.7469"
