"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"3","4","3","4","4","2","3","4","3","4","2","4","3","5","2","2","2","2","2","1","1","5","1","5","1","4","1","4","5","4","4","4","5","4","3","4","4","2","4","3","4","2","2","1","4","2","3","4","4","3","11855","2548","3222","2907","8825","5166","5430","2561","5606","1088","7352","2270","1746","3873","7206","4678","3112","4296","2554","2459","5002","6302","4764","1885","6838","3985","3088","4353","2178","5743","3453","3516","4914","4610","2552","3448","3510","9165","2360","3131","3720","7196","6448","4559","11239","33193","4047","2580","7004","6319","2016-05-26 10:04:13","1920","1200","34","261","11","1","US","35.994","-78.8986"
"3","2","3","4","4","4","4","5","1","3","4","3","5","3","1","2","4","4","3","2","5","4","1","5","1","5","2","3","5","3","0","3","3","4","3","4","3","3","2","4","1","2","2","4","2","4","1","1","4","2","4886","2143","3935","5111","5095","2456","8158","5671","5054","6823","5360","20418","2504","1904","3623","3176","2280","2767","3767","3711","4159","2776","2425","4359","4599","3079","2760","3503","2464","4135","0","4247","4735","3856","3056","6974","4167","2017","3359","4840","2431","7711","3671","4359","4047","21676","7519","1945","4504","1656","2016-05-26 10:04:31","1920","1080","3","231","16","1","DE","52.3697","9.7521"
"3","3","4","5","2","3","4","3","3","5","1","2","4","2","1","4","5","5","3","4","1","5","1","5","1","5","1","4","5","4","2","1","5","1","5","1","5","5","5","5","5","1","5","1","5","1","5","2","5","5","10325","5603","5655","4215","3272","2756","5232","4980","4467","2799","4701","3843","5582","3056","2870","5659","2882","2948","2633","2545","4365","4167","2590","2716","5400","3680","3420","6287","3696","4393","5664","4919","2674","10936","5743","4392","5412","4984","2193","5852","5470","9206","2675","4399","3035","9774","3296","3612","4417","2474","2016-05-26 10:04:32","1366","768","10","230","27","1","AO","-12.5","18.5"
"3","3","5","5","3","3","5","3","3","3","3","3","5","2","3","3","5","5","3","2","1","5","1","5","1","3","1","3","5","5","3","5","5","3","3","3","5","3","1","5","3","1","5","1","3","1","3","3","5","5","11077","1984","3914","6725","1891","3545","5277","9648","3883","5526","11805","4609","6438","10067","7478","7370","5599","5403","3332","5710","1598","14599","1648","4323","4971","5818","7141","7437","4076","5640","12868","8581","13950","5608","5218","1171","5092","5161","5372","4681","7214","5595","5121","15300","3661","6593","5441","4143","8308","5355","2016-05-26 10:04:57","360","640","6","315","29","18","US","37.4192","-122.0574"
"1","3","3","4","3","2","1","5","1","5","5","1","4","2","1","5","5","5","5","3","3","2","3","3","3","4","1","2","3","2","1","2","5","3","2","3","4","3","2","3","3","1","5","1","5","1","5","2","4","5","10111","6555","7740","6186","5425","5684","2370","4419","6688","5110","4586","8070","1548","6414","5321","4338","4815","5225","3352","4320","11335","7633","5668","14473","5613","6030","2650","11516","4126","4965","4199","5251","24191","4146","4849","7025","11469","6973","5537","8782","11013","6256","4432","4220","3639","4048","4039","4814","7943","4177","2016-05-26 10:05:07","357","595","4","321","27","11","US","28.2423","-81.4456"
"4","1","4","2","4","2","4","2","5","2","5","2","5","4","4","3","3","2","5","2","4","3","5","3","3","2","3","4","3","3","2","4","5","4","2","4","3","3","5","3","5","3","4","3","4","2","5","5","3","4","8864","75746","5005","1197","25952","1661","4189","5139","3857","7565","2711","4523","1512","4422","2161","1547","2396","34863","9246","1796","523","2262","2228","4405","13616","1579","5903","3424","832","2660","2410","1645","1745","749","1811","2678","2759","2228","5985","50109","631","1629","4274","849","2080","6533","2591","3225","1578","681","2016-05-26 10:05:20","1280","800","2","339","7","6","US","39.834","-89.6539"
"1","5","1","5","1","5","1","5","5","5","5","2","5","2","5","3","4","4","3","3","4","3","1","3","4","4","5","2","1","1","5","2","4","3","2","1","4","3","5","4","4","5","2","2","2","4","3","2","5","1","18597","2006","3881","2810","1825","1785","2370","1669","1879","1540","2888","3313","2577","5085","2830","3643","1926","1336","4878","1946","4465","3809","16003","4741","3404","36310","2322","2996","5657","1767","2942","25074","2444","2636","5973","5131","2195","16272","2066","3741","37168","2444","8337","2920","2267","2991","2252","3402","3612","3630","2016-05-26 10:05:32","360","640","75","289","11","1","US","29.7633","-95.3633"
"4","4","2","4","4","2","3","4","4","4","2","4","2","4","1","1","2","1","4","1","5","1","4","1","5","2","5","1","1","3","1","4","5","3","2","5","5","4","2","3","4","3","2","5","4","4","4","4","1","3","7791","1245","3307","1589","1531","1817","1839","1697","1284","1419","594","1483","1570","1992","2381","3402","2047","3924","1901","2332","3385","2987","1228","1889","2155","1349","1993","2659","2386","2697","4215","1459","1905","2052","1617","2503","1315","1519","2019","1448","2593","1136","1759","2195","1979","1498","1735","2459","2715","1317","2016-05-26 10:05:37","1280","800","2","108","29","15","US","39.834","-89.6539"
"2","3","2","3","2","2","2","4","2","5","1","1","5","2","3","2","2","2","3","2","3","3","4","4","3","4","3","3","3","4","3","4","4","3","2","4","3","4","2","4","2","3","4","1","1","1","5","3","4","5","9542","1123","3980","5164","15551","1629","760","2522","1609","2650","2396","2363","1312","11160","1528","2021","1806","5892","7094","1780","1426","1442","4236","24342","976","3848","1956","1864","2518","1404","968","6554","847","20403","3716","951","686","3748","1860","696","1433","1115","23043","8387","4926","2956","2724","1158","3844","1086","2016-05-26 10:08:10","1280","800","5","219","9","10","US","40.749","-73.9865"
"3","2","5","3","4","2","4","2","3","4","3","4","4","2","2","2","4","2","4","4","2","4","3","4","1","3","2","4","4","4","3","3","4","4","3","3","4","2","4","4","4","2","5","2","3","2","4","4","4","4","6679","5539","3492","2734","4726","4282","4306","8393","6458","474","850","907","608","1071","977","3064","1097","885","500","580","1373","811","1771","802","2001","3067","1335","4080","682","1342","817","3271","1243","2321","825","615","4230","803","6663","479","1180","1102","2751","642","6987","1494","3101","2028","683","72779","2016-05-26 10:08:47","1280","800","32","198","5","15","US","39.834","-89.6539"
