"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"1","3","4","5","3","4","2","5","2","5","4","3","4","1","3","3","3","4","3","5","1","4","1","5","2","5","3","4","5","4","3","5","5","2","1","5","4","2","4","5","5","2","5","4","4","2","4","3","5","5","10707","3082","1683","4835","4862","4991","4157","6058","5712","1195","3135","5005","1894","2729","10313","14659","3093","1772","2548","3525","5759","1812","5037","1670","1947","1887","3382","2624","1743","3961","11090","2662","11359","3532","1889","2059","2520","29975","3225","2359","1240","7903","4757","4143","4576","3939","4787","2345","2834","2029","2018-08-14 19:27:48","1536","864","125","237","10","2","US","38.0","-97.0"
"3","1","5","2","5","2","5","3","5","0","2","3","5","3","4","4","4","4","4","3","5","3","2","5","1","5","1","5","5","3","3","3","5","5","3","2","2","4","2","4","5","1","5","3","5","1","5","4","5","5","3883","2942","5290","1949","3172","2627","3217","3634","1421","0","3221","3201","3898","3656","4863","2495","5111","2605","1612","2149","2728","6715","1779","2854","3347","2744","2819","2172","2369","6233","2274","1223","3061","4230","6754","3554","3384","4172","2811","2751","2656","3634","2585","2921","2207","2941","3237","3465","5880","1662","2018-08-14 19:29:00","1366","768","4","161","17","2","CA","45.3155","-75.837"
"3","2","3","3","3","2","2","2","4","3","3","4","4","2","2","1","2","2","3","2","2","4","1","4","2","4","2","4","4","3","4","4","4","4","2","2","5","4","3","3","5","1","5","1","5","1","5","5","5","5","5220","4256","3007","3103","1814","1641","3336","2491","1506","1297","4529","4405","2810","2002","1974","3943","1553","8857","2343","1708","7571","1225","2122","3298","3146","2664","3173","2423","2743","2777","3957","4761","2143","5553","3648","2938","3826","1736","1976","3975","2377","1840","2742","2935","1738","2153","2918","1289","3782","2284","2018-08-14 19:29:03","1440","900","11","152","10","1","US","38.0","-97.0"
"1","5","2","5","1","4","1","5","1","3","5","1","5","2","4","4","5","3","5","3","4","5","2","5","3","4","2","2","5","2","2","2","4","4","2","3","4","4","2","4","3","3","5","1","5","1","3","4","5","3","14005","7822","10468","8607","4018","13010","5171","9256","6424","5421","918","21218","25738","151568","15243","3132","8355","5711","3012","10994","4221","6049","7375","3218","2036","15232","22136","8714","4319","1990","17917","867","17486","5652","17115","7733","2265","18344","7259","38528","33982","8093","501","6863","1254","4682","7984","7993","8989","22116","2018-08-14 19:29:08","414","736","31","643","42","1","US","34.2572","-118.4195"
"3","1","4","2","2","1","2","2","4","4","1","3","3","3","2","2","5","5","2","2","2","2","4","2","2","4","4","3","2","4","2","5","4","4","1","1","3","3","1","4","5","1","0","1","5","1","5","5","5","5","4144","2963","2944","3536","1956","2679","2700","4204","4080","1343","2588","2736","1363","2116","1896","1944","3044","1592","1147","1960","4883","4360","1652","4340","3996","1936","6224","6335","4048","2840","2772","2028","1605","2252","2568","1956","1832","4601","2384","2972","2657","1812","0","1920","2465","2736","1624","1532","2061","2313","2018-08-14 19:29:36","1920","1080","2","136","12","1","US","41.8795","-87.8137"
"4","2","3","2","4","2","3","3","4","4","4","4","4","2","3","3","2","2","4","3","2","4","3","1","2","4","4","4","2","5","2","1","5","3","2","1","3","2","4","5","4","2","3","2","3","4","5","4","4","3","7538","2127","2786","3100","1575","2082","4685","5537","2319","1333","2206","1994","1557","6332","4172","5187","3001","4918","1461","1170","1848","1992","2350","4188","1700","2252","2952","901","3486","2273","1701","2440","1412","3369","5535","2666","3002","1650","2469","5347","1729","1417","2370","2044","3635","3102","2466","3535","2173","2491","2018-08-14 19:30:33","375","667","4","145","11","1","CA","43.6667","-79.4167"
"2","3","4","4","5","1","5","3","4","5","4","4","5","4","3","2","2","1","4","2","2","5","5","2","2","1","2","2","2","2","4","4","5","2","1","2","5","1","4","5","5","1","3","1","5","3","5","5","5","5","4411","2463","2528","1812","1921","2457","1985","4103","2026","2639","2467","1786","1249","4964","4130","5238","1100","1480","1562","1351","3638","2434","1179","1591","2881","1770","2305","1693","1753","7235","1638","2453","5680","2639","2134","6323","1842","1660","5206","1904","1200","2043","2658","2910","5358","6097","2639","1984","4563","1271","2018-08-14 19:30:38","1401","788","5","142","7","1","US","38.0","-97.0"
"4","4","2","3","3","1","4","3","4","3","5","4","3","2","2","4","4","2","3","4","4","4","5","2","3","2","5","4","4","1","5","5","4","4","2","4","5","3","2","5","5","1","5","1","5","1","5","5","5","5","6230","3689","13432","23744","5038","7959","3727","26072","4298","16648","1761","3959","31624","6896","3031","3759","6857","2608","15888","1935","2560","11246","4007","3194","30680","4353","6671","27295","15239","6575","4280","21449","5737","9238","4377","3138","25937","4057","7144","3304","2503","10648","2520","2465","2176","3623","20912","2599","12513","14024","2018-08-14 19:34:42","1536","864","2","465","6","1","US","38.0","-97.0"
"3","1","3","4","0","2","3","2","3","2","3","3","3","1","2","3","3","3","3","1","2","3","4","0","3","2","3","3","2","2","2","5","2","4","1","5","3","3","1","3","5","1","4","1","4","2","5","5","5","5","3700","2367","2281","3433","0","1620","3882","4334","2836","3063","3526","2091","2053","2433","2457","9853","1887","1777","2202","2026","2711","2891","2584","0","4609","1837","2482","1687","3250","3227","1595","4894","2823","3504","2922","3450","1522","3875","2153","2948","2914","2994","1665","2687","2030","1645","2263","2093","4932","1794","2018-08-14 19:36:15","1600","900","5","139","12","1","US","42.5792","-84.4436"
"3","1","5","1","4","1","2","1","5","5","3","5","3","3","4","1","2","1","1","3","1","4","1","4","2","5","1","5","4","4","1","4","4","3","1","5","5","5","1","1","5","1","3","1","4","0","5","5","5","5","10894","12534","4932","4082","24750","3644","16153","4055","3701","6927","11791","4611","7748","5173","8674","3780","8358","8408","5970","6168","5319","8510","2934","4446","1848","3884","17229","13064","5924","13983","4810","13008","8362","8493","6319","4387","3642","1974","3775","2834","4076","5645","19411","4019","3879","0","5686","6988","3052","2853","2018-08-14 19:38:39","360","640","50","354","11","1","GB","51.5","-0.13"
