"EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10","EXT1_E","EXT2_E","EXT3_E","EXT4_E","EXT5_E","EXT6_E","EXT7_E","EXT8_E","EXT9_E","EXT10_E","EST1_E","EST2_E","EST3_E","EST4_E","EST5_E","EST6_E","EST7_E","EST8_E","EST9_E","EST10_E","AGR1_E","AGR2_E","AGR3_E","AGR4_E","AGR5_E","AGR6_E","AGR7_E","AGR8_E","AGR9_E","AGR10_E","CSN1_E","CSN2_E","CSN3_E","CSN4_E","CSN5_E","CSN6_E","CSN7_E","CSN8_E","CSN9_E","CSN10_E","OPN1_E","OPN2_E","OPN3_E","OPN4_E","OPN5_E","OPN6_E","OPN7_E","OPN8_E","OPN9_E","OPN10_E","dateload","screenw","screenh","introelapse","testelapse","endelapse","IPC","country","lat_appx_lots_of_err","long_appx_lots_of_err"
"2","4","2","4","1","4","4","4","2","4","4","2","4","1","3","2","5","4","4","4","2","4","5","5","2","4","2","2","4","2","4","2","2","2","4","2","2","2","5","2","4","2","2","1","4","4","5","4","5","4","6672","2397","3482","3321","2980","5403","5884","2424","3136","3184","2893","4624","2067","3394","8511","8487","1699","2630","2865","2311","3887","2175","2196","2352","4847","3346","4761","3684","2921","2612","4258","4467","6441","2788","5373","5252","11324","2585","3204","7003","3512","3144","3923","9500","2296","4122","2672","2468","6222","2018","2018-08-26 23:07:57","1440","900","8","205","8","1","CA","53.55","-113.5"
"2","2","2","2","2","1","1","4","2","3","4","1","4","5","4","4","2","4","3","2","4","3","4","2","4","2","4","2","1","1","5","4","5","4","4","4","4","1","4","5","5","1","4","1","5","5","5","5","4","5","3919","1986","82005","2648","2484","2766","4095","3655","5610","3618","2993","2156","4914","4798","5689","5148","25892","5626","5508","1579","3100","4193","2040","3516","2540","1656","2945","2788","5048","3327","2593","3376","3108","1694","7695","4681","4906","2258","1178","5242","2328","3492","3158","2468","5295","5148","743103","2632","2500","1296","2018-08-26 23:12:08","1366","768","3","1020","10","1","NL","52.3667","4.9"
"1","3","3","3","3","1","5","1","5","1","1","5","5","3","3","3","3","3","1","3","5","5","1","3","3","5","1","5","5","5","5","3","5","3","5","4","5","1","5","5","3","1","3","1","5","1","5","5","3","5","14768","4352","3673","10785","7056","4552","4290","7551","21823","5488","2448","4415","4248","2736","3615","7368","4007","5257","2351","2040","3503","2704","2424","1888","3096","2951","3079","3896","1960","3231","3664","4128","3400","2120","19960","6936","2457","22103","2856","5073","3880","6160","20287","20199","1577","2408","4617","2928","4377","5023","2018-08-26 23:13:42","1440","900","717","297","20","15","PH","14.5833","120.9667"
"2","3","3","4","3","2","1","3","2","4","4","2","4","4","2","2","2","2","2","2","2","4","3","4","2","4","2","3","4","3","4","4","4","3","2","4","4","2","4","4","4","1","4","1","3","2","4","3","4","4","833","3501","3231","2505","4958","2817","2996","3027","2937","2676","3334","2601","5474","2911","2217","3581","1143","3291","2288","2083","11670","2276","2704","2559","2859","5981","6276","3752","2917","2815","4194","3469","4220","2672","2294","3837","6296","3535","2277","2387","3053","3310","3194","2462","3211","2843","2660","2844","3272","1703","2018-08-26 23:14:37","375","812","7","168","621","4","KR","37.57","126.98"
"3","5","4","4","4","3","2","3","2","4","4","4","3","2","2","2","4","2","3","0","3","4","1","4","3","5","2","3","3","5","5","4","5","3","2","2","3","3","0","1","2","4","5","2","3","2","5","2","4","5","9420","2478","21184","2527","2115","1470","4916","2067","4699","4348","10825","1747","1555","1827","3224","1368","3598","1683","3051","0","4956","2517","2932","1017","4010","1250","2707","2272","3589","1459","1650","2174","1277","2737","1804","2227","3161","2904","0","5098","2533","2215","1266","6963","5141","1706","2240","3715","3144","1370","2018-08-26 23:16:38","1440","900","119","165","15","1","US","35.188","-119.2162"
"2","2","4","4","3","2","2","4","4","4","3","4","4","2","2","4","5","3","5","3","2","1","4","2","4","2","4","2","2","2","2","4","4","4","2","3","4","2","4","3","2","2","5","1","3","1","4","2","4","2","3168","3659","4488","3401","4806","4238","4101","3393","2070","8407","1410","2683","5740","2143","2783","9459","1579","2969","2857","1679","5320","3624","1006","2094","3555","1723","2371","2479","2939","2746","1582","6030","1864","3574","3987","3656","1986","1869","4352","4628","3130","2726","2329","4300","4266","875","2432","1347","3268","2653","2018-08-26 23:19:07","1280","800","3","165","17","1","AU","-27.0","133.0"
"3","1","5","2","3","3","3","4","4","5","2","5","4","2","1","1","1","1","1","1","1","5","1","5","1","5","1","5","5","5","4","5","4","4","1","5","1","1","4","5","3","1","5","1","4","1","5","3","5","5","278459","2185","2701","3663","2615","2087","6746","1594","3650","2866","2695","2195","2461","3324","1843","1743","1898","1463","663797","1537","3538","2057","2834","1415","6720","2878","2475","2680","1467","1973","3142","1642","2060","2489","3337","3261","3234","1523","2389","1866","4669","1685","2460","2738","1894","2287","1617","2155","1388","2866","2018-08-26 23:19:20","1280","800","7","1068","10","3","SG","1.2931","103.8558"
"2","4","2","4","2","2","1","4","4","5","4","4","4","4","2","2","4","2","2","3","2","3","2","4","2","2","2","3","4","3","2","2","4","2","1","4","4","2","2","4","4","2","5","2","4","1","4","4","4","5","2191","1334","3663","2818","1088","3819","2130","484","1833","1183","1330","3271","587","4255","2459","1405","1485","2962","2303","1707","2281","2771","1299","5191","3878","1716","1356","1369","1774","2419","1234","1809","1615","2028","2098","1711","1726","1705","1329","2113","1512","2777","582","2660","1212","1403","2776","1310","2456","590","2018-08-26 23:20:39","1536","864","2","102","5","3","US","39.9193","-75.419"
"3","0","3","5","3","3","3","3","3","5","5","1","5","1","5","5","1","5","5","5","1","3","5","4","1","5","2","5","5","3","5","5","4","5","1","5","0","5","1","1","5","1","5","1","3","1","5","5","3","3","11695","0","4696","3914","4702","3627","3797","3662","7868","4185","4328","5537","3997","3860","3561","3526","5678","4623","3776","3960","5030","4447","6169","6404","5511","5398","6835","4516","4164","5633","3796","7501","8904","4034","3526","6364","0","3569","5927","4205","3595","5075","3501","4907","5528","10451","4142","7130","4927","4316","2018-08-26 23:23:43","360","640","7","251","15","1","US","38.0","-97.0"
"1","3","2","4","2","5","3","5","1","5","5","2","5","2","4","1","5","4","4","4","4","2","1","5","4","2","4","1","5","5","5","2","4","5","4","5","5","4","4","4","4","1","5","1","2","2","5","4","5","5","16047","2509","10312","30228","2685","2369","892","1095","3925","555","15957","649","2671","3190","6807","3175","4013","2043","5520","601","4728","11305","9929","4335","3827","3329","2826","3435","7284","4290","7648","677","37870","5592","456","1892","2617","2419","2053","3345","10637","1056","3294","2701","1475","6871","2067","39981","1537","26523","2018-08-26 23:23:52","360","640","18","333","84","1","ID","-6.1744","106.8294"
"5","1","5","1","5","1","5","1","5","1","1","1","1","5","5","5","5","5","5","1","5","1","5","1","5","1","5","1","1","5","1","5","1","5","1","5","1","5","1","1","5","1","5","1","5","1","5","5","5","5","35889","3081","2118","3248","1518","3665","1268","2165","4221","3213","37336","18531","1948","3615","2417","2669","2468","1749","1251","1413","2667","2068","2634","2067","2815","1067","3333","2569","2595","2318","2629","3700","4348","2370","2918","2368","5914","1634","1302","1851","2301","2784","1604","2948","1666","2799","2399","3048","3152","1271","2018-08-26 23:28:02","320","568","14","213","19","1","US","38.0","-97.0"
